sampled_at,render_ts,sampled_pid,role,rss_kb,vsz_kb,state,etime,command
"2026-04-18 18:09:53","20260418_180950",99596,"wrapper",2352,435303952,"Ss","00:03","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:09:53","20260418_180950",99726,"quarto",1152,435300112,"S","00:00","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:10:08","20260418_180950",99596,"wrapper",1248,435303952,"Ss","00:18","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:10:08","20260418_180950",99726,"quarto",512,435300112,"S","00:15","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:10:08","20260418_180950",99774,"r",850816,1833522112,"R","00:14","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-18 18:10:23","20260418_180950",99596,"wrapper",1248,435303952,"Ss","00:33","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:10:23","20260418_180950",99726,"quarto",512,435300112,"S","00:30","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:10:23","20260418_180950",99774,"r",2372768,1836438480,"R","00:29","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-18 18:10:38","20260418_180950",99596,"wrapper",1008,435303952,"Ss","00:48","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:10:38","20260418_180950",99726,"quarto",512,435300112,"S","00:45","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:10:53","20260418_180950",99596,"wrapper",1008,435303952,"Ss","01:03","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:10:53","20260418_180950",99726,"quarto",512,435300112,"S","01:00","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:11:09","20260418_180950",99596,"wrapper",1008,435303952,"Ss","01:19","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:11:09","20260418_180950",99726,"quarto",512,435300112,"S","01:16","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:11:24","20260418_180950",99596,"wrapper",1008,435303952,"Ss","01:34","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:11:24","20260418_180950",99726,"quarto",512,435300112,"S","01:31","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:11:39","20260418_180950",99596,"wrapper",1008,435303952,"Ss","01:49","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:11:39","20260418_180950",99726,"quarto",512,435300112,"S","01:46","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-18 18:11:54","20260418_180950",99596,"wrapper",1008,435303952,"Ss","02:04","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
