sampled_at,render_ts,sampled_pid,role,rss_kb,vsz_kb,state,etime,command
"2026-04-21 18:26:04","20260421_182601",24087,"wrapper",2320,435303680,"Rs","00:03","bash ./scripts/render_pdf.sh"
"2026-04-21 18:26:04","20260421_182601",24190,"quarto",1152,435299712,"S","00:00","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf"
"2026-04-21 18:26:19","20260421_182601",24087,"wrapper",2320,435303680,"Ss","00:18","bash ./scripts/render_pdf.sh"
"2026-04-21 18:26:19","20260421_182601",24190,"quarto",1152,435299712,"S","00:15","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf"
"2026-04-21 18:26:19","20260421_182601",24235,"r",775456,1833832368,"R","00:15","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-21 18:26:34","20260421_182601",24087,"wrapper",2320,435303680,"Ss","00:33","bash ./scripts/render_pdf.sh"
"2026-04-21 18:26:34","20260421_182601",24190,"quarto",560,435299712,"S","00:30","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf"
"2026-04-21 18:26:34","20260421_182601",24235,"r",2606720,1836363712,"R","00:30","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-21 18:26:49","20260421_182601",24087,"wrapper",1152,435303680,"Ss","00:48","bash ./scripts/render_pdf.sh"
"2026-04-21 18:26:49","20260421_182601",24190,"quarto",512,435299712,"S","00:45","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf"
"2026-04-21 18:26:49","20260421_182601",24235,"r",5846672,1840251584,"R","00:45","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-21 18:27:04","20260421_182601",24087,"wrapper",992,435303680,"Ss","01:03","bash ./scripts/render_pdf.sh"
"2026-04-21 18:27:04","20260421_182601",24190,"quarto",496,435299712,"S","01:00","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf"
"2026-04-21 18:27:04","20260421_182601",24235,"r",6340880,1841567600,"R","01:00","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-21 18:27:19","20260421_182601",24087,"wrapper",992,435303680,"Ss","01:18","bash ./scripts/render_pdf.sh"
"2026-04-21 18:27:19","20260421_182601",24190,"quarto",496,435299712,"S","01:15","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf"
"2026-04-21 18:27:19","20260421_182601",24235,"r",6347840,1841663856,"R","01:15","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-21 18:27:34","20260421_182601",24087,"wrapper",992,435303680,"Ss","01:33","bash ./scripts/render_pdf.sh"
"2026-04-21 18:27:34","20260421_182601",24190,"quarto",496,435299712,"S","01:30","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf"
"2026-04-21 18:27:34","20260421_182601",24235,"r",5386656,1842625392,"R","01:30","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-21 18:27:50","20260421_182601",24087,"wrapper",992,435303680,"Ss","01:49","bash ./scripts/render_pdf.sh"
"2026-04-21 18:27:50","20260421_182601",24190,"quarto",496,435299712,"S","01:46","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf"
"2026-04-21 18:27:50","20260421_182601",24235,"r",5881264,1842659200,"R","01:46","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-21 18:28:05","20260421_182601",24087,"wrapper",992,435303680,"Ss","02:04","bash ./scripts/render_pdf.sh"
"2026-04-21 18:28:05","20260421_182601",24190,"quarto",496,435299712,"S","02:01","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf"
"2026-04-21 18:28:05","20260421_182601",24235,"r",6159424,1842656128,"R","02:01","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-21 18:28:20","20260421_182601",24087,"wrapper",992,435303680,"Ss","02:19","bash ./scripts/render_pdf.sh"
