"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-23 08:47:02.986962",NA,0,NA,NA,3625.4,16384,0.22127685546875,NA,NA,NA,1373.265625,NA,NA,NA,"batch entry","20260423_084520","2026-04-23 08:45:20.492434"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-23 08:47:03.268349",NA,0,0,NA,3625.4,16384,0.22127685546875,NA,NA,NA,1373.265625,NA,NA,NA,"about to call mice::mice()","20260423_084520","2026-04-23 08:45:20.492434"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-23 08:47:03.268349","2026-04-23 08:47:04.857585",0,0,1.58923602104187,3625.4,16384,0.22127685546875,3627.1,16384,0.221380615234375,2244.328125,5023752,NA,NA,"mice() returned successfully","20260423_084520","2026-04-23 08:45:20.492434"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-23 08:47:05.404482",NA,0,0,NA,3627.4,16384,0.22139892578125,NA,NA,NA,2175.125,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260423_084520","2026-04-23 08:45:20.492434"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-23 08:47:05.404482","2026-04-23 08:47:05.729312",0,2,0.324830055236816,3627.4,16384,0.22139892578125,3627.4,16384,0.22139892578125,2044.671875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260423_084520","2026-04-23 08:45:20.492434"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-23 08:47:06.057409",NA,0,2,NA,3627.4,16384,0.22139892578125,NA,NA,NA,2044.640625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260423_084520","2026-04-23 08:45:20.492434"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-23 08:47:06.057409","2026-04-23 08:47:06.147908",0,2,0.0904989242553711,3627.4,16384,0.22139892578125,3627.4,16384,0.22139892578125,1884.625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260423_084520","2026-04-23 08:45:20.492434"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-23 08:47:07.868296",NA,2,NA,NA,3627.4,16384,0.22139892578125,NA,NA,NA,1572.40625,NA,5023752,NA,"batch entry","20260423_084520","2026-04-23 08:45:20.492434"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-23 08:47:08.183995",NA,2,2,NA,3627.4,16384,0.22139892578125,NA,NA,NA,1572.546875,NA,5023752,NA,"about to call mice::mice()","20260423_084520","2026-04-23 08:45:20.492434"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-23 08:47:08.183995","2026-04-23 08:47:09.897739",2,2,1.7137439250946,3627.4,16384,0.22139892578125,3629,16384,0.22149658203125,2408.390625,5023752,5023752,NA,"mice() returned successfully","20260423_084520","2026-04-23 08:45:20.492434"
2,"ibind_started","started",NA,2,20451206,NA,NA,"2026-04-23 08:47:10.441661",NA,2,2,NA,3629.3,16384,0.221514892578125,NA,NA,NA,2330.125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260423_084520","2026-04-23 08:45:20.492434"
2,"ibind_completed","ok",NA,2,20451206,TRUE,NA,"2026-04-23 08:47:10.441661","2026-04-23 08:47:10.801984",2,4,0.360323190689087,3629.3,16384,0.221514892578125,3629.3,16384,0.221514892578125,2178.5,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","mice::ibind() completed","20260423_084520","2026-04-23 08:45:20.492434"
2,"checkpoint_started","started",NA,2,20451206,NA,NA,"2026-04-23 08:47:11.150169",NA,2,4,NA,3629.3,16384,0.221514892578125,NA,NA,NA,2178.515625,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","about to save accumulated mids checkpoint","20260423_084520","2026-04-23 08:45:20.492434"
2,"checkpoint_saved","completed",NA,2,20451206,TRUE,NA,"2026-04-23 08:47:11.150169","2026-04-23 08:47:11.235896",2,4,0.0857272148132324,3629.3,16384,0.221514892578125,3629.3,16384,0.221514892578125,2112.671875,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","saved accumulated mids checkpoint","20260423_084520","2026-04-23 08:45:20.492434"
3,"batch_started","started",NA,2,20551206,NA,NA,"2026-04-23 08:47:12.32516",NA,4,NA,NA,3629.3,16384,0.221514892578125,NA,NA,NA,2112.671875,NA,5480048,NA,"batch entry","20260423_084520","2026-04-23 08:45:20.492434"
3,"mice_call_entered","started",NA,2,20551206,NA,NA,"2026-04-23 08:47:12.59965",NA,4,4,NA,3629.3,16384,0.221514892578125,NA,NA,NA,2112.671875,NA,5480048,NA,"about to call mice::mice()","20260423_084520","2026-04-23 08:45:20.492434"
3,"mice_returned","ok",NA,2,20551206,TRUE,NA,"2026-04-23 08:47:12.59965","2026-04-23 08:47:14.380439",4,4,1.7807891368866,3629.3,16384,0.221514892578125,3629.5,16384,0.221527099609375,2383.90625,5023752,5480048,NA,"mice() returned successfully","20260423_084520","2026-04-23 08:45:20.492434"
3,"ibind_started","started",NA,2,20551206,NA,NA,"2026-04-23 08:47:15.082264",NA,4,4,NA,3629.8,16384,0.22154541015625,NA,NA,NA,2384.6875,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_03.rds","about to call mice::ibind()","20260423_084520","2026-04-23 08:45:20.492434"
3,"ibind_completed","ok",NA,2,20551206,TRUE,NA,"2026-04-23 08:47:15.082264","2026-04-23 08:47:15.439341",4,6,0.357077121734619,3629.8,16384,0.22154541015625,3629.8,16384,0.22154541015625,2389.5625,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_03.rds","mice::ibind() completed","20260423_084520","2026-04-23 08:45:20.492434"
