"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-23 07:59:14.458619",NA,0,NA,NA,3625.3,16384,0.221270751953125,NA,NA,NA,1725.3125,NA,NA,NA,"batch entry","20260423_075737","2026-04-23 07:57:37.594586"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-23 07:59:14.716167",NA,0,0,NA,3625.3,16384,0.221270751953125,NA,NA,NA,1725.3125,NA,NA,NA,"about to call mice::mice()","20260423_075737","2026-04-23 07:57:37.594586"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-23 07:59:14.716167","2026-04-23 07:59:16.389304",0,0,1.67313694953918,3625.3,16384,0.221270751953125,3627,16384,0.22137451171875,2448.421875,5023752,NA,NA,"mice() returned successfully","20260423_075737","2026-04-23 07:57:37.594586"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-23 07:59:16.761029",NA,0,0,NA,3627.3,16384,0.221392822265625,NA,NA,NA,2448.5,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260423_075737","2026-04-23 07:57:37.594586"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-23 07:59:16.761029","2026-04-23 07:59:17.018241",0,2,0.257211923599243,3627.3,16384,0.221392822265625,3627.3,16384,0.221392822265625,2448.5,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260423_075737","2026-04-23 07:57:37.594586"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-23 07:59:17.310814",NA,0,2,NA,3627.3,16384,0.221392822265625,NA,NA,NA,2448.5,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260423_075737","2026-04-23 07:57:37.594586"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-23 07:59:17.310814","2026-04-23 07:59:17.375318",0,2,0.0645041465759277,3627.3,16384,0.221392822265625,3627.3,16384,0.221392822265625,2448.765625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260423_075737","2026-04-23 07:57:37.594586"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-23 07:59:18.408815",NA,2,NA,NA,3627.3,16384,0.221392822265625,NA,NA,NA,2264.140625,NA,5023752,NA,"batch entry","20260423_075737","2026-04-23 07:57:37.594586"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-23 07:59:18.673315",NA,2,2,NA,3627.3,16384,0.221392822265625,NA,NA,NA,2264.140625,NA,5023752,NA,"about to call mice::mice()","20260423_075737","2026-04-23 07:57:37.594586"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-23 07:59:18.673315","2026-04-23 07:59:20.124203",2,2,1.45088791847229,3627.3,16384,0.221392822265625,3629,16384,0.22149658203125,2804.515625,5023752,5023752,NA,"mice() returned successfully","20260423_075737","2026-04-23 07:57:37.594586"
2,"ibind_started","started",NA,2,20451206,NA,NA,"2026-04-23 07:59:20.617754",NA,2,2,NA,3629.3,16384,0.221514892578125,NA,NA,NA,2793.8125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260423_075737","2026-04-23 07:57:37.594586"
2,"ibind_completed","ok",NA,2,20451206,TRUE,NA,"2026-04-23 07:59:20.617754","2026-04-23 07:59:20.936996",2,4,0.319242000579834,3629.3,16384,0.221514892578125,3629.3,16384,0.221514892578125,2752.890625,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","mice::ibind() completed","20260423_075737","2026-04-23 07:57:37.594586"
2,"checkpoint_started","started",NA,2,20451206,NA,NA,"2026-04-23 07:59:21.220991",NA,2,4,NA,3629.3,16384,0.221514892578125,NA,NA,NA,2752.921875,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","about to save accumulated mids checkpoint","20260423_075737","2026-04-23 07:57:37.594586"
2,"checkpoint_saved","completed",NA,2,20451206,TRUE,NA,"2026-04-23 07:59:21.220991","2026-04-23 07:59:21.299458",2,4,0.0784671306610107,3629.3,16384,0.221514892578125,3629.3,16384,0.221514892578125,2747.296875,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","saved accumulated mids checkpoint","20260423_075737","2026-04-23 07:57:37.594586"
3,"batch_started","started",NA,2,20551206,NA,NA,"2026-04-23 07:59:22.325832",NA,4,NA,NA,3629.3,16384,0.221514892578125,NA,NA,NA,2710.90625,NA,5480048,NA,"batch entry","20260423_075737","2026-04-23 07:57:37.594586"
3,"mice_call_entered","started",NA,2,20551206,NA,NA,"2026-04-23 07:59:22.573097",NA,4,4,NA,3629.3,16384,0.221514892578125,NA,NA,NA,2710.90625,NA,5480048,NA,"about to call mice::mice()","20260423_075737","2026-04-23 07:57:37.594586"
3,"mice_returned","ok",NA,2,20551206,TRUE,NA,"2026-04-23 07:59:22.573097","2026-04-23 07:59:24.004627",4,4,1.4315299987793,3629.3,16384,0.221514892578125,3629.4,16384,0.22152099609375,2772.921875,5023752,5480048,NA,"mice() returned successfully","20260423_075737","2026-04-23 07:57:37.594586"
