"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-21 06:04:15.662072",NA,0,NA,NA,3624.5,16384,0.221221923828125,NA,NA,NA,3697.25,NA,NA,NA,"batch entry","20260421_060238","2026-04-21 06:02:38.455056"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-21 06:04:15.933487",NA,0,0,NA,3624.5,16384,0.221221923828125,NA,NA,NA,3697.25,NA,NA,NA,"about to call mice::mice()","20260421_060238","2026-04-21 06:02:38.455056"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-21 06:04:15.933487","2026-04-21 06:04:17.433336",0,0,1.49984908103943,3624.5,16384,0.221221923828125,3626.2,16384,0.22132568359375,3273.328125,5023752,NA,NA,"mice() returned successfully","20260421_060238","2026-04-21 06:02:38.455056"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-21 06:04:17.772687",NA,0,0,NA,3626.5,16384,0.221343994140625,NA,NA,NA,3273.328125,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260421_060238","2026-04-21 06:02:38.455056"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-21 06:04:17.772687","2026-04-21 06:04:18.068756",0,2,0.296069145202637,3626.5,16384,0.221343994140625,3626.5,16384,0.221343994140625,3273.328125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260421_060238","2026-04-21 06:02:38.455056"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-21 06:04:18.339334",NA,0,2,NA,3626.5,16384,0.221343994140625,NA,NA,NA,3273.328125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260421_060238","2026-04-21 06:02:38.455056"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-21 06:04:18.339334","2026-04-21 06:04:18.402273",0,2,0.062938928604126,3626.5,16384,0.221343994140625,3626.5,16384,0.221343994140625,3273.328125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260421_060238","2026-04-21 06:02:38.455056"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-21 06:04:19.408141",NA,2,NA,NA,3626.5,16384,0.221343994140625,NA,NA,NA,3273.328125,NA,5023752,NA,"batch entry","20260421_060238","2026-04-21 06:02:38.455056"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-21 06:04:19.671937",NA,2,2,NA,3626.5,16384,0.221343994140625,NA,NA,NA,3273.328125,NA,5023752,NA,"about to call mice::mice()","20260421_060238","2026-04-21 06:02:38.455056"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-21 06:04:19.671937","2026-04-21 06:04:21.079079",2,2,1.40714192390442,3626.5,16384,0.221343994140625,3628.1,16384,0.221441650390625,3510.859375,5023752,5023752,NA,"mice() returned successfully","20260421_060238","2026-04-21 06:02:38.455056"
