"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-21 05:56:49.178158",NA,0,NA,NA,3624.5,16384,0.221221923828125,NA,NA,NA,2462.875,NA,NA,NA,"batch entry","20260421_055512","2026-04-21 05:55:12.213136"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-21 05:56:49.445001",NA,0,0,NA,3624.5,16384,0.221221923828125,NA,NA,NA,2462.875,NA,NA,NA,"about to call mice::mice()","20260421_055512","2026-04-21 05:55:12.213136"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-21 05:56:49.445001","2026-04-21 05:56:50.923158",0,0,1.47815704345703,3624.5,16384,0.221221923828125,3626.2,16384,0.22132568359375,2763.109375,5023752,NA,NA,"mice() returned successfully","20260421_055512","2026-04-21 05:55:12.213136"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-21 05:56:51.260483",NA,0,0,NA,3626.5,16384,0.221343994140625,NA,NA,NA,2763.234375,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260421_055512","2026-04-21 05:55:12.213136"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-21 05:56:51.260483","2026-04-21 05:56:51.541747",0,2,0.281264066696167,3626.5,16384,0.221343994140625,3626.5,16384,0.221343994140625,2763.234375,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260421_055512","2026-04-21 05:55:12.213136"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-21 05:56:51.807349",NA,0,2,NA,3626.5,16384,0.221343994140625,NA,NA,NA,2763.234375,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260421_055512","2026-04-21 05:55:12.213136"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-21 05:56:51.807349","2026-04-21 05:56:51.869483",0,2,0.0621340274810791,3626.5,16384,0.221343994140625,3626.5,16384,0.221343994140625,2763.25,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260421_055512","2026-04-21 05:55:12.213136"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-21 05:56:52.885474",NA,2,NA,NA,3626.5,16384,0.221343994140625,NA,NA,NA,2763.265625,NA,5023752,NA,"batch entry","20260421_055512","2026-04-21 05:55:12.213136"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-21 05:56:53.152275",NA,2,2,NA,3626.5,16384,0.221343994140625,NA,NA,NA,2763.265625,NA,5023752,NA,"about to call mice::mice()","20260421_055512","2026-04-21 05:55:12.213136"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-21 05:56:53.152275","2026-04-21 05:56:54.605045",2,2,1.45276999473572,3626.5,16384,0.221343994140625,3628.2,16384,0.22144775390625,3156.953125,5023752,5023752,NA,"mice() returned successfully","20260421_055512","2026-04-21 05:55:12.213136"
