"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-21 07:27:10.877466",NA,0,NA,NA,3624.6,16384,0.22122802734375,NA,NA,NA,1766.328125,NA,NA,NA,"batch entry","20260421_072449","2026-04-21 07:24:49.414756"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-21 07:27:11.27881",NA,0,0,NA,3624.6,16384,0.22122802734375,NA,NA,NA,1766.328125,NA,NA,NA,"about to call mice::mice()","20260421_072449","2026-04-21 07:24:49.414756"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-21 07:27:11.27881","2026-04-21 07:27:12.946612",0,0,1.66780185699463,3624.6,16384,0.22122802734375,3626.3,16384,0.221331787109375,2511.21875,5023752,NA,NA,"mice() returned successfully","20260421_072449","2026-04-21 07:24:49.414756"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-21 07:27:13.580501",NA,0,0,NA,3626.5,16384,0.221343994140625,NA,NA,NA,2511.703125,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260421_072449","2026-04-21 07:24:49.414756"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-21 07:27:13.580501","2026-04-21 07:27:13.986508",0,2,0.406006813049316,3626.5,16384,0.221343994140625,3626.5,16384,0.221343994140625,2511.703125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260421_072449","2026-04-21 07:24:49.414756"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-21 07:27:14.382458",NA,0,2,NA,3626.5,16384,0.221343994140625,NA,NA,NA,2511.765625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260421_072449","2026-04-21 07:24:49.414756"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-21 07:27:14.382458","2026-04-21 07:27:14.451078",0,2,0.068619966506958,3626.5,16384,0.221343994140625,3626.5,16384,0.221343994140625,2511.796875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260421_072449","2026-04-21 07:24:49.414756"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-21 07:27:15.702988",NA,2,NA,NA,3626.5,16384,0.221343994140625,NA,NA,NA,2511.796875,NA,5023752,NA,"batch entry","20260421_072449","2026-04-21 07:24:49.414756"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-21 07:27:16.06564",NA,2,2,NA,3626.5,16384,0.221343994140625,NA,NA,NA,2511.796875,NA,5023752,NA,"about to call mice::mice()","20260421_072449","2026-04-21 07:24:49.414756"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-21 07:27:16.06564","2026-04-21 07:27:17.858284",2,2,1.79264402389526,3626.5,16384,0.221343994140625,3628.2,16384,0.22144775390625,2676.375,5023752,5023752,NA,"mice() returned successfully","20260421_072449","2026-04-21 07:24:49.414756"
