"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-21 09:26:23.953379",NA,0,NA,NA,3624.9,16384,0.221246337890625,NA,NA,NA,2674.84375,NA,NA,NA,"batch entry","20260421_092434","2026-04-21 09:24:34.367118"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-21 09:26:24.318546",NA,0,0,NA,3624.9,16384,0.221246337890625,NA,NA,NA,2674.84375,NA,NA,NA,"about to call mice::mice()","20260421_092434","2026-04-21 09:24:34.367118"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-21 09:26:24.318546","2026-04-21 09:26:26.022454",0,0,1.70390796661377,3624.9,16384,0.221246337890625,3626.5,16384,0.221343994140625,2677.421875,5023752,NA,NA,"mice() returned successfully","20260421_092434","2026-04-21 09:24:34.367118"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-21 09:26:26.421919",NA,0,0,NA,3626.8,16384,0.2213623046875,NA,NA,NA,2677.53125,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260421_092434","2026-04-21 09:24:34.367118"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-21 09:26:26.421919","2026-04-21 09:26:26.772663",0,2,0.350744009017944,3626.8,16384,0.2213623046875,3626.8,16384,0.2213623046875,2677.53125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260421_092434","2026-04-21 09:24:34.367118"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-21 09:26:27.094942",NA,0,2,NA,3626.8,16384,0.2213623046875,NA,NA,NA,2677.53125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260421_092434","2026-04-21 09:24:34.367118"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-21 09:26:27.094942","2026-04-21 09:26:27.162465",0,2,0.0675230026245117,3626.8,16384,0.2213623046875,3626.8,16384,0.2213623046875,2677.546875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260421_092434","2026-04-21 09:24:34.367118"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-21 09:26:28.571116",NA,2,NA,NA,3626.8,16384,0.2213623046875,NA,NA,NA,2677.546875,NA,5023752,NA,"batch entry","20260421_092434","2026-04-21 09:24:34.367118"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-21 09:26:28.945528",NA,2,2,NA,3626.8,16384,0.2213623046875,NA,NA,NA,2677.5625,NA,5023752,NA,"about to call mice::mice()","20260421_092434","2026-04-21 09:24:34.367118"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-21 09:26:28.945528","2026-04-21 09:26:30.591341",2,2,1.64581298828125,3626.8,16384,0.2213623046875,3628.5,16384,0.221466064453125,3242.4375,5023752,5023752,NA,"mice() returned successfully","20260421_092434","2026-04-21 09:24:34.367118"
2,"ibind_started","started",NA,2,20451206,NA,NA,"2026-04-21 09:26:31.038018",NA,2,2,NA,3628.8,16384,0.221484375,NA,NA,NA,3242.46875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260421_092434","2026-04-21 09:24:34.367118"
2,"ibind_completed","ok",NA,2,20451206,TRUE,NA,"2026-04-21 09:26:31.038018","2026-04-21 09:26:31.502326",2,4,0.464308023452759,3628.8,16384,0.221484375,3628.8,16384,0.221484375,3242.96875,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","mice::ibind() completed","20260421_092434","2026-04-21 09:24:34.367118"
2,"checkpoint_started","started",NA,2,20451206,NA,NA,"2026-04-21 09:26:31.878039",NA,2,4,NA,3628.8,16384,0.221484375,NA,NA,NA,3242.984375,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","about to save accumulated mids checkpoint","20260421_092434","2026-04-21 09:24:34.367118"
2,"checkpoint_saved","completed",NA,2,20451206,TRUE,NA,"2026-04-21 09:26:31.878039","2026-04-21 09:26:31.961354",2,4,0.0833151340484619,3628.8,16384,0.221484375,3628.8,16384,0.221484375,3243,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","saved accumulated mids checkpoint","20260421_092434","2026-04-21 09:24:34.367118"
