"vbg_co2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","probability_method","run_id","run_ts"
31.0150753768844,62,"Male","0","1","Inpatient",-1.26957857199419,0.0491824422459367,0.0024189126252749,0.219329402148118,0.203270736496995,0.236280487619638,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
31.3015075376884,62,"Male","0","1","Inpatient",-1.27790319249886,0.0490303930802584,0.00240397944560465,0.217907357982364,0.201973909608507,0.234728055173391,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
31.5879396984925,62,"Male","0","1","Inpatient",-1.28624466860987,0.0489023334589716,0.00239143821773245,0.216489117855769,0.200673026278025,0.23318810197518,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
31.8743718592965,62,"Male","0","1","Inpatient",-1.29460322697728,0.0487921101944823,0.00238067001723051,0.215074686055222,0.199370121302757,0.231658375458531,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
32.1608040201005,62,"Male","0","1","Inpatient",-1.30297909425112,0.0486937922052528,0.00237108539932834,0.213664067217241,0.198067123727629,0.230136739845691,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
32.4472361809045,62,"Male","0","1","Inpatient",-1.31137249708145,0.0486017093838494,0.00236212615503216,0.212257266326691,0.19676584602541,0.228621187785675,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
32.7336683417085,62,"Male","0","1","Inpatient",-1.31978366211831,0.0485104843347403,0.00235326709039108,0.210854288715383,0.195467975989828,0.22710984927416,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
33.0201005025126,62,"Male","0","1","Inpatient",-1.32821281601177,0.048415057873665,0.00234401782891033,0.209455140060546,0.194175070974406,0.225600998221787,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
33.3065326633166,62,"Male","0","1","Inpatient",-1.33666018541187,0.0483107093418348,0.00233392463711125,0.208059826383169,0.192888554068253,0.224093057078894,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
33.5929648241206,62,"Male","0","1","Inpatient",-1.34512599696865,0.0481930728760707,0.00232257227323826,0.206668354046222,0.191609711784637,0.222584599940108,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
33.8793969849246,62,"Male","0","1","Inpatient",-1.35361047733217,0.0480581508082947,0.0023095858591128,0.205280729752753,0.190339692841945,0.221074354548432,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
34.1658291457286,62,"Male","0","1","Inpatient",-1.36211385315248,0.0479023253624916,0.00229463277513401,0.203896960543862,0.189079507633036,0.219561203602065,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
34.4522613065327,62,"Male","0","1","Inpatient",-1.37063635107963,0.0477223697905555,0.00227742457842653,0.202517053796542,0.187830028002132,0.218044185743979,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
34.7386934673367,62,"Male","0","1","Inpatient",-1.37917819776367,0.0475154600539129,0.00225771894413499,0.201141017221409,0.186591986973886,0.216522496588857,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
35.0251256281407,62,"Male","0","1","Inpatient",-1.38773961985464,0.0472791881261261,0.00223532162986562,0.199768858860298,0.185365978103367,0.214995490117792,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
35.3115577889447,62,"Male","0","1","Inpatient",-1.39632084400261,0.0470115779704803,0.00221008846327455,0.198400587083741,0.184152454136238,0.213462680750624,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
35.5979899497487,62,"Male","0","1","Inpatient",-1.40492209685761,0.0467111052406516,0.00218192735280323,0.197036210588321,0.182951724683988,0.211923746390204,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
35.8844221105528,62,"Male","0","1","Inpatient",-1.41354360506969,0.0463767217638397,0.0021508003215606,0.195675738393904,0.181763952629321,0.210378532722582,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
36.1708542713568,62,"Male","0","1","Inpatient",-1.42218559528892,0.046007885893097,0.00211672556435224,0.194319179840749,0.180589148982376,0.208827059051524,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
36.4572864321608,62,"Male","0","1","Inpatient",-1.43084829416533,0.045604599854142,0.0020797795278564,0.192966544586495,0.179427165911065,0.207269525943156,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
36.7437185929648,62,"Male","0","1","Inpatient",-1.43953192834898,0.0451674552520618,0.002040099013947,0.191617842603031,0.178277687671547,0.205706324953742,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
37.0301507537688,62,"Male","0","1","Inpatient",-1.44823672448991,0.04469768792861,0.00199788330616341,0.190273084173238,0.17714021917272,0.204138050705746,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
37.3165829145729,62,"Male","0","1","Inpatient",-1.45696290923818,0.0441972433453409,0.00195339631932728,0.18893227988762,0.17601407192912,0.202565515556798,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
37.6030150753769,62,"Male","0","1","Inpatient",-1.46571070924384,0.0436688535721535,0.00190696877230618,0.187595440640811,0.174898347200818,0.200989767061922,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
37.8894472361809,62,"Male","0","1","Inpatient",-1.47448035115693,0.0431161267268316,0.0018590003839242,0.186262577627962,0.173791916202912,0.199412108345442,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
38.1758793969849,62,"Male","0","1","Inpatient",-1.48327206162751,0.042543649256022,0.00180996209201943,0.184933702341011,0.17269339741292,0.197834121353152,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
38.4623115577889,62,"Male","0","1","Inpatient",-1.49208606730563,0.0419571006582716,0.00176039829564833,0.183608826564841,0.171601131241797,0.196257692717999,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
38.748743718593,62,"Male","0","1","Inpatient",-1.50092259484133,0.0413633789775098,0.0017109291204371,0.182287962373309,0.170513152700756,0.194685041606001,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
39.035175879397,62,"Male","0","1","Inpatient",-1.50978185524868,0.0407707352788628,0.00166225285517911,0.18097112444275,0.169427164934871,0.193118751360872,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
39.321608040201,62,"Male","0","1","Inpatient",-1.5186521719927,0.0401901637296933,0.00161524926061955,0.179660079685768,0.168341829376794,0.191564016945988,45,20,20,"imv_proc","VBG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
