"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","probability_method","run_id","run_ts"
28.7537688442211,64,"Male","0","0","Inpatient",-0.98098998550583,0.0311130505275603,0.00096802191313052,0.272695393066632,0.260769758386979,0.284956181425531,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
29.0753768844221,64,"Male","0","0","Inpatient",-0.989646232516626,0.030975901873299,0.000959506496864251,0.27098195901527,0.259156168886979,0.28314114145427,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
29.3969849246231,64,"Male","0","0","Inpatient",-0.998567332391861,0.0308344486952896,0.000950763226342448,0.26922319414521,0.257500057116926,0.281277862078529,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
29.7185929648241,64,"Male","0","0","Inpatient",-1.00775662870563,0.0306842098628212,0.000941520734905656,0.267419111575068,0.255803092843316,0.279364601356348,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
30.0402010050251,64,"Male","0","0","Inpatient",-1.01721746503205,0.0305211622095118,0.000931541342619334,0.265569758868465,0.254066778097095,0.277399864442494,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
30.3618090452261,64,"Male","0","0","Inpatient",-1.0269531849452,0.0303417636548806,0.000920622621688635,0.263675219048786,0.25229244120413,0.27538241237975,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
30.6834170854271,64,"Male","0","0","Inpatient",-1.0369671320192,0.0301429756538422,0.000908598981268122,0.261735611611483,0.250481231635743,0.273311270095682,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
31.0050251256281,64,"Male","0","0","Inpatient",-1.04726264982813,0.0299222872064694,0.000895343271666444,0.259751093531,0.248634114869006,0.271185734406388,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
31.3266331658291,64,"Male","0","0","Inpatient",-1.05784308194611,0.0296777426356178,0.000880768407945965,0.257721860259146,0.246751866489794,0.269005382784331,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
31.6482412060301,64,"Male","0","0","Inpatient",-1.06871177194723,0.0294079753284263,0.00086482901291733,0.255648146711551,0.244835064813999,0.26677008360383,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
31.9698492462312,64,"Male","0","0","Inpatient",-1.0798720634056,0.029112249647339,0.000847523079528987,0.253530228238581,0.242884081341302,0.264480008537622,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
32.2914572864322,64,"Male","0","0","Inpatient",-1.09132729989531,0.0287905132405042,0.000828893652651647,0.251368421576896,0.240899068394424,0.262135647738215,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
32.6130653266332,64,"Male","0","0","Inpatient",-1.10308082499047,0.028443461994942,0.000809030530257711,0.249163085777571,0.238879943344675,0.259737828388599,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
32.9346733668342,64,"Male","0","0","Inpatient",-1.11513598226517,0.02807261982779,0.000788071983995626,0.246914623106505,0.23682636890031,0.257287737130024,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
33.2562814070352,64,"Male","0","0","Inpatient",-1.12749611529351,0.027680435313759,0.000766206499159197,0.244623479912608,0.234737729068156,0.254786946739345,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
33.5778894472362,64,"Male","0","0","Inpatient",-1.14016456764961,0.0272703966610656,0.000743674534051856,0.242290147459042,0.232613100637737,0.252237447188444,40,20,20,"imv_proc","ABG","conditional_modality_specific_xref","20260421_121048","2026-04-21 12:10:48.40139"
