sampled_at,render_ts,sampled_pid,role,rss_kb,vsz_kb,state,etime,command
"2026-04-23 11:11:41","20260423_111138",95139,"wrapper",2320,435304272,"Ss","00:03","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:11:41","20260423_111138",95225,"quarto",1152,435300016,"S","00:00","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:11:56","20260423_111138",95139,"wrapper",2320,435304272,"Ss","00:18","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:11:56","20260423_111138",95225,"quarto",1152,435300016,"S","00:15","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:11:56","20260423_111138",95268,"r",1242816,1836773328,"R","00:15","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:12:11","20260423_111138",95139,"wrapper",2320,435304272,"Ss","00:33","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:12:11","20260423_111138",95225,"quarto",1152,435300016,"S","00:30","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:12:11","20260423_111138",95268,"r",3271728,1836855264,"R","00:30","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:12:26","20260423_111138",95139,"wrapper",1008,435304272,"Ss","00:48","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:12:26","20260423_111138",95225,"quarto",512,435300016,"S","00:45","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:12:26","20260423_111138",95268,"r",6398848,1839579888,"R","00:45","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:12:41","20260423_111138",95139,"wrapper",1008,435304272,"Ss","01:03","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:12:41","20260423_111138",95225,"quarto",512,435300016,"S","01:00","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:12:41","20260423_111138",95268,"r",7143520,1841094080,"R","01:00","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:12:56","20260423_111138",95139,"wrapper",1008,435304272,"Ss","01:18","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:12:56","20260423_111138",95225,"quarto",512,435300016,"S","01:15","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:12:56","20260423_111138",95268,"r",7589424,1841749440,"R","01:15","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:13:11","20260423_111138",95139,"wrapper",1008,435304272,"Ss","01:33","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:13:11","20260423_111138",95225,"quarto",512,435300016,"S","01:30","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:13:11","20260423_111138",95268,"r",6859360,1841094080,"R","01:30","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:13:26","20260423_111138",95139,"wrapper",1008,435304272,"Ss","01:48","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:13:26","20260423_111138",95225,"quarto",512,435300016,"S","01:45","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:13:27","20260423_111138",95268,"r",6838048,1841122256,"R","01:46","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:13:42","20260423_111138",95139,"wrapper",1008,435304272,"Ss","02:04","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:13:42","20260423_111138",95225,"quarto",512,435300016,"S","02:01","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:13:42","20260423_111138",95268,"r",7341504,1842030208,"R","02:01","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:13:57","20260423_111138",95139,"wrapper",1008,435304272,"Ss","02:19","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:13:57","20260423_111138",95225,"quarto",512,435300016,"S","02:16","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:13:57","20260423_111138",95268,"r",7341504,1842030208,"R","02:16","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:14:12","20260423_111138",95139,"wrapper",1008,435304272,"Ss","02:34","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:14:12","20260423_111138",95225,"quarto",512,435300016,"S","02:31","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:14:12","20260423_111138",95268,"r",7341504,1842030208,"R","02:31","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:14:27","20260423_111138",95139,"wrapper",1008,435304272,"Ss","02:49","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:14:27","20260423_111138",95225,"quarto",512,435300016,"S","02:46","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:14:27","20260423_111138",95268,"r",7341504,1842030208,"R","02:46","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:14:42","20260423_111138",95139,"wrapper",1008,435304272,"Ss","03:04","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:14:42","20260423_111138",95225,"quarto",512,435300016,"S","03:01","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:14:42","20260423_111138",95268,"r",7341504,1842030208,"R","03:01","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:14:57","20260423_111138",95139,"wrapper",1008,435304272,"Ss","03:19","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:14:57","20260423_111138",95225,"quarto",512,435300016,"S","03:16","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:14:57","20260423_111138",95268,"r",5225904,1841379168,"R","03:16","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:15:12","20260423_111138",95139,"wrapper",1008,435304272,"Ss","03:34","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:15:12","20260423_111138",95225,"quarto",512,435300016,"S","03:31","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:15:12","20260423_111138",95268,"r",6441776,1842142128,"R","03:31","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:15:27","20260423_111138",95139,"wrapper",1008,435304272,"Ss","03:49","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:15:27","20260423_111138",95225,"quarto",512,435300016,"S","03:46","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:15:27","20260423_111138",95268,"r",6441776,1842142128,"R","03:46","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:15:42","20260423_111138",95139,"wrapper",1008,435304272,"Ss","04:04","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:15:42","20260423_111138",95225,"quarto",512,435300016,"S","04:01","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:15:42","20260423_111138",95268,"r",6441776,1842142128,"R","04:01","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 11:15:57","20260423_111138",95139,"wrapper",1008,435304272,"Ss","04:19","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.25"
"2026-04-23 11:15:57","20260423_111138",95225,"quarto",512,435300016,"S","04:16","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.25"
