"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-23 09:55:15.862524",NA,0,NA,NA,3625.5,16384,0.221282958984375,NA,NA,NA,1544.828125,NA,NA,NA,"batch entry","20260423_095337","2026-04-23 09:53:37.850136"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-23 09:55:16.130673",NA,0,0,NA,3625.5,16384,0.221282958984375,NA,NA,NA,1544.828125,NA,NA,NA,"about to call mice::mice()","20260423_095337","2026-04-23 09:53:37.850136"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-23 09:55:16.130673","2026-04-23 09:55:17.628809",0,0,1.49813604354858,3625.5,16384,0.221282958984375,3627.1,16384,0.221380615234375,2623.109375,5023752,NA,NA,"mice() returned successfully","20260423_095337","2026-04-23 09:53:37.850136"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-23 09:55:18.130327",NA,0,0,NA,3627.4,16384,0.22139892578125,NA,NA,NA,2623.21875,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260423_095337","2026-04-23 09:53:37.850136"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-23 09:55:18.130327","2026-04-23 09:55:18.403564",0,2,0.273236989974976,3627.4,16384,0.22139892578125,3627.4,16384,0.22139892578125,2623.21875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260423_095337","2026-04-23 09:53:37.850136"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-23 09:55:18.686782",NA,0,2,NA,3627.4,16384,0.22139892578125,NA,NA,NA,2623.3125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260423_095337","2026-04-23 09:53:37.850136"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-23 09:55:18.686782","2026-04-23 09:55:18.750185",0,2,0.0634031295776367,3627.4,16384,0.22139892578125,3627.4,16384,0.22139892578125,2623.5,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260423_095337","2026-04-23 09:53:37.850136"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-23 09:55:19.799986",NA,2,NA,NA,3627.4,16384,0.22139892578125,NA,NA,NA,2623.65625,NA,5023752,NA,"batch entry","20260423_095337","2026-04-23 09:53:37.850136"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-23 09:55:20.068519",NA,2,2,NA,3627.4,16384,0.22139892578125,NA,NA,NA,2623.65625,NA,5023752,NA,"about to call mice::mice()","20260423_095337","2026-04-23 09:53:37.850136"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-23 09:55:20.068519","2026-04-23 09:55:21.551405",2,2,1.48288583755493,3627.4,16384,0.22139892578125,3629.1,16384,0.221502685546875,2910.984375,5023752,5023752,NA,"mice() returned successfully","20260423_095337","2026-04-23 09:53:37.850136"
