"batch","combine_stage","left_m","right_m","left_size_bytes","right_size_bytes","rss_mb","gc_vcells_frac","started_at","finished_at","ok","error_message","run_id","run_ts"
11,"ibind_started",10,1,654695304,454949568,1717.984375,0.48193359375,"2026-04-16 14:17:05.31089",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
11,"ibind_completed",10,1,654695304,454949568,2141.140625,0.48193359375,"2026-04-16 14:17:05.31089","2026-04-16 14:17:12.666327",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
12,"ibind_started",11,1,676888256,454949568,2440.34375,0.483221435546875,"2026-04-16 14:25:39.997886",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
12,"ibind_completed",11,1,676888256,454949568,2481.71875,0.483221435546875,"2026-04-16 14:25:39.997886","2026-04-16 14:25:47.416276",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
13,"ibind_started",12,1,699081208,454949568,1578.625,0.484515380859375,"2026-04-16 14:34:34.021308",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
13,"ibind_completed",12,1,699081208,454949568,2358.890625,0.484515380859375,"2026-04-16 14:34:34.021308","2026-04-16 14:34:41.451041",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
14,"ibind_started",13,1,721274160,454949568,2011.109375,0.485809326171875,"2026-04-16 14:43:01.724498",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
14,"ibind_completed",13,1,721274160,454949568,2221.109375,0.485809326171875,"2026-04-16 14:43:01.724498","2026-04-16 14:43:08.976924",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
15,"ibind_started",14,1,743467112,454949568,2050.5625,0.48709716796875,"2026-04-16 14:51:27.355163",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
15,"ibind_completed",14,1,743467112,454949568,2567.890625,0.48709716796875,"2026-04-16 14:51:27.355163","2026-04-16 14:51:34.416548",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
16,"ibind_started",15,1,765660064,454949568,2364.578125,0.48839111328125,"2026-04-16 14:59:54.350908",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
16,"ibind_completed",15,1,765660064,454949568,2614.6875,0.48839111328125,"2026-04-16 14:59:54.350908","2026-04-16 15:00:01.430668",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
17,"ibind_started",16,1,787853016,454949568,1581.109375,0.48968505859375,"2026-04-16 15:08:27.383078",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
17,"ibind_completed",16,1,787853016,454949568,946.265625,0.48968505859375,"2026-04-16 15:08:27.383078","2026-04-16 15:08:35.965664",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
18,"ibind_started",17,1,810046584,454949568,2108.4375,0.490972900390625,"2026-04-16 15:17:05.795859",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
18,"ibind_completed",17,1,810046584,454949568,2378.3125,0.490972900390625,"2026-04-16 15:17:05.795859","2026-04-16 15:17:13.384944",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
19,"ibind_started",18,1,832240152,454949568,2084.5625,0.492266845703125,"2026-04-16 15:25:51.839865",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
19,"ibind_completed",18,1,832240152,454949568,2523.328125,0.492266845703125,"2026-04-16 15:25:51.839865","2026-04-16 15:25:59.103329",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
20,"ibind_started",19,1,854433720,454949568,1810.359375,0.493560791015625,"2026-04-16 15:35:01.55714",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
20,"ibind_completed",19,1,854433720,454949568,2532.03125,0.493560791015625,"2026-04-16 15:35:01.55714","2026-04-16 15:35:09.079353",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
21,"ibind_started",20,1,876627288,454949568,1995.421875,0.4948486328125,"2026-04-16 15:43:48.353122",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
21,"ibind_completed",20,1,876627288,454949568,1947.25,0.4948486328125,"2026-04-16 15:43:48.353122","2026-04-16 15:43:56.003138",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
22,"ibind_started",21,1,898820856,454949568,2439.6875,0.496142578125,"2026-04-16 15:52:43.87998",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
22,"ibind_completed",21,1,898820856,454949568,2663.421875,0.496142578125,"2026-04-16 15:52:43.87998","2026-04-16 15:52:51.229655",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
23,"ibind_started",22,1,921014424,454949568,2081.921875,0.4974365234375,"2026-04-16 16:00:52.457047",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
23,"ibind_completed",22,1,921014424,454949568,2531.046875,0.4974365234375,"2026-04-16 16:00:52.457047","2026-04-16 16:00:59.174897",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
24,"ibind_started",23,1,943207992,454949568,2217.171875,0.498724365234375,"2026-04-16 16:08:40.688831",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
24,"ibind_completed",23,1,943207992,454949568,2404.359375,0.498724365234375,"2026-04-16 16:08:40.688831","2026-04-16 16:08:47.456781",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
25,"ibind_started",24,1,965401560,454949568,2309.421875,0.500018310546875,"2026-04-16 16:15:58.049005",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
25,"ibind_completed",24,1,965401560,454949568,2829.3125,0.500018310546875,"2026-04-16 16:15:58.049005","2026-04-16 16:16:04.374992",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
26,"ibind_started",25,1,987595128,454949568,2814.09375,0.501312255859375,"2026-04-16 16:23:12.885246",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
26,"ibind_completed",25,1,987595128,454949568,2738.890625,0.501312255859375,"2026-04-16 16:23:12.885246","2026-04-16 16:23:19.094688",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
27,"ibind_started",26,1,1009788696,454949568,2864.46875,0.50260009765625,"2026-04-16 16:30:27.761596",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
27,"ibind_completed",26,1,1009788696,454949568,2908.796875,0.50260009765625,"2026-04-16 16:30:27.761596","2026-04-16 16:30:33.817113",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
28,"ibind_started",27,1,1031982264,454949568,2295.96875,0.50389404296875,"2026-04-16 16:37:57.77413",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
28,"ibind_completed",27,1,1031982264,454949568,2560.234375,0.50389404296875,"2026-04-16 16:37:57.77413","2026-04-16 16:38:04.148728",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
29,"ibind_started",28,1,1054175832,454949568,2093.734375,0.50518798828125,"2026-04-16 16:45:18.468928",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
29,"ibind_completed",28,1,1054175832,454949568,2503.953125,0.50518798828125,"2026-04-16 16:45:18.468928","2026-04-16 16:45:24.851658",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
30,"ibind_started",29,1,1076369400,454949568,2255.3125,0.506475830078125,"2026-04-16 16:52:37.145507",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
30,"ibind_completed",29,1,1076369400,454949568,2834.859375,0.506475830078125,"2026-04-16 16:52:37.145507","2026-04-16 16:52:43.295463",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
31,"ibind_started",30,1,1098562968,454949568,2006.59375,0.507769775390625,"2026-04-16 16:59:57.776437",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
31,"ibind_completed",30,1,1098562968,454949568,2489.328125,0.507769775390625,"2026-04-16 16:59:57.776437","2026-04-16 17:00:03.991665",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
32,"ibind_started",31,1,1120756536,454949568,2439.203125,0.5090576171875,"2026-04-16 17:07:23.207717",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
32,"ibind_completed",31,1,1120756536,454949568,2366.75,0.509063720703125,"2026-04-16 17:07:23.207717","2026-04-16 17:07:29.541441",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
33,"ibind_started",32,1,1142950104,454949568,2355.640625,0.5103515625,"2026-04-16 17:14:44.669294",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
33,"ibind_completed",32,1,1142950104,454949568,2847.375,0.5103515625,"2026-04-16 17:14:44.669294","2026-04-16 17:14:50.886027",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
34,"ibind_started",33,1,1165143672,454949568,2026.515625,0.5116455078125,"2026-04-16 17:22:01.895819",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
34,"ibind_completed",33,1,1165143672,454949568,2657.828125,0.5116455078125,"2026-04-16 17:22:01.895819","2026-04-16 17:22:08.229744",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
35,"ibind_started",34,1,1187337240,454949568,1910.921875,0.512933349609375,"2026-04-16 17:29:28.963035",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
35,"ibind_completed",34,1,1187337240,454949568,2953.5,0.512939453125,"2026-04-16 17:29:28.963035","2026-04-16 17:29:35.220315",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
36,"ibind_started",35,1,1209530808,454949568,2203.9375,0.514227294921875,"2026-04-16 17:36:54.083764",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
36,"ibind_completed",35,1,1209530808,454949568,2761.234375,0.514227294921875,"2026-04-16 17:36:54.083764","2026-04-16 17:37:00.450162",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
37,"ibind_started",36,1,1231724376,454949568,2653.90625,0.515521240234375,"2026-04-16 17:44:21.279264",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
37,"ibind_completed",36,1,1231724376,454949568,3152.515625,0.515521240234375,"2026-04-16 17:44:21.279264","2026-04-16 17:44:27.342123",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
38,"ibind_started",37,1,1253917944,454949568,2484.953125,0.51680908203125,"2026-04-16 17:51:47.562527",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
38,"ibind_completed",37,1,1253917944,454949568,2948.5,0.516815185546875,"2026-04-16 17:51:47.562527","2026-04-16 17:51:53.685205",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
39,"ibind_started",38,1,1276111512,454949568,2266.234375,0.51810302734375,"2026-04-16 17:59:14.903038",NA,NA,NA,"20260416_112923","2026-04-16 11:29:23.378445"
39,"ibind_completed",38,1,1276111512,454949568,2987.9375,0.51810302734375,"2026-04-16 17:59:14.903038","2026-04-16 17:59:21.075531",TRUE,NA,"20260416_112923","2026-04-16 11:29:23.378445"
