"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-23 10:35:15.265787",NA,0,NA,NA,3625.5,16384,0.221282958984375,NA,NA,NA,2202.90625,NA,NA,NA,"batch entry","20260423_103336","2026-04-23 10:33:36.089065"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-23 10:35:15.543754",NA,0,0,NA,3625.5,16384,0.221282958984375,NA,NA,NA,2202.90625,NA,NA,NA,"about to call mice::mice()","20260423_103336","2026-04-23 10:33:36.089065"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-23 10:35:15.543754","2026-04-23 10:35:17.11889",0,0,1.5751359462738,3625.5,16384,0.221282958984375,3627.2,16384,0.22138671875,3018.28125,5023752,NA,NA,"mice() returned successfully","20260423_103336","2026-04-23 10:33:36.089065"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-23 10:35:17.69636",NA,0,0,NA,3627.4,16384,0.22139892578125,NA,NA,NA,3019.109375,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260423_103336","2026-04-23 10:33:36.089065"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-23 10:35:17.69636","2026-04-23 10:35:17.985135",0,2,0.288774967193604,3627.4,16384,0.22139892578125,3627.4,16384,0.22139892578125,3019.109375,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260423_103336","2026-04-23 10:33:36.089065"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-23 10:35:18.273427",NA,0,2,NA,3627.4,16384,0.22139892578125,NA,NA,NA,3019.125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260423_103336","2026-04-23 10:33:36.089065"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-23 10:35:18.273427","2026-04-23 10:35:18.33838",0,2,0.064953088760376,3627.4,16384,0.22139892578125,3627.4,16384,0.22139892578125,3019.265625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260423_103336","2026-04-23 10:33:36.089065"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-23 10:35:19.415766",NA,2,NA,NA,3627.4,16384,0.22139892578125,NA,NA,NA,3019.4375,NA,5023752,NA,"batch entry","20260423_103336","2026-04-23 10:33:36.089065"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-23 10:35:19.691315",NA,2,2,NA,3627.4,16384,0.22139892578125,NA,NA,NA,3019.4375,NA,5023752,NA,"about to call mice::mice()","20260423_103336","2026-04-23 10:33:36.089065"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-23 10:35:19.691315","2026-04-23 10:35:21.154063",2,2,1.4627480506897,3627.4,16384,0.22139892578125,3629.1,16384,0.221502685546875,3218.3125,5023752,5023752,NA,"mice() returned successfully","20260423_103336","2026-04-23 10:33:36.089065"
2,"ibind_started","started",NA,2,20451206,NA,NA,"2026-04-23 10:35:21.586627",NA,2,2,NA,3629.4,16384,0.22152099609375,NA,NA,NA,3199.625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260423_103336","2026-04-23 10:33:36.089065"
2,"ibind_completed","ok",NA,2,20451206,TRUE,NA,"2026-04-23 10:35:21.586627","2026-04-23 10:35:21.918783",2,4,0.33215594291687,3629.4,16384,0.22152099609375,3629.4,16384,0.22152099609375,3200.125,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","mice::ibind() completed","20260423_103336","2026-04-23 10:33:36.089065"
2,"checkpoint_started","started",NA,2,20451206,NA,NA,"2026-04-23 10:35:22.21708",NA,2,4,NA,3629.4,16384,0.22152099609375,NA,NA,NA,3200.125,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","about to save accumulated mids checkpoint","20260423_103336","2026-04-23 10:33:36.089065"
