"batch","combine_stage","left_m","right_m","left_size_bytes","right_size_bytes","rss_mb","gc_vcells_frac","started_at","finished_at","ok","error_message","run_id","run_ts"
1,"ibind_started",0,2,NA,5023752,3019.109375,0.22139892578125,"2026-04-23 10:35:17.69636",NA,NA,NA,"20260423_103336","2026-04-23 10:33:36.089065"
1,"ibind_completed",0,2,NA,5023752,3019.109375,0.22139892578125,"2026-04-23 10:35:17.69636","2026-04-23 10:35:17.985135",TRUE,NA,"20260423_103336","2026-04-23 10:33:36.089065"
2,"ibind_started",2,2,5023752,5023752,3199.625,0.22152099609375,"2026-04-23 10:35:21.586627",NA,NA,NA,"20260423_103336","2026-04-23 10:33:36.089065"
2,"ibind_completed",2,2,5023752,5023752,3200.125,0.22152099609375,"2026-04-23 10:35:21.586627","2026-04-23 10:35:21.918783",TRUE,NA,"20260423_103336","2026-04-23 10:33:36.089065"
3,"ibind_started",4,2,5480048,5023752,3166.25,0.221551513671875,"2026-04-23 10:35:25.556434",NA,NA,NA,"20260423_103336","2026-04-23 10:33:36.089065"
3,"ibind_completed",4,2,5480048,5023752,3168.921875,0.221551513671875,"2026-04-23 10:35:25.556434","2026-04-23 10:35:25.885728",TRUE,NA,"20260423_103336","2026-04-23 10:33:36.089065"
4,"ibind_started",6,2,5936296,5023752,3511.25,0.221575927734375,"2026-04-23 10:35:29.489481",NA,NA,NA,"20260423_103336","2026-04-23 10:33:36.089065"
4,"ibind_completed",6,2,5936296,5023752,3507.828125,0.221575927734375,"2026-04-23 10:35:29.489481","2026-04-23 10:35:29.821794",TRUE,NA,"20260423_103336","2026-04-23 10:33:36.089065"
5,"ibind_started",8,2,6392528,5023752,3537.546875,0.221600341796875,"2026-04-23 10:35:33.393828",NA,NA,NA,"20260423_103336","2026-04-23 10:33:36.089065"
5,"ibind_completed",8,2,6392528,5023752,3534.28125,0.221600341796875,"2026-04-23 10:35:33.393828","2026-04-23 10:35:33.737845",TRUE,NA,"20260423_103336","2026-04-23 10:33:36.089065"
6,"ibind_started",10,2,6852440,5023752,3395.484375,0.221630859375,"2026-04-23 10:35:37.378245",NA,NA,NA,"20260423_103336","2026-04-23 10:33:36.089065"
6,"ibind_completed",10,2,6852440,5023752,3396.0625,0.221630859375,"2026-04-23 10:35:37.378245","2026-04-23 10:35:37.714629",TRUE,NA,"20260423_103336","2026-04-23 10:33:36.089065"
7,"ibind_started",12,2,7307488,5023752,3507.015625,0.2216552734375,"2026-04-23 10:35:41.332127",NA,NA,NA,"20260423_103336","2026-04-23 10:33:36.089065"
7,"ibind_completed",12,2,7307488,5023752,3497.703125,0.2216552734375,"2026-04-23 10:35:41.332127","2026-04-23 10:35:41.664097",TRUE,NA,"20260423_103336","2026-04-23 10:33:36.089065"
8,"ibind_started",14,2,7762552,5023752,3588.78125,0.2216796875,"2026-04-23 10:35:45.381883",NA,NA,NA,"20260423_103336","2026-04-23 10:33:36.089065"
8,"ibind_completed",14,2,7762552,5023752,3593.21875,0.2216796875,"2026-04-23 10:35:45.381883","2026-04-23 10:35:45.71052",TRUE,NA,"20260423_103336","2026-04-23 10:33:36.089065"
9,"ibind_started",16,2,8217600,5023752,3592.109375,0.221710205078125,"2026-04-23 10:35:49.395032",NA,NA,NA,"20260423_103336","2026-04-23 10:33:36.089065"
9,"ibind_completed",16,2,8217600,5023752,3348.078125,0.221710205078125,"2026-04-23 10:35:49.395032","2026-04-23 10:35:49.735089",TRUE,NA,"20260423_103336","2026-04-23 10:33:36.089065"
10,"ibind_started",18,2,8673928,5023752,3466.359375,0.221734619140625,"2026-04-23 10:35:53.590978",NA,NA,NA,"20260423_103336","2026-04-23 10:33:36.089065"
10,"ibind_completed",18,2,8673928,5023752,3468.109375,0.221734619140625,"2026-04-23 10:35:53.590978","2026-04-23 10:35:53.922105",TRUE,NA,"20260423_103336","2026-04-23 10:33:36.089065"
