"batch","combine_stage","left_m","right_m","left_size_bytes","right_size_bytes","rss_mb","gc_vcells_frac","started_at","finished_at","ok","error_message","run_id","run_ts"
1,"ibind_started",0,2,NA,5023752,4321.96875,0.221343994140625,"2026-04-21 05:43:47.064783",NA,NA,NA,"20260421_054212","2026-04-21 05:42:12.149416"
1,"ibind_completed",0,2,NA,5023752,4321.96875,0.221343994140625,"2026-04-21 05:43:47.064783","2026-04-21 05:43:47.333069",TRUE,NA,"20260421_054212","2026-04-21 05:42:12.149416"
2,"ibind_started",2,2,5023752,5023752,4591.828125,0.2214599609375,"2026-04-21 05:43:50.554979",NA,NA,NA,"20260421_054212","2026-04-21 05:42:12.149416"
2,"ibind_completed",2,2,5023752,5023752,4591.875,0.221466064453125,"2026-04-21 05:43:50.554979","2026-04-21 05:43:50.870113",TRUE,NA,"20260421_054212","2026-04-21 05:42:12.149416"
3,"ibind_started",4,2,5480048,5023752,4717.78125,0.221490478515625,"2026-04-21 05:43:54.085457",NA,NA,NA,"20260421_054212","2026-04-21 05:42:12.149416"
3,"ibind_completed",4,2,5480048,5023752,4717.78125,0.221490478515625,"2026-04-21 05:43:54.085457","2026-04-21 05:43:54.401612",TRUE,NA,"20260421_054212","2026-04-21 05:42:12.149416"
4,"ibind_started",6,2,5936296,5023752,4657.203125,0.221514892578125,"2026-04-21 05:43:57.601856",NA,NA,NA,"20260421_054212","2026-04-21 05:42:12.149416"
4,"ibind_completed",6,2,5936296,5023752,4657.203125,0.221514892578125,"2026-04-21 05:43:57.601856","2026-04-21 05:43:57.915849",TRUE,NA,"20260421_054212","2026-04-21 05:42:12.149416"
5,"ibind_started",8,2,6392528,5023752,4863.109375,0.22154541015625,"2026-04-21 05:44:01.136989",NA,NA,NA,"20260421_054212","2026-04-21 05:42:12.149416"
5,"ibind_completed",8,2,6392528,5023752,4863.203125,0.22154541015625,"2026-04-21 05:44:01.136989","2026-04-21 05:44:01.456753",TRUE,NA,"20260421_054212","2026-04-21 05:42:12.149416"
6,"ibind_started",10,2,6852440,5023752,4752.53125,0.22156982421875,"2026-04-21 05:44:04.719282",NA,NA,NA,"20260421_054212","2026-04-21 05:42:12.149416"
6,"ibind_completed",10,2,6852440,5023752,4752.53125,0.22156982421875,"2026-04-21 05:44:04.719282","2026-04-21 05:44:05.024385",TRUE,NA,"20260421_054212","2026-04-21 05:42:12.149416"
7,"ibind_started",12,2,7307488,5023752,4654.046875,0.22159423828125,"2026-04-21 05:44:08.380665",NA,NA,NA,"20260421_054212","2026-04-21 05:42:12.149416"
7,"ibind_completed",12,2,7307488,5023752,4654.046875,0.22159423828125,"2026-04-21 05:44:08.380665","2026-04-21 05:44:08.694092",TRUE,NA,"20260421_054212","2026-04-21 05:42:12.149416"
8,"ibind_started",14,2,7762552,5023752,4687.046875,0.221624755859375,"2026-04-21 05:44:12.069625",NA,NA,NA,"20260421_054212","2026-04-21 05:42:12.149416"
8,"ibind_completed",14,2,7762552,5023752,4687.046875,0.221624755859375,"2026-04-21 05:44:12.069625","2026-04-21 05:44:12.381736",TRUE,NA,"20260421_054212","2026-04-21 05:42:12.149416"
9,"ibind_started",16,2,8217600,5023752,4770.078125,0.221649169921875,"2026-04-21 05:44:15.802633",NA,NA,NA,"20260421_054212","2026-04-21 05:42:12.149416"
9,"ibind_completed",16,2,8217600,5023752,4770.078125,0.221649169921875,"2026-04-21 05:44:15.802633","2026-04-21 05:44:16.114903",TRUE,NA,"20260421_054212","2026-04-21 05:42:12.149416"
10,"ibind_started",18,2,8673928,5023752,4769.9375,0.221673583984375,"2026-04-21 05:44:19.538186",NA,NA,NA,"20260421_054212","2026-04-21 05:42:12.149416"
10,"ibind_completed",18,2,8673928,5023752,4769.9375,0.221673583984375,"2026-04-21 05:44:19.538186","2026-04-21 05:44:19.849875",TRUE,NA,"20260421_054212","2026-04-21 05:42:12.149416"
