sampled_at,render_ts,sampled_pid,role,rss_kb,vsz_kb,state,etime,command
"2026-04-16 21:16:47","20260416_211642",38645,"wrapper",1968,435303792,"Ss","00:05","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:16:47","20260416_211642",38782,"quarto",1136,435300080,"S","00:00","/usr/bin/time -l quarto render /Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:17:02","20260416_211642",38645,"wrapper",448,435303792,"Ss","00:20","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:17:02","20260416_211642",38782,"quarto",432,435300080,"S","00:15","/usr/bin/time -l quarto render /Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:17:02","20260416_211642",38831,"r",453808,1833221968,"R","00:14","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-16 21:17:17","20260416_211642",38645,"wrapper",448,435303792,"Ss","00:35","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:17:17","20260416_211642",38782,"quarto",416,435300080,"S","00:30","/usr/bin/time -l quarto render /Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:17:18","20260416_211642",38831,"r",496176,1836646240,"R","00:30","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-16 21:17:33","20260416_211642",38645,"wrapper",464,435303792,"Ss","00:51","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:17:33","20260416_211642",38782,"quarto",416,435300080,"S","00:46","/usr/bin/time -l quarto render /Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:17:33","20260416_211642",38831,"r",676848,1836654448,"R","00:45","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-16 21:17:48","20260416_211642",38645,"wrapper",448,435303792,"Ss","01:06","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:17:48","20260416_211642",38782,"quarto",416,435300080,"S","01:01","/usr/bin/time -l quarto render /Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:17:48","20260416_211642",38831,"r",745824,1836679024,"R","01:00","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-16 21:18:03","20260416_211642",38645,"wrapper",464,435303792,"Ss","01:21","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:18:03","20260416_211642",38782,"quarto",416,435300080,"S","01:16","/usr/bin/time -l quarto render /Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:18:03","20260416_211642",38831,"r",1283040,1838242544,"R","01:15","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-16 21:18:18","20260416_211642",38645,"wrapper",448,435303792,"Ss","01:36","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:18:18","20260416_211642",38782,"quarto",400,435300080,"S","01:31","/usr/bin/time -l quarto render /Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:18:18","20260416_211642",38831,"r",1007360,1839117776,"R","01:30","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-16 21:18:33","20260416_211642",38645,"wrapper",464,435303792,"Ss","01:51","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:18:33","20260416_211642",38782,"quarto",416,435300080,"S","01:46","/usr/bin/time -l quarto render /Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:18:33","20260416_211642",38831,"r",2067952,1839326192,"R","01:45","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-16 21:18:48","20260416_211642",38645,"wrapper",464,435303792,"Ss","02:06","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:18:48","20260416_211642",38782,"quarto",416,435300080,"S","02:01","/usr/bin/time -l quarto render /Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-2-28.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-16 21:18:49","20260416_211642",38831,"r",1493792,1839325168,"R","02:01","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
