"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-23 06:49:19.064544",NA,0,NA,NA,3625.1,16384,0.221258544921875,NA,NA,NA,6084.1875,NA,NA,NA,"batch entry","20260423_064744","2026-04-23 06:47:44.743094"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-23 06:49:19.335109",NA,0,0,NA,3625.1,16384,0.221258544921875,NA,NA,NA,6084.1875,NA,NA,NA,"about to call mice::mice()","20260423_064744","2026-04-23 06:47:44.743094"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-23 06:49:19.335109","2026-04-23 06:49:20.752933",0,0,1.41782402992249,3625.1,16384,0.221258544921875,3626.8,16384,0.2213623046875,5583.71875,5023752,NA,NA,"mice() returned successfully","20260423_064744","2026-04-23 06:47:44.743094"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-23 06:49:21.112027",NA,0,0,NA,3627.1,16384,0.221380615234375,NA,NA,NA,4951.640625,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260423_064744","2026-04-23 06:47:44.743094"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-23 06:49:21.112027","2026-04-23 06:49:21.416288",0,2,0.304260969161987,3627.1,16384,0.221380615234375,3627.1,16384,0.221380615234375,4686.96875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260423_064744","2026-04-23 06:47:44.743094"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-23 06:49:21.691238",NA,0,2,NA,3627.1,16384,0.221380615234375,NA,NA,NA,4686.96875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260423_064744","2026-04-23 06:47:44.743094"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-23 06:49:21.691238","2026-04-23 06:49:21.75483",0,2,0.0635919570922852,3627.1,16384,0.221380615234375,3627.1,16384,0.221380615234375,4421.890625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260423_064744","2026-04-23 06:47:44.743094"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-23 06:49:22.796891",NA,2,NA,NA,3627.1,16384,0.221380615234375,NA,NA,NA,4251.34375,NA,5023752,NA,"batch entry","20260423_064744","2026-04-23 06:47:44.743094"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-23 06:49:23.059576",NA,2,2,NA,3627.1,16384,0.221380615234375,NA,NA,NA,4251.34375,NA,5023752,NA,"about to call mice::mice()","20260423_064744","2026-04-23 06:47:44.743094"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-23 06:49:23.059576","2026-04-23 06:49:24.445431",2,2,1.38585495948792,3627.1,16384,0.221380615234375,3628.8,16384,0.221484375,4279.09375,5023752,5023752,NA,"mice() returned successfully","20260423_064744","2026-04-23 06:47:44.743094"
2,"ibind_started","started",NA,2,20451206,NA,NA,"2026-04-23 06:49:24.771475",NA,2,2,NA,3629,16384,0.22149658203125,NA,NA,NA,4279.09375,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260423_064744","2026-04-23 06:47:44.743094"
2,"ibind_completed","ok",NA,2,20451206,TRUE,NA,"2026-04-23 06:49:24.771475","2026-04-23 06:49:25.08939",2,4,0.317914962768555,3629,16384,0.22149658203125,3629.1,16384,0.221502685546875,4279.09375,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","mice::ibind() completed","20260423_064744","2026-04-23 06:47:44.743094"
2,"checkpoint_started","started",NA,2,20451206,NA,NA,"2026-04-23 06:49:25.354849",NA,2,4,NA,3629.1,16384,0.221502685546875,NA,NA,NA,4279.09375,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","about to save accumulated mids checkpoint","20260423_064744","2026-04-23 06:47:44.743094"
2,"checkpoint_saved","completed",NA,2,20451206,TRUE,NA,"2026-04-23 06:49:25.354849","2026-04-23 06:49:25.430379",2,4,0.0755298137664795,3629.1,16384,0.221502685546875,3629.1,16384,0.221502685546875,4279.125,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","saved accumulated mids checkpoint","20260423_064744","2026-04-23 06:47:44.743094"
3,"batch_started","started",NA,2,20551206,NA,NA,"2026-04-23 06:49:26.457571",NA,4,NA,NA,3629.1,16384,0.221502685546875,NA,NA,NA,4263.03125,NA,5480048,NA,"batch entry","20260423_064744","2026-04-23 06:47:44.743094"
3,"mice_call_entered","started",NA,2,20551206,NA,NA,"2026-04-23 06:49:26.72304",NA,4,4,NA,3629.1,16384,0.221502685546875,NA,NA,NA,4263.03125,NA,5480048,NA,"about to call mice::mice()","20260423_064744","2026-04-23 06:47:44.743094"
3,"mice_returned","ok",NA,2,20551206,TRUE,NA,"2026-04-23 06:49:26.72304","2026-04-23 06:49:28.077605",4,4,1.35456490516663,3629.1,16384,0.221502685546875,3629.2,16384,0.2215087890625,4367.046875,5023752,5480048,NA,"mice() returned successfully","20260423_064744","2026-04-23 06:47:44.743094"
3,"ibind_started","started",NA,2,20551206,NA,NA,"2026-04-23 06:49:28.410705",NA,4,4,NA,3629.5,16384,0.221527099609375,NA,NA,NA,4367.046875,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_03.rds","about to call mice::ibind()","20260423_064744","2026-04-23 06:47:44.743094"
3,"ibind_completed","ok",NA,2,20551206,TRUE,NA,"2026-04-23 06:49:28.410705","2026-04-23 06:49:28.734675",4,6,0.323969841003418,3629.5,16384,0.221527099609375,3629.5,16384,0.221527099609375,4367.046875,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_03.rds","mice::ibind() completed","20260423_064744","2026-04-23 06:47:44.743094"
3,"checkpoint_started","started",NA,2,20551206,NA,NA,"2026-04-23 06:49:29.006596",NA,4,6,NA,3629.5,16384,0.221527099609375,NA,NA,NA,4367.046875,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_03.rds","about to save accumulated mids checkpoint","20260423_064744","2026-04-23 06:47:44.743094"
3,"checkpoint_saved","completed",NA,2,20551206,TRUE,NA,"2026-04-23 06:49:29.006596","2026-04-23 06:49:29.095645",4,6,0.0890488624572754,3629.5,16384,0.221527099609375,3629.5,16384,0.221527099609375,4367.046875,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_03.rds","saved accumulated mids checkpoint","20260423_064744","2026-04-23 06:47:44.743094"
4,"batch_started","started",NA,2,20651206,NA,NA,"2026-04-23 06:49:30.143477",NA,6,NA,NA,3629.5,16384,0.221527099609375,NA,NA,NA,4367.046875,NA,5936296,NA,"batch entry","20260423_064744","2026-04-23 06:47:44.743094"
4,"mice_call_entered","started",NA,2,20651206,NA,NA,"2026-04-23 06:49:30.407655",NA,6,6,NA,3629.5,16384,0.221527099609375,NA,NA,NA,4367.046875,NA,5936296,NA,"about to call mice::mice()","20260423_064744","2026-04-23 06:47:44.743094"
4,"mice_returned","ok",NA,2,20651206,TRUE,NA,"2026-04-23 06:49:30.407655","2026-04-23 06:49:31.74914",6,6,1.34148502349854,3629.5,16384,0.221527099609375,3629.7,16384,0.221539306640625,4524.40625,5023752,5936296,NA,"mice() returned successfully","20260423_064744","2026-04-23 06:47:44.743094"
4,"ibind_started","started",NA,2,20651206,NA,NA,"2026-04-23 06:49:32.076991",NA,6,6,NA,3629.9,16384,0.221551513671875,NA,NA,NA,4524.40625,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_04.rds","about to call mice::ibind()","20260423_064744","2026-04-23 06:47:44.743094"
4,"ibind_completed","ok",NA,2,20651206,TRUE,NA,"2026-04-23 06:49:32.076991","2026-04-23 06:49:32.393179",6,8,0.316187858581543,3629.9,16384,0.221551513671875,3629.9,16384,0.221551513671875,4524.46875,5023752,6392528,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_04.rds","mice::ibind() completed","20260423_064744","2026-04-23 06:47:44.743094"
4,"checkpoint_started","started",NA,2,20651206,NA,NA,"2026-04-23 06:49:32.667045",NA,6,8,NA,3629.9,16384,0.221551513671875,NA,NA,NA,4524.46875,5023752,6392528,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_04.rds","about to save accumulated mids checkpoint","20260423_064744","2026-04-23 06:47:44.743094"
4,"checkpoint_saved","completed",NA,2,20651206,TRUE,NA,"2026-04-23 06:49:32.667045","2026-04-23 06:49:32.766241",6,8,0.0991959571838379,3629.9,16384,0.221551513671875,3629.9,16384,0.221551513671875,4524.484375,5023752,6392528,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_04.rds","saved accumulated mids checkpoint","20260423_064744","2026-04-23 06:47:44.743094"
5,"batch_started","started",NA,2,20751206,NA,NA,"2026-04-23 06:49:33.77318",NA,8,NA,NA,3629.9,16384,0.221551513671875,NA,NA,NA,4524.484375,NA,6392528,NA,"batch entry","20260423_064744","2026-04-23 06:47:44.743094"
5,"mice_call_entered","started",NA,2,20751206,NA,NA,"2026-04-23 06:49:34.038742",NA,8,8,NA,3629.9,16384,0.221551513671875,NA,NA,NA,4524.484375,NA,6392528,NA,"about to call mice::mice()","20260423_064744","2026-04-23 06:47:44.743094"
5,"mice_returned","ok",NA,2,20751206,TRUE,NA,"2026-04-23 06:49:34.038742","2026-04-23 06:49:35.400609",8,8,1.36186695098877,3629.9,16384,0.221551513671875,3630.1,16384,0.221563720703125,4651.328125,5023752,6392528,NA,"mice() returned successfully","20260423_064744","2026-04-23 06:47:44.743094"
5,"ibind_started","started",NA,2,20751206,NA,NA,"2026-04-23 06:49:35.728582",NA,8,8,NA,3630.4,16384,0.22158203125,NA,NA,NA,4651.328125,5023752,6392528,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_05.rds","about to call mice::ibind()","20260423_064744","2026-04-23 06:47:44.743094"
5,"ibind_completed","ok",NA,2,20751206,TRUE,NA,"2026-04-23 06:49:35.728582","2026-04-23 06:49:36.045547",8,10,0.316965103149414,3630.4,16384,0.22158203125,3630.4,16384,0.22158203125,4651.328125,5023752,6852440,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_05.rds","mice::ibind() completed","20260423_064744","2026-04-23 06:47:44.743094"
5,"checkpoint_started","started",NA,2,20751206,NA,NA,"2026-04-23 06:49:36.313633",NA,8,10,NA,3630.4,16384,0.22158203125,NA,NA,NA,4651.328125,5023752,6852440,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_05.rds","about to save accumulated mids checkpoint","20260423_064744","2026-04-23 06:47:44.743094"
5,"checkpoint_saved","completed",NA,2,20751206,TRUE,NA,"2026-04-23 06:49:36.313633","2026-04-23 06:49:36.425389",8,10,0.111756086349487,3630.4,16384,0.22158203125,3630.4,16384,0.22158203125,4651.34375,5023752,6852440,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_05.rds","saved accumulated mids checkpoint","20260423_064744","2026-04-23 06:47:44.743094"
6,"batch_started","started",NA,2,20851206,NA,NA,"2026-04-23 06:49:37.428024",NA,10,NA,NA,3630.4,16384,0.22158203125,NA,NA,NA,4651.34375,NA,6852440,NA,"batch entry","20260423_064744","2026-04-23 06:47:44.743094"
6,"mice_call_entered","started",NA,2,20851206,NA,NA,"2026-04-23 06:49:37.691717",NA,10,10,NA,3630.4,16384,0.22158203125,NA,NA,NA,4651.34375,NA,6852440,NA,"about to call mice::mice()","20260423_064744","2026-04-23 06:47:44.743094"
