"batch","combine_stage","left_m","right_m","left_size_bytes","right_size_bytes","rss_mb","gc_vcells_frac","started_at","finished_at","ok","error_message","run_id","run_ts"
1,"ibind_started",0,2,NA,5023752,4951.203125,0.221380615234375,"2026-04-23 06:49:21.112027",NA,NA,NA,"20260423_064744","2026-04-23 06:47:44.743094"
1,"ibind_completed",0,2,NA,5023752,4686.96875,0.221380615234375,"2026-04-23 06:49:21.112027","2026-04-23 06:49:21.416288",TRUE,NA,"20260423_064744","2026-04-23 06:47:44.743094"
2,"ibind_started",2,2,5023752,5023752,4279.09375,0.22149658203125,"2026-04-23 06:49:24.771475",NA,NA,NA,"20260423_064744","2026-04-23 06:47:44.743094"
2,"ibind_completed",2,2,5023752,5023752,4279.09375,0.221502685546875,"2026-04-23 06:49:24.771475","2026-04-23 06:49:25.08939",TRUE,NA,"20260423_064744","2026-04-23 06:47:44.743094"
3,"ibind_started",4,2,5480048,5023752,4367.046875,0.221527099609375,"2026-04-23 06:49:28.410705",NA,NA,NA,"20260423_064744","2026-04-23 06:47:44.743094"
3,"ibind_completed",4,2,5480048,5023752,4367.046875,0.221527099609375,"2026-04-23 06:49:28.410705","2026-04-23 06:49:28.734675",TRUE,NA,"20260423_064744","2026-04-23 06:47:44.743094"
4,"ibind_started",6,2,5936296,5023752,4524.40625,0.221551513671875,"2026-04-23 06:49:32.076991",NA,NA,NA,"20260423_064744","2026-04-23 06:47:44.743094"
4,"ibind_completed",6,2,5936296,5023752,4524.46875,0.221551513671875,"2026-04-23 06:49:32.076991","2026-04-23 06:49:32.393179",TRUE,NA,"20260423_064744","2026-04-23 06:47:44.743094"
5,"ibind_started",8,2,6392528,5023752,4651.328125,0.22158203125,"2026-04-23 06:49:35.728582",NA,NA,NA,"20260423_064744","2026-04-23 06:47:44.743094"
5,"ibind_completed",8,2,6392528,5023752,4651.328125,0.22158203125,"2026-04-23 06:49:35.728582","2026-04-23 06:49:36.045547",TRUE,NA,"20260423_064744","2026-04-23 06:47:44.743094"
6,"ibind_started",10,2,6852440,5023752,4654.640625,0.2216064453125,"2026-04-23 06:49:39.383338",NA,NA,NA,"20260423_064744","2026-04-23 06:47:44.743094"
6,"ibind_completed",10,2,6852440,5023752,4654.640625,0.2216064453125,"2026-04-23 06:49:39.383338","2026-04-23 06:49:39.700324",TRUE,NA,"20260423_064744","2026-04-23 06:47:44.743094"
7,"ibind_started",12,2,7307488,5023752,4655.5625,0.221630859375,"2026-04-23 06:49:43.072696",NA,NA,NA,"20260423_064744","2026-04-23 06:47:44.743094"
7,"ibind_completed",12,2,7307488,5023752,4655.5625,0.221636962890625,"2026-04-23 06:49:43.072696","2026-04-23 06:49:43.389774",TRUE,NA,"20260423_064744","2026-04-23 06:47:44.743094"
8,"ibind_started",14,2,7762552,5023752,4655.8125,0.221661376953125,"2026-04-23 06:49:46.736626",NA,NA,NA,"20260423_064744","2026-04-23 06:47:44.743094"
8,"ibind_completed",14,2,7762552,5023752,4655.8125,0.221661376953125,"2026-04-23 06:49:46.736626","2026-04-23 06:49:47.056849",TRUE,NA,"20260423_064744","2026-04-23 06:47:44.743094"
9,"ibind_started",16,2,8217600,5023752,4657.21875,0.221685791015625,"2026-04-23 06:49:50.44622",NA,NA,NA,"20260423_064744","2026-04-23 06:47:44.743094"
9,"ibind_completed",16,2,8217600,5023752,4657.21875,0.221685791015625,"2026-04-23 06:49:50.44622","2026-04-23 06:49:50.768612",TRUE,NA,"20260423_064744","2026-04-23 06:47:44.743094"
10,"ibind_started",18,2,8673928,5023752,4658,0.22171630859375,"2026-04-23 06:49:54.143208",NA,NA,NA,"20260423_064744","2026-04-23 06:47:44.743094"
10,"ibind_completed",18,2,8673928,5023752,4658,0.22171630859375,"2026-04-23 06:49:54.143208","2026-04-23 06:49:54.473199",TRUE,NA,"20260423_064744","2026-04-23 06:47:44.743094"
