"batch","combine_stage","left_m","right_m","left_size_bytes","right_size_bytes","rss_mb","gc_vcells_frac","started_at","finished_at","ok","error_message","run_id","run_ts"
1,"ibind_started",0,2,NA,5023752,2325.140625,0.221392822265625,"2026-04-23 07:50:05.083519",NA,NA,NA,"20260423_074824","2026-04-23 07:48:24.54598"
1,"ibind_completed",0,2,NA,5023752,2167.859375,0.221392822265625,"2026-04-23 07:50:05.083519","2026-04-23 07:50:05.438772",TRUE,NA,"20260423_074824","2026-04-23 07:48:24.54598"
2,"ibind_started",2,2,5023752,5023752,2176.421875,0.221514892578125,"2026-04-23 07:50:10.013992",NA,NA,NA,"20260423_074824","2026-04-23 07:48:24.54598"
2,"ibind_completed",2,2,5023752,5023752,2152.1875,0.221514892578125,"2026-04-23 07:50:10.013992","2026-04-23 07:50:10.371063",TRUE,NA,"20260423_074824","2026-04-23 07:48:24.54598"
3,"ibind_started",4,2,5480048,5023752,2435.125,0.221539306640625,"2026-04-23 07:50:14.460576",NA,NA,NA,"20260423_074824","2026-04-23 07:48:24.54598"
3,"ibind_completed",4,2,5480048,5023752,2409.59375,0.221539306640625,"2026-04-23 07:50:14.460576","2026-04-23 07:50:14.780491",TRUE,NA,"20260423_074824","2026-04-23 07:48:24.54598"
4,"ibind_started",6,2,5936296,5023752,3083.734375,0.22156982421875,"2026-04-23 07:50:18.331148",NA,NA,NA,"20260423_074824","2026-04-23 07:48:24.54598"
4,"ibind_completed",6,2,5936296,5023752,3045.078125,0.22156982421875,"2026-04-23 07:50:18.331148","2026-04-23 07:50:18.641044",TRUE,NA,"20260423_074824","2026-04-23 07:48:24.54598"
5,"ibind_started",8,2,6392528,5023752,2993.375,0.22159423828125,"2026-04-23 07:50:22.240059",NA,NA,NA,"20260423_074824","2026-04-23 07:48:24.54598"
5,"ibind_completed",8,2,6392528,5023752,2993.453125,0.22159423828125,"2026-04-23 07:50:22.240059","2026-04-23 07:50:22.539036",TRUE,NA,"20260423_074824","2026-04-23 07:48:24.54598"
6,"ibind_started",10,2,6852440,5023752,3282.796875,0.22161865234375,"2026-04-23 07:50:25.922815",NA,NA,NA,"20260423_074824","2026-04-23 07:48:24.54598"
6,"ibind_completed",10,2,6852440,5023752,3283,0.22161865234375,"2026-04-23 07:50:25.922815","2026-04-23 07:50:26.244858",TRUE,NA,"20260423_074824","2026-04-23 07:48:24.54598"
7,"ibind_started",12,2,7307488,5023752,3085.40625,0.221649169921875,"2026-04-23 07:50:30.060232",NA,NA,NA,"20260423_074824","2026-04-23 07:48:24.54598"
7,"ibind_completed",12,2,7307488,5023752,3092.09375,0.221649169921875,"2026-04-23 07:50:30.060232","2026-04-23 07:50:30.38677",TRUE,NA,"20260423_074824","2026-04-23 07:48:24.54598"
8,"ibind_started",14,2,7762552,5023752,3199.984375,0.221673583984375,"2026-04-23 07:50:33.892808",NA,NA,NA,"20260423_074824","2026-04-23 07:48:24.54598"
8,"ibind_completed",14,2,7762552,5023752,3200.140625,0.221673583984375,"2026-04-23 07:50:33.892808","2026-04-23 07:50:34.211653",TRUE,NA,"20260423_074824","2026-04-23 07:48:24.54598"
9,"ibind_started",16,2,8217600,5023752,3226.265625,0.221697998046875,"2026-04-23 07:50:37.679982",NA,NA,NA,"20260423_074824","2026-04-23 07:48:24.54598"
9,"ibind_completed",16,2,8217600,5023752,3167.234375,0.221697998046875,"2026-04-23 07:50:37.679982","2026-04-23 07:50:38.08216",TRUE,NA,"20260423_074824","2026-04-23 07:48:24.54598"
10,"ibind_started",18,2,8673928,5023752,2863.140625,0.221728515625,"2026-04-23 07:50:41.679956",NA,NA,NA,"20260423_074824","2026-04-23 07:48:24.54598"
10,"ibind_completed",18,2,8673928,5023752,2729.90625,0.221728515625,"2026-04-23 07:50:41.679956","2026-04-23 07:50:42.076863",TRUE,NA,"20260423_074824","2026-04-23 07:48:24.54598"
