"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-23 07:50:01.766342",NA,0,NA,NA,3625.3,16384,0.221270751953125,NA,NA,NA,1569.328125,NA,NA,NA,"batch entry","20260423_074824","2026-04-23 07:48:24.54598"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-23 07:50:02.086194",NA,0,0,NA,3625.3,16384,0.221270751953125,NA,NA,NA,1569.328125,NA,NA,NA,"about to call mice::mice()","20260423_074824","2026-04-23 07:48:24.54598"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-23 07:50:02.086194","2026-04-23 07:50:04.529478",0,0,2.443284034729,3625.3,16384,0.221270751953125,3627,16384,0.22137451171875,2374.9375,5023752,NA,NA,"mice() returned successfully","20260423_074824","2026-04-23 07:48:24.54598"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-23 07:50:05.083519",NA,0,0,NA,3627.3,16384,0.221392822265625,NA,NA,NA,2325.140625,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260423_074824","2026-04-23 07:48:24.54598"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-23 07:50:05.083519","2026-04-23 07:50:05.438772",0,2,0.355252981185913,3627.3,16384,0.221392822265625,3627.3,16384,0.221392822265625,2164.78125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260423_074824","2026-04-23 07:48:24.54598"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-23 07:50:05.843008",NA,0,2,NA,3627.3,16384,0.221392822265625,NA,NA,NA,2164.796875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260423_074824","2026-04-23 07:48:24.54598"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-23 07:50:05.843008","2026-04-23 07:50:05.927874",0,2,0.0848660469055176,3627.3,16384,0.221392822265625,3627.3,16384,0.221392822265625,2137.71875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260423_074824","2026-04-23 07:48:24.54598"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-23 07:50:07.249291",NA,2,NA,NA,3627.3,16384,0.221392822265625,NA,NA,NA,1878.03125,NA,5023752,NA,"batch entry","20260423_074824","2026-04-23 07:48:24.54598"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-23 07:50:07.545638",NA,2,2,NA,3627.3,16384,0.221392822265625,NA,NA,NA,1878.3125,NA,5023752,NA,"about to call mice::mice()","20260423_074824","2026-04-23 07:48:24.54598"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-23 07:50:07.545638","2026-04-23 07:50:09.287942",2,2,1.7423038482666,3627.3,16384,0.221392822265625,3629,16384,0.22149658203125,2177.875,5023752,5023752,NA,"mice() returned successfully","20260423_074824","2026-04-23 07:48:24.54598"
2,"ibind_started","started",NA,2,20451206,NA,NA,"2026-04-23 07:50:10.013992",NA,2,2,NA,3629.3,16384,0.221514892578125,NA,NA,NA,2176.984375,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260423_074824","2026-04-23 07:48:24.54598"
2,"ibind_completed","ok",NA,2,20451206,TRUE,NA,"2026-04-23 07:50:10.013992","2026-04-23 07:50:10.371063",2,4,0.357070922851562,3629.3,16384,0.221514892578125,3629.3,16384,0.221514892578125,2152.1875,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","mice::ibind() completed","20260423_074824","2026-04-23 07:48:24.54598"
2,"checkpoint_started","started",NA,2,20451206,NA,NA,"2026-04-23 07:50:10.691331",NA,2,4,NA,3629.3,16384,0.221514892578125,NA,NA,NA,2152.21875,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","about to save accumulated mids checkpoint","20260423_074824","2026-04-23 07:48:24.54598"
2,"checkpoint_saved","completed",NA,2,20451206,TRUE,NA,"2026-04-23 07:50:10.691331","2026-04-23 07:50:10.771842",2,4,0.0805110931396484,3629.3,16384,0.221514892578125,3629.3,16384,0.221514892578125,2152.34375,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","saved accumulated mids checkpoint","20260423_074824","2026-04-23 07:48:24.54598"
3,"batch_started","started",NA,2,20551206,NA,NA,"2026-04-23 07:50:11.883369",NA,4,NA,NA,3629.3,16384,0.221514892578125,NA,NA,NA,2120.890625,NA,5480048,NA,"batch entry","20260423_074824","2026-04-23 07:48:24.54598"
