sampled_at,render_ts,sampled_pid,role,rss_kb,vsz_kb,state,etime,command
"2026-04-23 09:38:40","20260423_093836",20862,"wrapper",2320,435303456,"Ss+","00:04","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:38:40","20260423_093836",20984,"quarto",1152,435300096,"S+","00:00","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:38:55","20260423_093836",20862,"wrapper",1392,435303456,"Ss+","00:19","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:38:55","20260423_093836",20984,"quarto",512,435300096,"S+","00:15","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:38:55","20260423_093836",21027,"r",1116720,1836658640,"R+","00:15","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:39:10","20260423_093836",20862,"wrapper",1392,435303456,"Ss+","00:34","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:39:10","20260423_093836",20984,"quarto",512,435300096,"S+","00:30","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:39:10","20260423_093836",21027,"r",2358416,1836666848,"R+","00:30","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:39:25","20260423_093836",20862,"wrapper",976,435303456,"Ss+","00:49","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:39:25","20260423_093836",20984,"quarto",512,435300096,"S+","00:45","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:39:25","20260423_093836",21027,"r",2995504,1840637664,"R+","00:45","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:39:40","20260423_093836",20862,"wrapper",992,435303456,"Ss+","01:04","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:39:40","20260423_093836",20984,"quarto",480,435300096,"S+","01:00","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:39:40","20260423_093836",21027,"r",3870768,1839452608,"R+","01:00","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:39:55","20260423_093836",20862,"wrapper",992,435303456,"Ss+","01:19","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:39:55","20260423_093836",20984,"quarto",480,435300096,"S+","01:15","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:39:55","20260423_093836",21027,"r",3173072,1839242192,"R+","01:15","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:40:10","20260423_093836",20862,"wrapper",992,435303456,"Ss+","01:34","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:40:10","20260423_093836",20984,"quarto",480,435300096,"S+","01:30","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:40:10","20260423_093836",21027,"r",3213024,1839277472,"R+","01:30","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:40:25","20260423_093836",20862,"wrapper",992,435303456,"Ss+","01:49","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:40:25","20260423_093836",20984,"quarto",480,435300096,"S+","01:45","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:40:25","20260423_093836",21027,"r",3272240,1839475952,"R+","01:45","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:40:40","20260423_093836",20862,"wrapper",992,435303456,"Ss+","02:04","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:40:40","20260423_093836",20984,"quarto",480,435300096,"S+","02:00","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:40:40","20260423_093836",21027,"r",1884720,1840131328,"R+","02:00","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:40:55","20260423_093836",20862,"wrapper",992,435303456,"Ss+","02:19","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:40:56","20260423_093836",20984,"quarto",464,435300096,"S+","02:16","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:40:56","20260423_093836",21027,"r",2409952,1840131328,"R+","02:16","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:41:11","20260423_093836",20862,"wrapper",992,435303456,"Ss+","02:35","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:41:11","20260423_093836",20984,"quarto",448,435300096,"S+","02:31","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:41:11","20260423_093836",21027,"r",2587632,1839688400,"R+","02:31","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:41:26","20260423_093836",20862,"wrapper",992,435303456,"Ss+","02:50","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:41:26","20260423_093836",20984,"quarto",448,435300096,"S+","02:46","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:41:26","20260423_093836",21027,"r",2516624,1840136496,"R+","02:46","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:41:41","20260423_093836",20862,"wrapper",976,435303456,"Ss+","03:05","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:41:41","20260423_093836",20984,"quarto",448,435300096,"S+","03:01","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:41:41","20260423_093836",21027,"r",3099520,1842840368,"R+","03:01","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:41:56","20260423_093836",20862,"wrapper",992,435303456,"Ss+","03:20","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:41:56","20260423_093836",20984,"quarto",448,435300096,"S+","03:16","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:41:56","20260423_093836",21027,"r",2362096,1840434832,"R+","03:16","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:42:11","20260423_093836",20862,"wrapper",992,435303456,"Ss+","03:35","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:42:11","20260423_093836",20984,"quarto",448,435300096,"S+","03:31","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:42:11","20260423_093836",21027,"r",2415680,1840434832,"R+","03:31","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:42:26","20260423_093836",20862,"wrapper",976,435303456,"Ss+","03:50","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:42:26","20260423_093836",20984,"quarto",448,435300096,"S+","03:46","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:42:26","20260423_093836",21027,"r",1474816,1840434832,"R+","03:46","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:42:41","20260423_093836",20862,"wrapper",992,435303456,"Ss+","04:05","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:42:41","20260423_093836",20984,"quarto",448,435300096,"S+","04:01","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:42:42","20260423_093836",21027,"r",1707760,1840434832,"R+","04:02","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:42:57","20260423_093836",20862,"wrapper",992,435303456,"Ss+","04:21","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:42:57","20260423_093836",20984,"quarto",448,435300096,"S+","04:17","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:42:57","20260423_093836",21027,"r",1786208,1840434832,"R+","04:17","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:43:12","20260423_093836",20862,"wrapper",992,435303456,"Ss+","04:36","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:43:12","20260423_093836",20984,"quarto",448,435300096,"S+","04:32","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:43:12","20260423_093836",21027,"r",1819312,1840434832,"R+","04:32","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:43:27","20260423_093836",20862,"wrapper",992,435303456,"Ss+","04:51","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:43:27","20260423_093836",20984,"quarto",448,435300096,"S+","04:47","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:43:27","20260423_093836",21027,"r",1656608,1840434832,"R+","04:47","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:43:42","20260423_093836",20862,"wrapper",992,435303456,"Ss+","05:06","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:43:42","20260423_093836",20984,"quarto",448,435300096,"S+","05:02","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:43:42","20260423_093836",21027,"r",1708160,1840434832,"R+","05:02","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:43:57","20260423_093836",20862,"wrapper",992,435303456,"Ss+","05:21","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:43:57","20260423_093836",20984,"quarto",448,435300096,"S+","05:17","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:43:57","20260423_093836",21027,"r",1714256,1840434832,"R+","05:17","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:44:12","20260423_093836",20862,"wrapper",992,435303456,"Ss+","05:36","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:44:12","20260423_093836",20984,"quarto",448,435300096,"S+","05:32","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:44:12","20260423_093836",21027,"r",1715968,1840434832,"R+","05:32","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:44:27","20260423_093836",20862,"wrapper",992,435303456,"Ss+","05:51","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:44:27","20260423_093836",20984,"quarto",448,435300096,"S+","05:47","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:44:27","20260423_093836",21027,"r",1610160,1840434832,"R+","05:47","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:44:42","20260423_093836",20862,"wrapper",992,435303456,"Ss+","06:06","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:44:42","20260423_093836",20984,"quarto",448,435300096,"S+","06:02","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:44:42","20260423_093836",21027,"r",1588368,1840382464,"R+","06:02","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:44:57","20260423_093836",20862,"wrapper",992,435303456,"Ss+","06:21","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:44:57","20260423_093836",20984,"quarto",448,435300096,"S+","06:17","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:44:57","20260423_093836",21027,"r",1485616,1840382464,"R+","06:17","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:45:13","20260423_093836",20862,"wrapper",992,435303456,"Ss+","06:37","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:45:13","20260423_093836",20984,"quarto",448,435300096,"S+","06:33","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:45:13","20260423_093836",21027,"r",1486720,1840382464,"R+","06:33","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:45:28","20260423_093836",20862,"wrapper",992,435303456,"Ss+","06:52","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:45:28","20260423_093836",20984,"quarto",448,435300096,"S+","06:48","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:45:28","20260423_093836",21027,"r",1844336,1840340192,"R+","06:48","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:45:43","20260423_093836",20862,"wrapper",992,435303456,"Ss+","07:07","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:45:43","20260423_093836",20984,"quarto",448,435300096,"S+","07:03","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:45:43","20260423_093836",21027,"r",1766720,1840340192,"R+","07:03","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:45:58","20260423_093836",20862,"wrapper",992,435303456,"Ss+","07:22","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:45:58","20260423_093836",20984,"quarto",448,435300096,"S+","07:18","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:45:58","20260423_093836",21027,"r",1987248,1840340192,"R+","07:18","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:46:13","20260423_093836",20862,"wrapper",992,435303456,"Ss+","07:37","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:46:13","20260423_093836",20984,"quarto",448,435300096,"S+","07:33","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:46:13","20260423_093836",21027,"r",2453648,1840340192,"R+","07:33","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
"2026-04-23 09:46:28","20260423_093836",20862,"wrapper",992,435303456,"Ss+","07:52","bash ./scripts/render_pdf.sh -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:46:28","20260423_093836",20984,"quarto",448,435300096,"S+","07:48","/usr/bin/time -l quarto render /Users/reblocke/Research/abg-vbg-project/Code Drafts/ABG-VBG analysis 2026-4-21.qmd --to pdf -P run_mode:pilot -P pilot_frac:0.01"
"2026-04-23 09:46:28","20260423_093836",21027,"r",1916608,1840308816,"R+","07:48","/Library/Frameworks/R.framework/Resources/bin/exec/R --no-echo --no-restore --file=/Applications/quarto/share/rmd/rmd.R"
