"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-21 09:06:11.080204",NA,0,NA,NA,3624.8,16384,0.221240234375,NA,NA,NA,2937.921875,NA,NA,NA,"batch entry","20260421_090421","2026-04-21 09:04:21.69124"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-21 09:06:11.454469",NA,0,0,NA,3624.8,16384,0.221240234375,NA,NA,NA,2937.921875,NA,NA,NA,"about to call mice::mice()","20260421_090421","2026-04-21 09:04:21.69124"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-21 09:06:11.454469","2026-04-21 09:06:13.122795",0,0,1.66832613945007,3624.8,16384,0.221240234375,3626.5,16384,0.221343994140625,2994.609375,5023752,NA,NA,"mice() returned successfully","20260421_090421","2026-04-21 09:04:21.69124"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-21 09:06:13.534032",NA,0,0,NA,3626.8,16384,0.2213623046875,NA,NA,NA,2994.671875,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260421_090421","2026-04-21 09:04:21.69124"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-21 09:06:13.534032","2026-04-21 09:06:13.930603",0,2,0.396570920944214,3626.8,16384,0.2213623046875,3626.8,16384,0.2213623046875,2994.671875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260421_090421","2026-04-21 09:04:21.69124"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-21 09:06:14.316532",NA,0,2,NA,3626.8,16384,0.2213623046875,NA,NA,NA,2994.671875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-21 09:06:14.316532","2026-04-21 09:06:14.386674",0,2,0.0701420307159424,3626.8,16384,0.2213623046875,3626.8,16384,0.2213623046875,2994.671875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-21 09:06:15.836335",NA,2,NA,NA,3626.8,16384,0.2213623046875,NA,NA,NA,2994.671875,NA,5023752,NA,"batch entry","20260421_090421","2026-04-21 09:04:21.69124"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-21 09:06:16.209016",NA,2,2,NA,3626.8,16384,0.2213623046875,NA,NA,NA,2994.671875,NA,5023752,NA,"about to call mice::mice()","20260421_090421","2026-04-21 09:04:21.69124"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-21 09:06:16.209016","2026-04-21 09:06:17.850849",2,2,1.64183282852173,3626.8,16384,0.2213623046875,3628.5,16384,0.221466064453125,3116.390625,5023752,5023752,NA,"mice() returned successfully","20260421_090421","2026-04-21 09:04:21.69124"
2,"ibind_started","started",NA,2,20451206,NA,NA,"2026-04-21 09:06:18.295924",NA,2,2,NA,3628.7,16384,0.221478271484375,NA,NA,NA,3116.390625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260421_090421","2026-04-21 09:04:21.69124"
2,"ibind_completed","ok",NA,2,20451206,TRUE,NA,"2026-04-21 09:06:18.295924","2026-04-21 09:06:18.743564",2,4,0.447639942169189,3628.7,16384,0.221478271484375,3628.8,16384,0.221484375,3116.734375,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","mice::ibind() completed","20260421_090421","2026-04-21 09:04:21.69124"
2,"checkpoint_started","started",NA,2,20451206,NA,NA,"2026-04-21 09:06:19.117935",NA,2,4,NA,3628.8,16384,0.221484375,NA,NA,NA,3116.734375,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","about to save accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
2,"checkpoint_saved","completed",NA,2,20451206,TRUE,NA,"2026-04-21 09:06:19.117935","2026-04-21 09:06:19.202159",2,4,0.0842239856719971,3628.8,16384,0.221484375,3628.8,16384,0.221484375,3116.796875,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","saved accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
3,"batch_started","started",NA,2,20551206,NA,NA,"2026-04-21 09:06:20.58729",NA,4,NA,NA,3628.8,16384,0.221484375,NA,NA,NA,3116.8125,NA,5480048,NA,"batch entry","20260421_090421","2026-04-21 09:04:21.69124"
3,"mice_call_entered","started",NA,2,20551206,NA,NA,"2026-04-21 09:06:20.947529",NA,4,4,NA,3628.8,16384,0.221484375,NA,NA,NA,3116.8125,NA,5480048,NA,"about to call mice::mice()","20260421_090421","2026-04-21 09:04:21.69124"
3,"mice_returned","ok",NA,2,20551206,TRUE,NA,"2026-04-21 09:06:20.947529","2026-04-21 09:06:22.535803",4,4,1.5882740020752,3628.8,16384,0.221484375,3628.9,16384,0.221490478515625,3357.515625,5023752,5480048,NA,"mice() returned successfully","20260421_090421","2026-04-21 09:04:21.69124"
3,"ibind_started","started",NA,2,20551206,NA,NA,"2026-04-21 09:06:22.992716",NA,4,4,NA,3629.2,16384,0.2215087890625,NA,NA,NA,3357.515625,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_03.rds","about to call mice::ibind()","20260421_090421","2026-04-21 09:04:21.69124"
3,"ibind_completed","ok",NA,2,20551206,TRUE,NA,"2026-04-21 09:06:22.992716","2026-04-21 09:06:23.413184",4,6,0.420467853546143,3629.2,16384,0.2215087890625,3629.2,16384,0.2215087890625,3357.796875,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_03.rds","mice::ibind() completed","20260421_090421","2026-04-21 09:04:21.69124"
3,"checkpoint_started","started",NA,2,20551206,NA,NA,"2026-04-21 09:06:23.747061",NA,4,6,NA,3629.2,16384,0.2215087890625,NA,NA,NA,3357.796875,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_03.rds","about to save accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
3,"checkpoint_saved","completed",NA,2,20551206,TRUE,NA,"2026-04-21 09:06:23.747061","2026-04-21 09:06:23.840579",4,6,0.0935180187225342,3629.2,16384,0.2215087890625,3629.2,16384,0.2215087890625,3357.796875,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_03.rds","saved accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
4,"batch_started","started",NA,2,20651206,NA,NA,"2026-04-21 09:06:25.32106",NA,6,NA,NA,3629.2,16384,0.2215087890625,NA,NA,NA,3357.796875,NA,5936296,NA,"batch entry","20260421_090421","2026-04-21 09:04:21.69124"
4,"mice_call_entered","started",NA,2,20651206,NA,NA,"2026-04-21 09:06:25.675421",NA,6,6,NA,3629.2,16384,0.2215087890625,NA,NA,NA,3357.796875,NA,5936296,NA,"about to call mice::mice()","20260421_090421","2026-04-21 09:04:21.69124"
4,"mice_returned","ok",NA,2,20651206,TRUE,NA,"2026-04-21 09:06:25.675421","2026-04-21 09:06:27.278716",6,6,1.60329508781433,3629.2,16384,0.2215087890625,3629.4,16384,0.22152099609375,3487.078125,5023752,5936296,NA,"mice() returned successfully","20260421_090421","2026-04-21 09:04:21.69124"
4,"ibind_started","started",NA,2,20651206,NA,NA,"2026-04-21 09:06:27.711014",NA,6,6,NA,3629.6,16384,0.221533203125,NA,NA,NA,3467.421875,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_04.rds","about to call mice::ibind()","20260421_090421","2026-04-21 09:04:21.69124"
4,"ibind_completed","ok",NA,2,20651206,TRUE,NA,"2026-04-21 09:06:27.711014","2026-04-21 09:06:28.120384",6,8,0.409369945526123,3629.6,16384,0.221533203125,3629.6,16384,0.221533203125,3461.25,5023752,6392528,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_04.rds","mice::ibind() completed","20260421_090421","2026-04-21 09:04:21.69124"
4,"checkpoint_started","started",NA,2,20651206,NA,NA,"2026-04-21 09:06:28.451015",NA,6,8,NA,3629.6,16384,0.221533203125,NA,NA,NA,3454.75,5023752,6392528,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_04.rds","about to save accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
4,"checkpoint_saved","completed",NA,2,20651206,TRUE,NA,"2026-04-21 09:06:28.451015","2026-04-21 09:06:28.558034",6,8,0.107018947601318,3629.6,16384,0.221533203125,3629.6,16384,0.221533203125,3454.75,5023752,6392528,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_04.rds","saved accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
5,"batch_started","started",NA,2,20751206,NA,NA,"2026-04-21 09:06:29.883113",NA,8,NA,NA,3629.6,16384,0.221533203125,NA,NA,NA,3432.875,NA,6392528,NA,"batch entry","20260421_090421","2026-04-21 09:04:21.69124"
5,"mice_call_entered","started",NA,2,20751206,NA,NA,"2026-04-21 09:06:30.255987",NA,8,8,NA,3629.6,16384,0.221533203125,NA,NA,NA,3432.875,NA,6392528,NA,"about to call mice::mice()","20260421_090421","2026-04-21 09:04:21.69124"
5,"mice_returned","ok",NA,2,20751206,TRUE,NA,"2026-04-21 09:06:30.255987","2026-04-21 09:06:31.872797",8,8,1.61681008338928,3629.6,16384,0.221533203125,3629.8,16384,0.22154541015625,3462.5,5023752,6392528,NA,"mice() returned successfully","20260421_090421","2026-04-21 09:04:21.69124"
5,"ibind_started","started",NA,2,20751206,NA,NA,"2026-04-21 09:06:32.319514",NA,8,8,NA,3630.1,16384,0.221563720703125,NA,NA,NA,3462.5,5023752,6392528,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_05.rds","about to call mice::ibind()","20260421_090421","2026-04-21 09:04:21.69124"
5,"ibind_completed","ok",NA,2,20751206,TRUE,NA,"2026-04-21 09:06:32.319514","2026-04-21 09:06:32.750514",8,10,0.430999994277954,3630.1,16384,0.221563720703125,3630.1,16384,0.221563720703125,3462.5,5023752,6852440,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_05.rds","mice::ibind() completed","20260421_090421","2026-04-21 09:04:21.69124"
5,"checkpoint_started","started",NA,2,20751206,NA,NA,"2026-04-21 09:06:33.086457",NA,8,10,NA,3630.1,16384,0.221563720703125,NA,NA,NA,3462.5,5023752,6852440,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_05.rds","about to save accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
5,"checkpoint_saved","completed",NA,2,20751206,TRUE,NA,"2026-04-21 09:06:33.086457","2026-04-21 09:06:33.207175",8,10,0.120718002319336,3630.1,16384,0.221563720703125,3630.1,16384,0.221563720703125,3462.5,5023752,6852440,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_05.rds","saved accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
6,"batch_started","started",NA,2,20851206,NA,NA,"2026-04-21 09:06:34.593978",NA,10,NA,NA,3630.1,16384,0.221563720703125,NA,NA,NA,3460.46875,NA,6852440,NA,"batch entry","20260421_090421","2026-04-21 09:04:21.69124"
6,"mice_call_entered","started",NA,2,20851206,NA,NA,"2026-04-21 09:06:34.972229",NA,10,10,NA,3630.1,16384,0.221563720703125,NA,NA,NA,3456.234375,NA,6852440,NA,"about to call mice::mice()","20260421_090421","2026-04-21 09:04:21.69124"
6,"mice_returned","ok",NA,2,20851206,TRUE,NA,"2026-04-21 09:06:34.972229","2026-04-21 09:06:36.559821",10,10,1.58759188652039,3630.1,16384,0.221563720703125,3630.2,16384,0.22156982421875,3474.75,5023752,6852440,NA,"mice() returned successfully","20260421_090421","2026-04-21 09:04:21.69124"
6,"ibind_started","started",NA,2,20851206,NA,NA,"2026-04-21 09:06:37.103051",NA,10,10,NA,3630.5,16384,0.221588134765625,NA,NA,NA,3458.578125,5023752,6852440,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_06.rds","about to call mice::ibind()","20260421_090421","2026-04-21 09:04:21.69124"
6,"ibind_completed","ok",NA,2,20851206,TRUE,NA,"2026-04-21 09:06:37.103051","2026-04-21 09:06:37.549974",10,12,0.446923017501831,3630.5,16384,0.221588134765625,3630.5,16384,0.221588134765625,3456.578125,5023752,7307488,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_06.rds","mice::ibind() completed","20260421_090421","2026-04-21 09:04:21.69124"
6,"checkpoint_started","started",NA,2,20851206,NA,NA,"2026-04-21 09:06:37.930766",NA,10,12,NA,3630.5,16384,0.221588134765625,NA,NA,NA,3453.578125,5023752,7307488,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_06.rds","about to save accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
6,"checkpoint_saved","completed",NA,2,20851206,TRUE,NA,"2026-04-21 09:06:37.930766","2026-04-21 09:06:38.068339",10,12,0.137573003768921,3630.5,16384,0.221588134765625,3630.5,16384,0.221588134765625,3452.6875,5023752,7307488,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_06.rds","saved accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
7,"batch_started","started",NA,2,20951206,NA,NA,"2026-04-21 09:06:39.424211",NA,12,NA,NA,3630.5,16384,0.221588134765625,NA,NA,NA,3444.515625,NA,7307488,NA,"batch entry","20260421_090421","2026-04-21 09:04:21.69124"
7,"mice_call_entered","started",NA,2,20951206,NA,NA,"2026-04-21 09:06:39.799432",NA,12,12,NA,3630.5,16384,0.221588134765625,NA,NA,NA,3444.515625,NA,7307488,NA,"about to call mice::mice()","20260421_090421","2026-04-21 09:04:21.69124"
7,"mice_returned","ok",NA,2,20951206,TRUE,NA,"2026-04-21 09:06:39.799432","2026-04-21 09:06:41.434727",12,12,1.63529491424561,3630.5,16384,0.221588134765625,3630.7,16384,0.221600341796875,3531.484375,5023752,7307488,NA,"mice() returned successfully","20260421_090421","2026-04-21 09:04:21.69124"
7,"ibind_started","started",NA,2,20951206,NA,NA,"2026-04-21 09:06:41.897946",NA,12,12,NA,3630.9,16384,0.221612548828125,NA,NA,NA,3518.984375,5023752,7307488,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_07.rds","about to call mice::ibind()","20260421_090421","2026-04-21 09:04:21.69124"
7,"ibind_completed","ok",NA,2,20951206,TRUE,NA,"2026-04-21 09:06:41.897946","2026-04-21 09:06:42.342929",12,14,0.444983005523682,3630.9,16384,0.221612548828125,3630.9,16384,0.221612548828125,3500.078125,5023752,7762552,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_07.rds","mice::ibind() completed","20260421_090421","2026-04-21 09:04:21.69124"
7,"checkpoint_started","started",NA,2,20951206,NA,NA,"2026-04-21 09:06:42.679278",NA,12,14,NA,3630.9,16384,0.221612548828125,NA,NA,NA,3500.109375,5023752,7762552,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_07.rds","about to save accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
7,"checkpoint_saved","completed",NA,2,20951206,TRUE,NA,"2026-04-21 09:06:42.679278","2026-04-21 09:06:42.825461",12,14,0.146183013916016,3630.9,16384,0.221612548828125,3630.9,16384,0.221612548828125,3490.25,5023752,7762552,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_07.rds","saved accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
8,"batch_started","started",NA,2,21051206,NA,NA,"2026-04-21 09:06:44.258586",NA,14,NA,NA,3630.9,16384,0.221612548828125,NA,NA,NA,3472.421875,NA,7762552,NA,"batch entry","20260421_090421","2026-04-21 09:04:21.69124"
8,"mice_call_entered","started",NA,2,21051206,NA,NA,"2026-04-21 09:06:44.592628",NA,14,14,NA,3630.9,16384,0.221612548828125,NA,NA,NA,3472.421875,NA,7762552,NA,"about to call mice::mice()","20260421_090421","2026-04-21 09:04:21.69124"
8,"mice_returned","ok",NA,2,21051206,TRUE,NA,"2026-04-21 09:06:44.592628","2026-04-21 09:06:46.179925",14,14,1.58729696273804,3630.9,16384,0.221612548828125,3631.1,16384,0.221624755859375,3512.6875,5023752,7762552,NA,"mice() returned successfully","20260421_090421","2026-04-21 09:04:21.69124"
8,"ibind_started","started",NA,2,21051206,NA,NA,"2026-04-21 09:06:46.627941",NA,14,14,NA,3631.4,16384,0.22164306640625,NA,NA,NA,3512.703125,5023752,7762552,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_08.rds","about to call mice::ibind()","20260421_090421","2026-04-21 09:04:21.69124"
8,"ibind_completed","ok",NA,2,21051206,TRUE,NA,"2026-04-21 09:06:46.627941","2026-04-21 09:06:47.081944",14,16,0.454003095626831,3631.4,16384,0.22164306640625,3631.4,16384,0.22164306640625,3501.34375,5023752,8217600,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_08.rds","mice::ibind() completed","20260421_090421","2026-04-21 09:04:21.69124"
8,"checkpoint_started","started",NA,2,21051206,NA,NA,"2026-04-21 09:06:47.413371",NA,14,16,NA,3631.4,16384,0.22164306640625,NA,NA,NA,3501.34375,5023752,8217600,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_08.rds","about to save accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
8,"checkpoint_saved","completed",NA,2,21051206,TRUE,NA,"2026-04-21 09:06:47.413371","2026-04-21 09:06:47.573009",14,16,0.159637928009033,3631.4,16384,0.22164306640625,3631.4,16384,0.22164306640625,3501.359375,5023752,8217600,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_08.rds","saved accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
9,"batch_started","started",NA,2,21151206,NA,NA,"2026-04-21 09:06:48.939821",NA,16,NA,NA,3631.4,16384,0.22164306640625,NA,NA,NA,3487.734375,NA,8217600,NA,"batch entry","20260421_090421","2026-04-21 09:04:21.69124"
9,"mice_call_entered","started",NA,2,21151206,NA,NA,"2026-04-21 09:06:49.314852",NA,16,16,NA,3631.4,16384,0.22164306640625,NA,NA,NA,3487.765625,NA,8217600,NA,"about to call mice::mice()","20260421_090421","2026-04-21 09:04:21.69124"
9,"mice_returned","ok",NA,2,21151206,TRUE,NA,"2026-04-21 09:06:49.314852","2026-04-21 09:06:51.225245",16,16,1.91039299964905,3631.4,16384,0.22164306640625,3631.5,16384,0.221649169921875,3589.078125,5023752,8217600,NA,"mice() returned successfully","20260421_090421","2026-04-21 09:04:21.69124"
9,"ibind_started","started",NA,2,21151206,NA,NA,"2026-04-21 09:06:51.680837",NA,16,16,NA,3631.8,16384,0.22166748046875,NA,NA,NA,3589.078125,5023752,8217600,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_09.rds","about to call mice::ibind()","20260421_090421","2026-04-21 09:04:21.69124"
9,"ibind_completed","ok",NA,2,21151206,TRUE,NA,"2026-04-21 09:06:51.680837","2026-04-21 09:06:52.101324",16,18,0.42048716545105,3631.8,16384,0.22166748046875,3631.8,16384,0.22166748046875,3567.5,5023752,8673928,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_09.rds","mice::ibind() completed","20260421_090421","2026-04-21 09:04:21.69124"
9,"checkpoint_started","started",NA,2,21151206,NA,NA,"2026-04-21 09:06:52.473646",NA,16,18,NA,3631.8,16384,0.22166748046875,NA,NA,NA,3567.5,5023752,8673928,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_09.rds","about to save accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
9,"checkpoint_saved","completed",NA,2,21151206,TRUE,NA,"2026-04-21 09:06:52.473646","2026-04-21 09:06:52.646736",16,18,0.173089981079102,3631.8,16384,0.22166748046875,3631.8,16384,0.22166748046875,3561.3125,5023752,8673928,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_09.rds","saved accumulated mids checkpoint","20260421_090421","2026-04-21 09:04:21.69124"
10,"batch_started","started",NA,2,21251206,NA,NA,"2026-04-21 09:06:53.999516",NA,18,NA,NA,3631.8,16384,0.22166748046875,NA,NA,NA,3539.875,NA,8673928,NA,"batch entry","20260421_090421","2026-04-21 09:04:21.69124"
