"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-21 08:37:20.432258",NA,0,NA,NA,3624.8,16384,0.221240234375,NA,NA,NA,2677.78125,NA,NA,NA,"batch entry","20260421_083530","2026-04-21 08:35:30.558246"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-21 08:37:20.77398",NA,0,0,NA,3624.8,16384,0.221240234375,NA,NA,NA,2677.78125,NA,NA,NA,"about to call mice::mice()","20260421_083530","2026-04-21 08:35:30.558246"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-21 08:37:20.77398","2026-04-21 08:37:22.454713",0,0,1.68073320388794,3624.8,16384,0.221240234375,3626.5,16384,0.221343994140625,3040.578125,5023752,NA,NA,"mice() returned successfully","20260421_083530","2026-04-21 08:35:30.558246"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-21 08:37:22.911317",NA,0,0,NA,3626.8,16384,0.2213623046875,NA,NA,NA,3040.640625,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260421_083530","2026-04-21 08:35:30.558246"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-21 08:37:22.911317","2026-04-21 08:37:23.285073",0,2,0.373755931854248,3626.8,16384,0.2213623046875,3626.8,16384,0.2213623046875,3040.640625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260421_083530","2026-04-21 08:35:30.558246"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-21 08:37:23.629851",NA,0,2,NA,3626.8,16384,0.2213623046875,NA,NA,NA,3040.640625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260421_083530","2026-04-21 08:35:30.558246"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-21 08:37:23.629851","2026-04-21 08:37:23.698332",0,2,0.0684809684753418,3626.8,16384,0.2213623046875,3626.8,16384,0.2213623046875,3040.640625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260421_083530","2026-04-21 08:35:30.558246"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-21 08:37:25.169041",NA,2,NA,NA,3626.8,16384,0.2213623046875,NA,NA,NA,3040.640625,NA,5023752,NA,"batch entry","20260421_083530","2026-04-21 08:35:30.558246"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-21 08:37:25.54301",NA,2,2,NA,3626.8,16384,0.2213623046875,NA,NA,NA,3040.640625,NA,5023752,NA,"about to call mice::mice()","20260421_083530","2026-04-21 08:35:30.558246"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-21 08:37:25.54301","2026-04-21 08:37:27.191536",2,2,1.64852595329285,3626.8,16384,0.2213623046875,3628.5,16384,0.221466064453125,3293.125,5023752,5023752,NA,"mice() returned successfully","20260421_083530","2026-04-21 08:35:30.558246"
2,"ibind_started","started",NA,2,20451206,NA,NA,"2026-04-21 08:37:27.621037",NA,2,2,NA,3628.8,16384,0.221484375,NA,NA,NA,3271.46875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260421_083530","2026-04-21 08:35:30.558246"
