"batch","combine_stage","left_m","right_m","left_size_bytes","right_size_bytes","rss_mb","gc_vcells_frac","started_at","finished_at","ok","error_message","run_id","run_ts"
1,"ibind_started",0,2,NA,5023752,3040.640625,0.2213623046875,"2026-04-21 08:37:22.911317",NA,NA,NA,"20260421_083530","2026-04-21 08:35:30.558246"
1,"ibind_completed",0,2,NA,5023752,3040.640625,0.2213623046875,"2026-04-21 08:37:22.911317","2026-04-21 08:37:23.285073",TRUE,NA,"20260421_083530","2026-04-21 08:35:30.558246"
2,"ibind_started",2,2,5023752,5023752,3271.46875,0.221484375,"2026-04-21 08:37:27.621037",NA,NA,NA,"20260421_083530","2026-04-21 08:35:30.558246"
2,"ibind_completed",2,2,5023752,5023752,3257.265625,0.221484375,"2026-04-21 08:37:27.621037","2026-04-21 08:37:28.025409",TRUE,NA,"20260421_083530","2026-04-21 08:35:30.558246"
3,"ibind_started",4,2,5480048,5023752,3412.625,0.2215087890625,"2026-04-21 08:37:32.37213",NA,NA,NA,"20260421_083530","2026-04-21 08:35:30.558246"
3,"ibind_completed",4,2,5480048,5023752,3412.65625,0.2215087890625,"2026-04-21 08:37:32.37213","2026-04-21 08:37:32.802441",TRUE,NA,"20260421_083530","2026-04-21 08:35:30.558246"
4,"ibind_started",6,2,5936296,5023752,3481.625,0.221533203125,"2026-04-21 08:37:37.142808",NA,NA,NA,"20260421_083530","2026-04-21 08:35:30.558246"
4,"ibind_completed",6,2,5936296,5023752,3480.578125,0.221533203125,"2026-04-21 08:37:37.142808","2026-04-21 08:37:37.591661",TRUE,NA,"20260421_083530","2026-04-21 08:35:30.558246"
5,"ibind_started",8,2,6392528,5023752,3571.84375,0.221563720703125,"2026-04-21 08:37:41.793105",NA,NA,NA,"20260421_083530","2026-04-21 08:35:30.558246"
5,"ibind_completed",8,2,6392528,5023752,3548.609375,0.221563720703125,"2026-04-21 08:37:41.793105","2026-04-21 08:37:42.190621",TRUE,NA,"20260421_083530","2026-04-21 08:35:30.558246"
6,"ibind_started",10,2,6852440,5023752,3475.640625,0.221588134765625,"2026-04-21 08:37:46.663383",NA,NA,NA,"20260421_083530","2026-04-21 08:35:30.558246"
6,"ibind_completed",10,2,6852440,5023752,3395.015625,0.221588134765625,"2026-04-21 08:37:46.663383","2026-04-21 08:37:47.113114",TRUE,NA,"20260421_083530","2026-04-21 08:35:30.558246"
7,"ibind_started",12,2,7307488,5023752,3473.5,0.22161865234375,"2026-04-21 08:37:51.410533",NA,NA,NA,"20260421_083530","2026-04-21 08:35:30.558246"
7,"ibind_completed",12,2,7307488,5023752,3473.671875,0.22161865234375,"2026-04-21 08:37:51.410533","2026-04-21 08:37:51.81407",TRUE,NA,"20260421_083530","2026-04-21 08:35:30.558246"
8,"ibind_started",14,2,7762552,5023752,3560.5,0.22164306640625,"2026-04-21 08:37:56.135485",NA,NA,NA,"20260421_083530","2026-04-21 08:35:30.558246"
8,"ibind_completed",14,2,7762552,5023752,3551.78125,0.22164306640625,"2026-04-21 08:37:56.135485","2026-04-21 08:37:56.543262",TRUE,NA,"20260421_083530","2026-04-21 08:35:30.558246"
9,"ibind_started",16,2,8217600,5023752,3533.09375,0.22166748046875,"2026-04-21 08:38:01.28732",NA,NA,NA,"20260421_083530","2026-04-21 08:35:30.558246"
9,"ibind_completed",16,2,8217600,5023752,3533.125,0.22166748046875,"2026-04-21 08:38:01.28732","2026-04-21 08:38:01.713749",TRUE,NA,"20260421_083530","2026-04-21 08:35:30.558246"
10,"ibind_started",18,2,8673928,5023752,3546.875,0.221697998046875,"2026-04-21 08:38:06.075298",NA,NA,NA,"20260421_083530","2026-04-21 08:35:30.558246"
10,"ibind_completed",18,2,8673928,5023752,3528.375,0.221697998046875,"2026-04-21 08:38:06.075298","2026-04-21 08:38:06.451401",TRUE,NA,"20260421_083530","2026-04-21 08:35:30.558246"
