"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
52.288441816167,64,"Male","0","0","Inpatient",-1.88733843923128,0.0514029411928215,0.00264226236327266,0.131548236848298,0.120459268097739,0.143491471405143,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
52.6060297596994,64,"Male","0","0","Inpatient",-1.87894471356878,0.0516622177365856,0.00266898474146238,0.13251013294465,0.121297235841158,0.144589006614258,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
52.9236177032317,64,"Male","0","0","Inpatient",-1.87060414256621,0.0519360482381681,0.00269735310659732,0.133471833680297,0.122131465690368,0.145690443205134,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
53.2412056467641,64,"Male","0","0","Inpatient",-1.86231663848027,0.0522237041858304,0.00272731527888912,0.134433257317631,0.122961984657405,0.14679557775425,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
53.5587935902965,64,"Male","0","0","Inpatient",-1.85408211356768,0.052524469704856,0.00275881991777633,0.135394322146504,0.123788821250302,0.147904205292844,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
53.8763815338288,64,"Male","0","0","Inpatient",-1.84590048008515,0.0528376430013531,0.00279181651793844,0.136354946500843,0.124612005058614,0.149016119766384,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
54.1939694773612,64,"Male","0","0","Inpatient",-1.8377716502894,0.0531625376117091,0.00282625540531639,0.137315048775144,0.125431566370927,0.150131114461716,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
54.5115574208935,64,"Male","0","0","Inpatient",-1.82969553643714,0.0534984834657936,0.00286208773313979,0.138274547440819,0.126247535824523,0.151248982401692,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
54.8291453644259,64,"Male","0","0","Inpatient",-1.82167205078509,0.0538448277735258,0.00289926547796066,0.139233361062398,0.127059944086908,0.152369516707551,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
55.1467333079583,64,"Male","0","0","Inpatient",-1.81370110558996,0.0542009357455551,0.00293774143569379,0.140191408313584,0.12786882156851,0.153492510929715,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
55.4643212514906,64,"Male","0","0","Inpatient",-1.80578261310846,0.0545661911595792,0.00297746921766374,0.141148607993145,0.128674198165566,0.154617759347978,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
55.781909195023,64,"Male","0","0","Inpatient",-1.7979164855973,0.0549399967842945,0.00301840324665829,0.142104879040648,0.12947610303192,0.155745057242325,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
56.0994971385553,64,"Male","0","0","Inpatient",-1.79010263531321,0.0553217746731675,0.00306049875298871,0.143060140552026,0.130274564378311,0.156874201135798,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
56.4170850820877,64,"Male","0","0","Inpatient",-1.7823409745129,0.055710966340178,0.00310371177055644,0.144014311794965,0.131069609297548,0.158004989010996,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
56.73467302562,64,"Male","0","0","Inpatient",-1.77463141545307,0.0561070328294631,0.00314799913292645,0.144967312224127,0.131861263613894,0.159137220501838,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
57.0522609691524,64,"Male","0","0","Inpatient",-1.76697387039045,0.0565094546904068,0.00319331846940714,0.145919061496177,0.132649551754949,0.160270697062333,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
57.3698489126848,64,"Male","0","0","Inpatient",-1.75936825158175,0.0569177318692245,0.00323962820113694,0.146869479484629,0.133434496644266,0.161405222114057,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
57.6874368562171,64,"Male","0","0","Inpatient",-1.75181447128368,0.0573313835275006,0.00328688753717737,0.147818486294507,0.134216119612985,0.162540601174064,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
58.0050247997495,64,"Male","0","0","Inpatient",-1.74431244175296,0.0577499477974902,0.00333505647061285,0.148766002276797,0.134994440328796,0.163676641964898,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
58.3226127432818,64,"Male","0","0","Inpatient",-1.7368620752463,0.0581729814833048,0.00338409577465693,0.149711948042714,0.135769476740583,0.164813154508341,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
58.6402006868142,64,"Male","0","0","Inpatient",-1.72946328402041,0.0586000597163968,0.00343396699876527,0.150656244477756,0.136541245037194,0.165949951204431,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
58.9577886303466,64,"Male","0","0","Inpatient",-1.72211598033201,0.0590307755730444,0.00348463246475513,0.151598812755554,0.137309759618852,0.167086846897226,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
59.2753765738789,64,"Male","0","0","Inpatient",-1.71482007643781,0.0594647396608403,0.00353605526293151,0.152539574351516,0.138075033079807,0.168223658928714,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
59.5929645174113,64,"Male","0","0","Inpatient",-1.70757548459453,0.0599015796805042,0.0035881992482198,0.153478451056251,0.138837076200929,0.16936020718213,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
59.9105524609436,64,"Male","0","0","Inpatient",-1.70038211705889,0.0603409399686906,0.00364102903630513,0.154415364988782,0.139595897951028,0.170496314115909,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
60.228140404476,64,"Male","0","0","Inpatient",-1.69323988608758,0.0607824810268409,0.00369450999977827,0.155350238609534,0.140351505495789,0.171631804789367,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
60.5457283480084,64,"Male","0","0","Inpatient",-1.68614870393734,0.0612258790405502,0.00374860826428808,0.156282994733105,0.141103904213298,0.172766506881116,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
60.8633162915407,64,"Male","0","0","Inpatient",-1.67910848286487,0.0616708253933794,0.00380329070470069,0.157213556540808,0.141853097715221,0.173900250701162,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
61.1809042350731,64,"Male","0","0","Inpatient",-1.67211913512689,0.062117026178537,0.00385852494126505,0.158141847592991,0.142599087872791,0.175032869197501,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
61.4984921786054,64,"Male","0","0","Inpatient",-1.66518057298011,0.0625642017114049,0.00391427933578536,0.159067791841121,0.143341874846838,0.176164197957983,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
61.8160801221378,64,"Male","0","0","Inpatient",-1.65829270868124,0.0630120860454552,0.00397052298779985,0.15999131363964,0.144081457121172,0.177294075208133,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
62.1336680656702,64,"Male","0","0","Inpatient",-1.65145545448701,0.0634604264937316,0.00402722573076631,0.16091233775759,0.144817831538701,0.17842234180552,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
62.4512560092025,64,"Male","0","0","Inpatient",-1.64466872265412,0.0639089831577229,0.00408435812825411,0.161830789389998,0.145550993339734,0.179548841231246,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
62.7688439527349,64,"Male","0","0","Inpatient",-1.63793242543929,0.0643575284651526,0.00414189147014292,0.162746594169026,0.146280936201988,0.180673419579006,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
63.0864318962672,64,"Male","0","0","Inpatient",-1.63124647509923,0.0648058467179309,0.00419979776882796,0.163659678174887,0.14700765228185,0.18179592554218,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
63.4040198397996,64,"Male","0","0","Inpatient",-1.62461078389066,0.0652537336512773,0.00425804975543184,0.164569967946516,0.147731132256544,0.182916210399299,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
63.721607783332,64,"Male","0","0","Inpatient",-1.61802526407028,0.0657009960048022,0.00431662087602303,0.165477390492005,0.14845136536684,0.184034127998244,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
64.0391957268643,64,"Male","0","0","Inpatient",-1.61148982789483,0.0661474511061532,0.00437548528784092,0.166381873298794,0.149168339460044,0.185149534739443,40,20,20,"death_60d","ABG","20260421_094018","2026-04-21 09:40:18.841212"
