"batch","combine_stage","left_m","right_m","left_size_bytes","right_size_bytes","rss_mb","gc_vcells_frac","started_at","finished_at","ok","error_message","run_id","run_ts"
1,"ibind_started",0,2,NA,5023752,3022.8125,0.22132568359375,"2026-04-18 18:11:47.422574",NA,NA,NA,"20260418_181006","2026-04-18 18:10:06.674532"
1,"ibind_completed",0,2,NA,5023752,3022.8125,0.22132568359375,"2026-04-18 18:11:47.422574","2026-04-18 18:11:47.690866",TRUE,NA,"20260418_181006","2026-04-18 18:10:06.674532"
2,"ibind_started",2,2,5023752,5023752,3490.109375,0.22144775390625,"2026-04-18 18:11:51.227398",NA,NA,NA,"20260418_181006","2026-04-18 18:10:06.674532"
2,"ibind_completed",2,2,5023752,5023752,3456.984375,0.22144775390625,"2026-04-18 18:11:51.227398","2026-04-18 18:11:51.555897",TRUE,NA,"20260418_181006","2026-04-18 18:10:06.674532"
3,"ibind_started",4,2,5480048,5023752,3298.359375,0.22147216796875,"2026-04-18 18:11:55.205195",NA,NA,NA,"20260418_181006","2026-04-18 18:10:06.674532"
3,"ibind_completed",4,2,5480048,5023752,3298.4375,0.22147216796875,"2026-04-18 18:11:55.205195","2026-04-18 18:11:55.530577",TRUE,NA,"20260418_181006","2026-04-18 18:10:06.674532"
4,"ibind_started",6,2,5936296,5023752,3152.09375,0.221502685546875,"2026-04-18 18:11:59.122346",NA,NA,NA,"20260418_181006","2026-04-18 18:10:06.674532"
4,"ibind_completed",6,2,5936296,5023752,3152.421875,0.221502685546875,"2026-04-18 18:11:59.122346","2026-04-18 18:11:59.489785",TRUE,NA,"20260418_181006","2026-04-18 18:10:06.674532"
5,"ibind_started",8,2,6392528,5023752,3118.5,0.221527099609375,"2026-04-18 18:12:03.293234",NA,NA,NA,"20260418_181006","2026-04-18 18:10:06.674532"
5,"ibind_completed",8,2,6392528,5023752,3118.625,0.221527099609375,"2026-04-18 18:12:03.293234","2026-04-18 18:12:03.642497",TRUE,NA,"20260418_181006","2026-04-18 18:10:06.674532"
6,"ibind_started",10,2,6852440,5023752,3307.046875,0.221551513671875,"2026-04-18 18:12:07.561114",NA,NA,NA,"20260418_181006","2026-04-18 18:10:06.674532"
6,"ibind_completed",10,2,6852440,5023752,3307.15625,0.221551513671875,"2026-04-18 18:12:07.561114","2026-04-18 18:12:07.906414",TRUE,NA,"20260418_181006","2026-04-18 18:10:06.674532"
7,"ibind_started",12,2,7307488,5023752,3500.96875,0.22158203125,"2026-04-18 18:12:11.456366",NA,NA,NA,"20260418_181006","2026-04-18 18:10:06.674532"
7,"ibind_completed",12,2,7307488,5023752,3496.96875,0.22158203125,"2026-04-18 18:12:11.456366","2026-04-18 18:12:11.780959",TRUE,NA,"20260418_181006","2026-04-18 18:10:06.674532"
8,"ibind_started",14,2,7762552,5023752,3435.484375,0.2216064453125,"2026-04-18 18:12:15.328503",NA,NA,NA,"20260418_181006","2026-04-18 18:10:06.674532"
8,"ibind_completed",14,2,7762552,5023752,3435.5625,0.2216064453125,"2026-04-18 18:12:15.328503","2026-04-18 18:12:15.656961",TRUE,NA,"20260418_181006","2026-04-18 18:10:06.674532"
9,"ibind_started",16,2,8217600,5023752,3524.671875,0.221630859375,"2026-04-18 18:12:19.31559",NA,NA,NA,"20260418_181006","2026-04-18 18:10:06.674532"
9,"ibind_completed",16,2,8217600,5023752,3514.671875,0.221630859375,"2026-04-18 18:12:19.31559","2026-04-18 18:12:19.639169",TRUE,NA,"20260418_181006","2026-04-18 18:10:06.674532"
10,"ibind_started",18,2,8673928,5023752,3502.1875,0.221661376953125,"2026-04-18 18:12:23.333701",NA,NA,NA,"20260418_181006","2026-04-18 18:10:06.674532"
10,"ibind_completed",18,2,8673928,5023752,3504.921875,0.221661376953125,"2026-04-18 18:12:23.333701","2026-04-18 18:12:23.658907",TRUE,NA,"20260418_181006","2026-04-18 18:10:06.674532"
