"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,1,20351206,NA,NA,"2026-04-16 21:19:27.144822",NA,0,NA,NA,3612,16384,0.220458984375,NA,NA,NA,1253.171875,NA,NA,NA,"batch entry","20260416_211701","2026-04-16 21:17:01.49828"
1,"mice_call_entered","started",NA,1,20351206,NA,NA,"2026-04-16 21:19:27.559121",NA,0,0,NA,3612,16384,0.220458984375,NA,NA,NA,1253.171875,NA,NA,NA,"about to call mice::mice()","20260416_211701","2026-04-16 21:17:01.49828"
1,"mice_returned","ok",NA,1,20351206,TRUE,NA,"2026-04-16 21:19:27.559121","2026-04-16 21:19:28.84836",0,0,1.28923916816711,3612,16384,0.220458984375,3613.5,16384,0.220550537109375,1811.390625,4825544,NA,NA,"mice() returned successfully","20260416_211701","2026-04-16 21:17:01.49828"
1,"ibind_started","started",NA,1,20351206,NA,NA,"2026-04-16 21:19:29.416841",NA,0,0,NA,3613.8,16384,0.22056884765625,NA,NA,NA,1811.671875,4825544,NA,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260416_211701","2026-04-16 21:17:01.49828"
1,"ibind_completed","ok",NA,1,20351206,TRUE,NA,"2026-04-16 21:19:29.416841","2026-04-16 21:19:29.787204",0,1,0.370362997055054,3613.8,16384,0.22056884765625,3613.8,16384,0.22056884765625,1796.421875,4825544,4825544,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260416_211701","2026-04-16 21:17:01.49828"
1,"checkpoint_started","started",NA,1,20351206,NA,NA,"2026-04-16 21:19:30.174793",NA,0,1,NA,3613.8,16384,0.22056884765625,NA,NA,NA,1796.625,4825544,4825544,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260416_211701","2026-04-16 21:17:01.49828"
1,"checkpoint_saved","completed",NA,1,20351206,TRUE,NA,"2026-04-16 21:19:30.174793","2026-04-16 21:19:30.252275",0,1,0.0774819850921631,3613.8,16384,0.22056884765625,3613.8,16384,0.22056884765625,1788.28125,4825544,4825544,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260416_211701","2026-04-16 21:17:01.49828"
2,"batch_started","started",NA,1,20451206,NA,NA,"2026-04-16 21:19:31.767552",NA,1,NA,NA,3613.8,16384,0.22056884765625,NA,NA,NA,1468.453125,NA,4825544,NA,"batch entry","20260416_211701","2026-04-16 21:17:01.49828"
2,"mice_call_entered","started",NA,1,20451206,NA,NA,"2026-04-16 21:19:32.272749",NA,1,1,NA,3613.8,16384,0.22056884765625,NA,NA,NA,1416.96875,NA,4825544,NA,"about to call mice::mice()","20260416_211701","2026-04-16 21:17:01.49828"
2,"mice_returned","ok",NA,1,20451206,TRUE,NA,"2026-04-16 21:19:32.272749","2026-04-16 21:19:34.226268",1,1,1.95351910591125,3613.8,16384,0.22056884765625,3615.2,16384,0.220654296875,1328.375,4825544,4825544,NA,"mice() returned successfully","20260416_211701","2026-04-16 21:17:01.49828"
2,"ibind_started","started",NA,1,20451206,NA,NA,"2026-04-16 21:19:35.416273",NA,1,1,NA,3615.5,16384,0.220672607421875,NA,NA,NA,1210.234375,4825544,4825544,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260416_211701","2026-04-16 21:17:01.49828"
2,"ibind_completed","ok",NA,1,20451206,TRUE,NA,"2026-04-16 21:19:35.416273","2026-04-16 21:19:35.931842",1,2,0.515568971633911,3615.5,16384,0.220672607421875,3615.5,16384,0.220672607421875,1188.765625,4825544,5056392,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","mice::ibind() completed","20260416_211701","2026-04-16 21:17:01.49828"
2,"checkpoint_started","started",NA,1,20451206,NA,NA,"2026-04-16 21:19:36.359699",NA,1,2,NA,3615.5,16384,0.220672607421875,NA,NA,NA,1188.828125,4825544,5056392,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","about to save accumulated mids checkpoint","20260416_211701","2026-04-16 21:17:01.49828"
2,"checkpoint_saved","completed",NA,1,20451206,TRUE,NA,"2026-04-16 21:19:36.359699","2026-04-16 21:19:36.445389",1,2,0.0856900215148926,3615.5,16384,0.220672607421875,3615.5,16384,0.220672607421875,1171.375,4825544,5056392,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","saved accumulated mids checkpoint","20260416_211701","2026-04-16 21:17:01.49828"
3,"batch_started","started",NA,1,20551206,NA,NA,"2026-04-16 21:19:38.872686",NA,2,NA,NA,3615.5,16384,0.220672607421875,NA,NA,NA,924.734375,NA,5056392,NA,"batch entry","20260416_211701","2026-04-16 21:17:01.49828"
3,"mice_call_entered","started",NA,1,20551206,NA,NA,"2026-04-16 21:19:39.255928",NA,2,2,NA,3615.5,16384,0.220672607421875,NA,NA,NA,923.359375,NA,5056392,NA,"about to call mice::mice()","20260416_211701","2026-04-16 21:17:01.49828"
3,"mice_returned","ok",NA,1,20551206,TRUE,NA,"2026-04-16 21:19:39.255928","2026-04-16 21:19:40.705476",2,2,1.44954800605774,3615.5,16384,0.220672607421875,3615.5,16384,0.220672607421875,1639.453125,4825544,5056392,NA,"mice() returned successfully","20260416_211701","2026-04-16 21:17:01.49828"
3,"ibind_started","started",NA,1,20551206,NA,NA,"2026-04-16 21:19:41.450173",NA,2,2,NA,3615.8,16384,0.22069091796875,NA,NA,NA,1627.140625,4825544,5056392,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_03.rds","about to call mice::ibind()","20260416_211701","2026-04-16 21:17:01.49828"
3,"ibind_completed","ok",NA,1,20551206,TRUE,NA,"2026-04-16 21:19:41.450173","2026-04-16 21:19:41.877362",2,3,0.427189111709595,3615.8,16384,0.22069091796875,3615.8,16384,0.22069091796875,1463.171875,4825544,5287800,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_03.rds","mice::ibind() completed","20260416_211701","2026-04-16 21:17:01.49828"
3,"checkpoint_started","started",NA,1,20551206,NA,NA,"2026-04-16 21:19:42.301601",NA,2,3,NA,3615.8,16384,0.22069091796875,NA,NA,NA,1463.234375,4825544,5287800,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_03.rds","about to save accumulated mids checkpoint","20260416_211701","2026-04-16 21:17:01.49828"
3,"checkpoint_saved","completed",NA,1,20551206,TRUE,NA,"2026-04-16 21:19:42.301601","2026-04-16 21:19:42.395593",2,3,0.0939919948577881,3615.8,16384,0.22069091796875,3615.8,16384,0.22069091796875,1463.4375,4825544,5287800,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_03.rds","saved accumulated mids checkpoint","20260416_211701","2026-04-16 21:17:01.49828"
4,"batch_started","started",NA,1,20651206,NA,NA,"2026-04-16 21:19:46.500442",NA,3,NA,NA,3615.8,16384,0.22069091796875,NA,NA,NA,877.625,NA,5287800,NA,"batch entry","20260416_211701","2026-04-16 21:17:01.49828"
4,"mice_call_entered","started",NA,1,20651206,NA,NA,"2026-04-16 21:19:47.185621",NA,3,3,NA,3615.8,16384,0.22069091796875,NA,NA,NA,879.078125,NA,5287800,NA,"about to call mice::mice()","20260416_211701","2026-04-16 21:17:01.49828"
4,"mice_returned","ok",NA,1,20651206,TRUE,NA,"2026-04-16 21:19:47.185621","2026-04-16 21:19:49.19334",3,3,2.00771903991699,3615.8,16384,0.22069091796875,3615.7,16384,0.220684814453125,1284.09375,4825544,5287800,NA,"mice() returned successfully","20260416_211701","2026-04-16 21:17:01.49828"
4,"ibind_started","started",NA,1,20651206,NA,NA,"2026-04-16 21:19:50.055836",NA,3,3,NA,3616,16384,0.220703125,NA,NA,NA,1192.609375,4825544,5287800,"/Users/blocke/Box Sync/Residency Personal Files/Scholarly Work/Locke Research Projects/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_04.rds","about to call mice::ibind()","20260416_211701","2026-04-16 21:17:01.49828"
