"severity","component","evidence_file","evidence_snippet","why_it_matters","recommended_fix","run_id","run_ts"
"high","Outcome","Results/model_fit_diagnostics.csv","sep_flag TRUE for 425 / 692 fits","High rate of separation/near-separation can bias ORs and CIs.","Inspect flagged outcomes; consider penalized fits or check data sparsity.","20260421_094018","2026-04-21 09:40:18.841212"
