"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-23 07:28:10.227075",NA,0,NA,NA,3625.1,16384,0.221258544921875,NA,NA,NA,5322.125,NA,NA,NA,"batch entry","20260423_072625","2026-04-23 07:26:25.122365"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-23 07:28:10.524949",NA,0,0,NA,3625.1,16384,0.221258544921875,NA,NA,NA,5322.125,NA,NA,NA,"about to call mice::mice()","20260423_072625","2026-04-23 07:26:25.122365"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-23 07:28:10.524949","2026-04-23 07:28:12.045871",0,0,1.5209219455719,3625.1,16384,0.221258544921875,3626.8,16384,0.2213623046875,5074.625,5023752,NA,NA,"mice() returned successfully","20260423_072625","2026-04-23 07:26:25.122365"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-23 07:28:12.455454",NA,0,0,NA,3627.1,16384,0.221380615234375,NA,NA,NA,4968.578125,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260423_072625","2026-04-23 07:26:25.122365"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-23 07:28:12.455454","2026-04-23 07:28:12.767662",0,2,0.312207937240601,3627.1,16384,0.221380615234375,3627.1,16384,0.221380615234375,4968.578125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260423_072625","2026-04-23 07:26:25.122365"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-23 07:28:13.067258",NA,0,2,NA,3627.1,16384,0.221380615234375,NA,NA,NA,4968.578125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260423_072625","2026-04-23 07:26:25.122365"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-23 07:28:13.067258","2026-04-23 07:28:13.14069",0,2,0.073432207107544,3627.1,16384,0.221380615234375,3627.1,16384,0.221380615234375,4968.578125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260423_072625","2026-04-23 07:26:25.122365"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-23 07:28:14.240061",NA,2,NA,NA,3627.1,16384,0.221380615234375,NA,NA,NA,4968.578125,NA,5023752,NA,"batch entry","20260423_072625","2026-04-23 07:26:25.122365"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-23 07:28:14.522611",NA,2,2,NA,3627.1,16384,0.221380615234375,NA,NA,NA,4968.578125,NA,5023752,NA,"about to call mice::mice()","20260423_072625","2026-04-23 07:26:25.122365"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-23 07:28:14.522611","2026-04-23 07:28:15.965333",2,2,1.44272208213806,3627.1,16384,0.221380615234375,3628.8,16384,0.221484375,5024.890625,5023752,5023752,NA,"mice() returned successfully","20260423_072625","2026-04-23 07:26:25.122365"
2,"ibind_started","started",NA,2,20451206,NA,NA,"2026-04-23 07:28:16.354372",NA,2,2,NA,3629,16384,0.22149658203125,NA,NA,NA,5024.890625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260423_072625","2026-04-23 07:26:25.122365"
2,"ibind_completed","ok",NA,2,20451206,TRUE,NA,"2026-04-23 07:28:16.354372","2026-04-23 07:28:16.706475",2,4,0.352102994918823,3629,16384,0.22149658203125,3629.1,16384,0.221502685546875,5024.890625,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","mice::ibind() completed","20260423_072625","2026-04-23 07:26:25.122365"
2,"checkpoint_started","started",NA,2,20451206,NA,NA,"2026-04-23 07:28:17.004517",NA,2,4,NA,3629.1,16384,0.221502685546875,NA,NA,NA,5024.890625,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","about to save accumulated mids checkpoint","20260423_072625","2026-04-23 07:26:25.122365"
2,"checkpoint_saved","completed",NA,2,20451206,TRUE,NA,"2026-04-23 07:28:17.004517","2026-04-23 07:28:17.082997",2,4,0.0784800052642822,3629.1,16384,0.221502685546875,3629.1,16384,0.221502685546875,5024.890625,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","saved accumulated mids checkpoint","20260423_072625","2026-04-23 07:26:25.122365"
3,"batch_started","started",NA,2,20551206,NA,NA,"2026-04-23 07:28:18.178368",NA,4,NA,NA,3629.1,16384,0.221502685546875,NA,NA,NA,5024.890625,NA,5480048,NA,"batch entry","20260423_072625","2026-04-23 07:26:25.122365"
3,"mice_call_entered","started",NA,2,20551206,NA,NA,"2026-04-23 07:28:18.486364",NA,4,4,NA,3629.1,16384,0.221502685546875,NA,NA,NA,5024.890625,NA,5480048,NA,"about to call mice::mice()","20260423_072625","2026-04-23 07:26:25.122365"
3,"mice_returned","ok",NA,2,20551206,TRUE,NA,"2026-04-23 07:28:18.486364","2026-04-23 07:28:19.969885",4,4,1.48352122306824,3629.1,16384,0.221502685546875,3629.2,16384,0.2215087890625,5052.96875,5023752,5480048,NA,"mice() returned successfully","20260423_072625","2026-04-23 07:26:25.122365"
3,"ibind_started","started",NA,2,20551206,NA,NA,"2026-04-23 07:28:20.371395",NA,4,4,NA,3629.5,16384,0.221527099609375,NA,NA,NA,5052.96875,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_03.rds","about to call mice::ibind()","20260423_072625","2026-04-23 07:26:25.122365"
3,"ibind_completed","ok",NA,2,20551206,TRUE,NA,"2026-04-23 07:28:20.371395","2026-04-23 07:28:20.734952",4,6,0.363556861877441,3629.5,16384,0.221527099609375,3629.5,16384,0.221527099609375,5053.109375,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_03.rds","mice::ibind() completed","20260423_072625","2026-04-23 07:26:25.122365"
3,"checkpoint_started","started",NA,2,20551206,NA,NA,"2026-04-23 07:28:21.033878",NA,4,6,NA,3629.5,16384,0.221527099609375,NA,NA,NA,5053.109375,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_03.rds","about to save accumulated mids checkpoint","20260423_072625","2026-04-23 07:26:25.122365"
3,"checkpoint_saved","completed",NA,2,20551206,TRUE,NA,"2026-04-23 07:28:21.033878","2026-04-23 07:28:21.126311",4,6,0.092432975769043,3629.5,16384,0.221527099609375,3629.5,16384,0.221527099609375,5053.109375,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_03.rds","saved accumulated mids checkpoint","20260423_072625","2026-04-23 07:26:25.122365"
4,"batch_started","started",NA,2,20651206,NA,NA,"2026-04-23 07:28:22.266166",NA,6,NA,NA,3629.5,16384,0.221527099609375,NA,NA,NA,5053.109375,NA,5936296,NA,"batch entry","20260423_072625","2026-04-23 07:26:25.122365"
