"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","outcome_var","group","strategy","co2_scale","co2_value","vbg_co2","run_id","run_ts"
31.6482412060301,63,"Male","0","0","Inpatient",-2.3544122059821,0.0491850818263681,0.00241917227426653,0.086715705192749,0.0793789726927636,0.0946608221760349,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",31.6482412060301,NA,"20260421_121048","2026-04-21 12:10:48.40139"
31.9698492462312,63,"Male","0","0","Inpatient",-2.35769980340205,0.0486127533461357,0.00236319978789223,0.0864556938409519,0.0792208421283175,0.0942836140424937,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",31.9698492462312,NA,"20260421_121048","2026-04-21 12:10:48.40139"
32.2914572864322,63,"Male","0","0","Inpatient",-2.36130344593731,0.0479910374079166,0.00230313967148805,0.0861714979997589,0.0790470372683351,0.0938726304342863,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",32.2914572864322,NA,"20260421_121048","2026-04-21 12:10:48.40139"
32.6130653266332,63,"Male","0","0","Inpatient",-2.36522671635807,0.047320176421988,0.00223919909660807,0.0858630574289931,0.0788573590130387,0.0934280166569253,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",32.6130653266332,NA,"20260421_121048","2026-04-21 12:10:48.40139"
32.9346733668342,63,"Male","0","0","Inpatient",-2.3694731974345,0.0466019278045259,0.00217173967509825,0.0855303342471901,0.0786514043922438,0.092950205909748,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",32.9346733668342,NA,"20260421_121048","2026-04-21 12:10:48.40139"
33.2562814070352,63,"Male","0","0","Inpatient",-2.37404647193677,0.0458397540190274,0.00210128304852494,0.0851733134062194,0.0784285428940319,0.0924399446453797,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",33.2562814070352,NA,"20260421_121048","2026-04-21 12:10:48.40139"
33.5778894472362,63,"Male","0","0","Inpatient",-2.37895012263507,0.0450390557173115,0.00202851653990709,0.0847920031418107,0.0781878877999112,0.0918983227394984,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",33.5778894472362,NA,"20260421_121048","2026-04-21 12:10:48.40139"
33.8994974874372,63,"Male","0","0","Inpatient",-2.38418773229958,0.0442074526268166,0.00195429886775224,0.084386435398292,0.0779282621783644,0.0913268088064035,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",33.8994974874372,NA,"20260421_121048","2026-04-21 12:10:48.40139"
34.2211055276382,63,"Male","0","0","Inpatient",-2.38975614817026,0.04335563704616,0.00187971126367836,0.0839571842430649,0.0776485686547913,0.090727930725075,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",34.2211055276382,NA,"20260421_121048","2026-04-21 12:10:48.40139"
34.5427135678392,63,"Male","0","0","Inpatient",-2.39557955371688,0.0425023221589745,0.00180644738890525,0.083510399309762,0.0773518043302631,0.0901114401312307,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",34.5427135678392,NA,"20260421_121048","2026-04-21 12:10:48.40139"
34.8643216080402,63,"Male","0","0","Inpatient",-2.40153779733776,0.041670435534762,0.00173642519765676,0.083055506900535,0.0770435039874459,0.0894911612164615,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",34.8643216080402,NA,"20260421_121048","2026-04-21 12:10:48.40139"
35.1859296482412,63,"Male","0","0","Inpatient",-2.40751009486827,0.040882685403268,0.00167139396578258,0.0826018040290887,0.0767292059764867,0.0888806021034121,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",35.1859296482412,NA,"20260421_121048","2026-04-21 12:10:48.40139"
35.5075376884422,63,"Male","0","0","Inpatient",-2.4133756621438,0.0401607441318784,0.0016128853692262,0.0821584055300597,0.0764145133060889,0.0882927773132825,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",35.5075376884422,NA,"20260421_121048","2026-04-21 12:10:48.40139"
35.8291457286432,63,"Male","0","0","Inpatient",-2.41901371499972,0.0395243786295293,0.00156217650605039,0.0817342493304568,0.0761052085469989,0.0877400967336301,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",35.8291457286432,NA,"20260421_121048","2026-04-21 12:10:48.40139"
36.1507537688442,63,"Male","0","0","Inpatient",-2.42430346927141,0.0389905149611657,0.00152026025693689,0.0813381107627009,0.0758073789587481,0.087234264886385,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",36.1507537688442,NA,"20260421_121048","2026-04-21 12:10:48.40139"
36.4723618090452,63,"Male","0","0","Inpatient",-2.42912414079424,0.0385723085147905,0.00148782298416018,0.0809786256928128,0.0755275426441966,0.0867861989918688,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",36.4723618090452,NA,"20260421_121048","2026-04-21 12:10:48.40139"
36.7939698492462,63,"Male","0","0","Inpatient",-2.43335494540359,0.0382783172179178,0.00146522956903554,0.080664322276362,0.0752727638166963,0.0864059771038367,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",36.7939698492462,NA,"20260421_121048","2026-04-21 12:10:48.40139"
37.1155778894472,63,"Male","0","0","Inpatient",-2.43687509893485,0.0381118851257864,0.00145251578784114,0.0804036612139359,0.0750507448626229,0.0861028281048031,40,20,20,"NIV","niv_proc","ABG","common_reference","paco2",37.1155778894472,NA,"20260421_121048","2026-04-21 12:10:48.40139"
