"group","outcome","bin_type","min_ess","min_weighted_events","max_weighted_event_rate","n_bins","support_flag","run_id","run_ts"
"ABG","IMV","clinical_cat3",9089.37346910662,2855.3649780422,0.245779084829179,3,FALSE,"20260421_121048","2026-04-21 12:10:48.40139"
"ABG","IMV","quantile_support",693.551891235114,222.433819040193,0.418600601409468,5,FALSE,"20260421_121048","2026-04-21 12:10:48.40139"
"ABG","NIV","clinical_cat3",9089.37346910662,825.580576446036,0.148975330991201,3,FALSE,"20260421_121048","2026-04-21 12:10:48.40139"
"ABG","NIV","quantile_support",693.551891235114,54.408143772132,0.171707890080873,5,FALSE,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","IMV","clinical_cat3",6897.63552098099,1548.21706796377,0.170931381620156,3,FALSE,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","IMV","quantile_support",536.016444878105,130.427490585158,0.302993941617994,5,FALSE,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","NIV","clinical_cat3",6897.63552098099,609.748659466889,0.152888093254918,3,FALSE,"20260421_121048","2026-04-21 12:10:48.40139"
"VBG","NIV","quantile_support",536.016444878105,34.7130171567175,0.327867722143252,5,FALSE,"20260421_121048","2026-04-21 12:10:48.40139"
