"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-21 05:50:02.38402",NA,0,NA,NA,3624.5,16384,0.221221923828125,NA,NA,NA,5128.890625,NA,NA,NA,"batch entry","20260421_054822","2026-04-21 05:48:22.179887"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-21 05:50:02.659462",NA,0,0,NA,3624.5,16384,0.221221923828125,NA,NA,NA,5128.890625,NA,NA,NA,"about to call mice::mice()","20260421_054822","2026-04-21 05:48:22.179887"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-21 05:50:02.659462","2026-04-21 05:50:04.118839",0,0,1.45937705039978,3624.5,16384,0.221221923828125,3626.2,16384,0.22132568359375,4951.53125,5023752,NA,NA,"mice() returned successfully","20260421_054822","2026-04-21 05:48:22.179887"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-21 05:50:04.46417",NA,0,0,NA,3626.5,16384,0.221343994140625,NA,NA,NA,4894.96875,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260421_054822","2026-04-21 05:48:22.179887"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-21 05:50:04.46417","2026-04-21 05:50:04.75497",0,2,0.290800094604492,3626.5,16384,0.221343994140625,3626.5,16384,0.221343994140625,4894.96875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260421_054822","2026-04-21 05:48:22.179887"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-21 05:50:05.03048",NA,0,2,NA,3626.5,16384,0.221343994140625,NA,NA,NA,4894.96875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260421_054822","2026-04-21 05:48:22.179887"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-21 05:50:05.03048","2026-04-21 05:50:05.093799",0,2,0.063319206237793,3626.5,16384,0.221343994140625,3626.5,16384,0.221343994140625,4894.96875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260421_054822","2026-04-21 05:48:22.179887"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-21 05:50:06.13522",NA,2,NA,NA,3626.5,16384,0.221343994140625,NA,NA,NA,4894.96875,NA,5023752,NA,"batch entry","20260421_054822","2026-04-21 05:48:22.179887"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-21 05:50:06.423195",NA,2,2,NA,3626.5,16384,0.221343994140625,NA,NA,NA,4894.96875,NA,5023752,NA,"about to call mice::mice()","20260421_054822","2026-04-21 05:48:22.179887"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-21 05:50:06.423195","2026-04-21 05:50:07.860054",2,2,1.43685913085938,3626.5,16384,0.221343994140625,3628.2,16384,0.22144775390625,5049.671875,5023752,5023752,NA,"mice() returned successfully","20260421_054822","2026-04-21 05:48:22.179887"
2,"ibind_started","started",NA,2,20451206,NA,NA,"2026-04-21 05:50:08.194269",NA,2,2,NA,3628.4,16384,0.2214599609375,NA,NA,NA,5035.015625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260421_054822","2026-04-21 05:48:22.179887"
2,"ibind_completed","ok",NA,2,20451206,TRUE,NA,"2026-04-21 05:50:08.194269","2026-04-21 05:50:08.532515",2,4,0.33824610710144,3628.4,16384,0.2214599609375,3628.5,16384,0.221466064453125,5035.015625,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","mice::ibind() completed","20260421_054822","2026-04-21 05:48:22.179887"
2,"checkpoint_started","started",NA,2,20451206,NA,NA,"2026-04-21 05:50:08.806435",NA,2,4,NA,3628.5,16384,0.221466064453125,NA,NA,NA,5035.015625,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","about to save accumulated mids checkpoint","20260421_054822","2026-04-21 05:48:22.179887"
