"batch","combine_stage","left_m","right_m","left_size_bytes","right_size_bytes","rss_mb","gc_vcells_frac","started_at","finished_at","ok","error_message","run_id","run_ts"
1,"ibind_started",0,2,NA,5023752,6038.96875,0.221380615234375,"2026-04-23 07:08:05.396138",NA,NA,NA,"20260423_070625","2026-04-23 07:06:25.562976"
1,"ibind_completed",0,2,NA,5023752,6038.96875,0.221380615234375,"2026-04-23 07:08:05.396138","2026-04-23 07:08:05.676439",TRUE,NA,"20260423_070625","2026-04-23 07:06:25.562976"
2,"ibind_started",2,2,5023752,5023752,6242.4375,0.221502685546875,"2026-04-23 07:08:09.20604",NA,NA,NA,"20260423_070625","2026-04-23 07:06:25.562976"
2,"ibind_completed",2,2,5023752,5023752,6242.4375,0.221502685546875,"2026-04-23 07:08:09.20604","2026-04-23 07:08:09.53051",TRUE,NA,"20260423_070625","2026-04-23 07:06:25.562976"
3,"ibind_started",4,2,5480048,5023752,6273.234375,0.221527099609375,"2026-04-23 07:08:13.03621",NA,NA,NA,"20260423_070625","2026-04-23 07:06:25.562976"
3,"ibind_completed",4,2,5480048,5023752,6273.234375,0.221527099609375,"2026-04-23 07:08:13.03621","2026-04-23 07:08:13.362091",TRUE,NA,"20260423_070625","2026-04-23 07:06:25.562976"
4,"ibind_started",6,2,5936296,5023752,6301.109375,0.221551513671875,"2026-04-23 07:08:16.896354",NA,NA,NA,"20260423_070625","2026-04-23 07:06:25.562976"
4,"ibind_completed",6,2,5936296,5023752,6301.109375,0.221551513671875,"2026-04-23 07:08:16.896354","2026-04-23 07:08:17.221622",TRUE,NA,"20260423_070625","2026-04-23 07:06:25.562976"
5,"ibind_started",8,2,6392528,5023752,6315.875,0.22158203125,"2026-04-23 07:08:20.782527",NA,NA,NA,"20260423_070625","2026-04-23 07:06:25.562976"
5,"ibind_completed",8,2,6392528,5023752,6315.875,0.22158203125,"2026-04-23 07:08:20.782527","2026-04-23 07:08:21.113392",TRUE,NA,"20260423_070625","2026-04-23 07:06:25.562976"
6,"ibind_started",10,2,6852440,5023752,6322.25,0.2216064453125,"2026-04-23 07:08:24.651468",NA,NA,NA,"20260423_070625","2026-04-23 07:06:25.562976"
6,"ibind_completed",10,2,6852440,5023752,6322.25,0.2216064453125,"2026-04-23 07:08:24.651468","2026-04-23 07:08:24.977561",TRUE,NA,"20260423_070625","2026-04-23 07:06:25.562976"
7,"ibind_started",12,2,7307488,5023752,6326.25,0.221630859375,"2026-04-23 07:08:28.526664",NA,NA,NA,"20260423_070625","2026-04-23 07:06:25.562976"
7,"ibind_completed",12,2,7307488,5023752,6326.25,0.221636962890625,"2026-04-23 07:08:28.526664","2026-04-23 07:08:28.852799",TRUE,NA,"20260423_070625","2026-04-23 07:06:25.562976"
8,"ibind_started",14,2,7762552,5023752,6326.3125,0.221661376953125,"2026-04-23 07:08:32.397597",NA,NA,NA,"20260423_070625","2026-04-23 07:06:25.562976"
8,"ibind_completed",14,2,7762552,5023752,6326.3125,0.221661376953125,"2026-04-23 07:08:32.397597","2026-04-23 07:08:32.727642",TRUE,NA,"20260423_070625","2026-04-23 07:06:25.562976"
9,"ibind_started",16,2,8217600,5023752,6326.34375,0.221685791015625,"2026-04-23 07:08:36.60528",NA,NA,NA,"20260423_070625","2026-04-23 07:06:25.562976"
9,"ibind_completed",16,2,8217600,5023752,6326.34375,0.221685791015625,"2026-04-23 07:08:36.60528","2026-04-23 07:08:36.934927",TRUE,NA,"20260423_070625","2026-04-23 07:06:25.562976"
10,"ibind_started",18,2,8673928,5023752,6326.578125,0.22171630859375,"2026-04-23 07:08:40.507503",NA,NA,NA,"20260423_070625","2026-04-23 07:06:25.562976"
10,"ibind_completed",18,2,8673928,5023752,6326.578125,0.22171630859375,"2026-04-23 07:08:40.507503","2026-04-23 07:08:40.848746",TRUE,NA,"20260423_070625","2026-04-23 07:06:25.562976"
