"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-23 07:08:03.288678",NA,0,NA,NA,3625.1,16384,0.221258544921875,NA,NA,NA,5544.53125,NA,NA,NA,"batch entry","20260423_070625","2026-04-23 07:06:25.562976"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-23 07:08:03.5724",NA,0,0,NA,3625.1,16384,0.221258544921875,NA,NA,NA,5544.53125,NA,NA,NA,"about to call mice::mice()","20260423_070625","2026-04-23 07:06:25.562976"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-23 07:08:03.5724","2026-04-23 07:08:05.035804",0,0,1.46340394020081,3625.1,16384,0.221258544921875,3626.8,16384,0.2213623046875,6038.96875,5023752,NA,NA,"mice() returned successfully","20260423_070625","2026-04-23 07:06:25.562976"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-23 07:08:05.396138",NA,0,0,NA,3627.1,16384,0.221380615234375,NA,NA,NA,6038.96875,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260423_070625","2026-04-23 07:06:25.562976"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-23 07:08:05.396138","2026-04-23 07:08:05.676439",0,2,0.280301094055176,3627.1,16384,0.221380615234375,3627.1,16384,0.221380615234375,6038.96875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260423_070625","2026-04-23 07:06:25.562976"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-23 07:08:05.962934",NA,0,2,NA,3627.1,16384,0.221380615234375,NA,NA,NA,6038.96875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260423_070625","2026-04-23 07:06:25.562976"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-23 07:08:05.962934","2026-04-23 07:08:06.026938",0,2,0.0640039443969727,3627.1,16384,0.221380615234375,3627.1,16384,0.221380615234375,6038.96875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260423_070625","2026-04-23 07:06:25.562976"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-23 07:08:07.105322",NA,2,NA,NA,3627.1,16384,0.221380615234375,NA,NA,NA,6038.96875,NA,5023752,NA,"batch entry","20260423_070625","2026-04-23 07:06:25.562976"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-23 07:08:07.37837",NA,2,2,NA,3627.1,16384,0.221380615234375,NA,NA,NA,6038.96875,NA,5023752,NA,"about to call mice::mice()","20260423_070625","2026-04-23 07:06:25.562976"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-23 07:08:07.37837","2026-04-23 07:08:08.852697",2,2,1.47432684898376,3627.1,16384,0.221380615234375,3628.8,16384,0.221484375,6242.4375,5023752,5023752,NA,"mice() returned successfully","20260423_070625","2026-04-23 07:06:25.562976"
2,"ibind_started","started",NA,2,20451206,NA,NA,"2026-04-23 07:08:09.20604",NA,2,2,NA,3629.1,16384,0.221502685546875,NA,NA,NA,6242.4375,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260423_070625","2026-04-23 07:06:25.562976"
2,"ibind_completed","ok",NA,2,20451206,TRUE,NA,"2026-04-23 07:08:09.20604","2026-04-23 07:08:09.53051",2,4,0.324470043182373,3629.1,16384,0.221502685546875,3629.1,16384,0.221502685546875,6242.4375,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","mice::ibind() completed","20260423_070625","2026-04-23 07:06:25.562976"
2,"checkpoint_started","started",NA,2,20451206,NA,NA,"2026-04-23 07:08:09.818403",NA,2,4,NA,3629.1,16384,0.221502685546875,NA,NA,NA,6242.4375,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","about to save accumulated mids checkpoint","20260423_070625","2026-04-23 07:06:25.562976"
2,"checkpoint_saved","completed",NA,2,20451206,TRUE,NA,"2026-04-23 07:08:09.818403","2026-04-23 07:08:09.896189",2,4,0.0777859687805176,3629.1,16384,0.221502685546875,3629.1,16384,0.221502685546875,6242.453125,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","saved accumulated mids checkpoint","20260423_070625","2026-04-23 07:06:25.562976"
3,"batch_started","started",NA,2,20551206,NA,NA,"2026-04-23 07:08:10.959326",NA,4,NA,NA,3629.1,16384,0.221502685546875,NA,NA,NA,6242.453125,NA,5480048,NA,"batch entry","20260423_070625","2026-04-23 07:06:25.562976"
3,"mice_call_entered","started",NA,2,20551206,NA,NA,"2026-04-23 07:08:11.236706",NA,4,4,NA,3629.1,16384,0.221502685546875,NA,NA,NA,6242.453125,NA,5480048,NA,"about to call mice::mice()","20260423_070625","2026-04-23 07:06:25.562976"
3,"mice_returned","ok",NA,2,20551206,TRUE,NA,"2026-04-23 07:08:11.236706","2026-04-23 07:08:12.68591",4,4,1.4492039680481,3629.1,16384,0.221502685546875,3629.2,16384,0.2215087890625,6273.234375,5023752,5480048,NA,"mice() returned successfully","20260423_070625","2026-04-23 07:06:25.562976"
3,"ibind_started","started",NA,2,20551206,NA,NA,"2026-04-23 07:08:13.03621",NA,4,4,NA,3629.5,16384,0.221527099609375,NA,NA,NA,6273.234375,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_03.rds","about to call mice::ibind()","20260423_070625","2026-04-23 07:06:25.562976"
3,"ibind_completed","ok",NA,2,20551206,TRUE,NA,"2026-04-23 07:08:13.03621","2026-04-23 07:08:13.362091",4,6,0.325881004333496,3629.5,16384,0.221527099609375,3629.5,16384,0.221527099609375,6273.234375,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_03.rds","mice::ibind() completed","20260423_070625","2026-04-23 07:06:25.562976"
3,"checkpoint_started","started",NA,2,20551206,NA,NA,"2026-04-23 07:08:13.650413",NA,4,6,NA,3629.5,16384,0.221527099609375,NA,NA,NA,6273.234375,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_03.rds","about to save accumulated mids checkpoint","20260423_070625","2026-04-23 07:06:25.562976"
3,"checkpoint_saved","completed",NA,2,20551206,TRUE,NA,"2026-04-23 07:08:13.650413","2026-04-23 07:08:13.740976",4,6,0.0905630588531494,3629.5,16384,0.221527099609375,3629.5,16384,0.221527099609375,6273.234375,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_03.rds","saved accumulated mids checkpoint","20260423_070625","2026-04-23 07:06:25.562976"
4,"batch_started","started",NA,2,20651206,NA,NA,"2026-04-23 07:08:14.81003",NA,6,NA,NA,3629.5,16384,0.221527099609375,NA,NA,NA,6242.625,NA,5936296,NA,"batch entry","20260423_070625","2026-04-23 07:06:25.562976"
4,"mice_call_entered","started",NA,2,20651206,NA,NA,"2026-04-23 07:08:15.086187",NA,6,6,NA,3629.5,16384,0.221527099609375,NA,NA,NA,6242.625,NA,5936296,NA,"about to call mice::mice()","20260423_070625","2026-04-23 07:06:25.562976"
4,"mice_returned","ok",NA,2,20651206,TRUE,NA,"2026-04-23 07:08:15.086187","2026-04-23 07:08:16.535753",6,6,1.44956612586975,3629.5,16384,0.221527099609375,3629.7,16384,0.221539306640625,6301.109375,5023752,5936296,NA,"mice() returned successfully","20260423_070625","2026-04-23 07:06:25.562976"
4,"ibind_started","started",NA,2,20651206,NA,NA,"2026-04-23 07:08:16.896354",NA,6,6,NA,3629.9,16384,0.221551513671875,NA,NA,NA,6301.109375,5023752,5936296,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_04.rds","about to call mice::ibind()","20260423_070625","2026-04-23 07:06:25.562976"
4,"ibind_completed","ok",NA,2,20651206,TRUE,NA,"2026-04-23 07:08:16.896354","2026-04-23 07:08:17.221622",6,8,0.325268030166626,3629.9,16384,0.221551513671875,3629.9,16384,0.221551513671875,6301.109375,5023752,6392528,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_04.rds","mice::ibind() completed","20260423_070625","2026-04-23 07:06:25.562976"
4,"checkpoint_started","started",NA,2,20651206,NA,NA,"2026-04-23 07:08:17.511213",NA,6,8,NA,3629.9,16384,0.221551513671875,NA,NA,NA,6301.109375,5023752,6392528,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_04.rds","about to save accumulated mids checkpoint","20260423_070625","2026-04-23 07:06:25.562976"
4,"checkpoint_saved","completed",NA,2,20651206,TRUE,NA,"2026-04-23 07:08:17.511213","2026-04-23 07:08:17.61313",6,8,0.101917028427124,3629.9,16384,0.221551513671875,3629.9,16384,0.221551513671875,6301.109375,5023752,6392528,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_04.rds","saved accumulated mids checkpoint","20260423_070625","2026-04-23 07:06:25.562976"
5,"batch_started","started",NA,2,20751206,NA,NA,"2026-04-23 07:08:18.688401",NA,8,NA,NA,3629.9,16384,0.221551513671875,NA,NA,NA,6301.109375,NA,6392528,NA,"batch entry","20260423_070625","2026-04-23 07:06:25.562976"
5,"mice_call_entered","started",NA,2,20751206,NA,NA,"2026-04-23 07:08:18.969136",NA,8,8,NA,3629.9,16384,0.221551513671875,NA,NA,NA,6301.109375,NA,6392528,NA,"about to call mice::mice()","20260423_070625","2026-04-23 07:06:25.562976"
5,"mice_returned","ok",NA,2,20751206,TRUE,NA,"2026-04-23 07:08:18.969136","2026-04-23 07:08:20.429344",8,8,1.46020793914795,3629.9,16384,0.221551513671875,3630.1,16384,0.221563720703125,6315.875,5023752,6392528,NA,"mice() returned successfully","20260423_070625","2026-04-23 07:06:25.562976"
