"batch","combine_stage","left_m","right_m","left_size_bytes","right_size_bytes","rss_mb","gc_vcells_frac","started_at","finished_at","ok","error_message","run_id","run_ts"
1,"ibind_started",0,2,NA,5023752,4603.328125,0.22138671875,"2026-04-24 06:16:54.955003",NA,NA,NA,"20260424_061519","2026-04-24 06:15:19.078379"
1,"ibind_completed",0,2,NA,5023752,4603.328125,0.22138671875,"2026-04-24 06:16:54.955003","2026-04-24 06:16:55.225798",TRUE,NA,"20260424_061519","2026-04-24 06:15:19.078379"
2,"ibind_started",2,2,5023752,5023752,4702.515625,0.2215087890625,"2026-04-24 06:16:58.526895",NA,NA,NA,"20260424_061519","2026-04-24 06:15:19.078379"
2,"ibind_completed",2,2,5023752,5023752,4702.53125,0.2215087890625,"2026-04-24 06:16:58.526895","2026-04-24 06:16:58.841571",TRUE,NA,"20260424_061519","2026-04-24 06:15:19.078379"
3,"ibind_started",4,2,5480048,5023752,4577.25,0.221533203125,"2026-04-24 06:17:02.170543",NA,NA,NA,"20260424_061519","2026-04-24 06:15:19.078379"
3,"ibind_completed",4,2,5480048,5023752,4577.25,0.221533203125,"2026-04-24 06:17:02.170543","2026-04-24 06:17:02.485221",TRUE,NA,"20260424_061519","2026-04-24 06:15:19.078379"
4,"ibind_started",6,2,5936296,5023752,4549.203125,0.221563720703125,"2026-04-24 06:17:05.794322",NA,NA,NA,"20260424_061519","2026-04-24 06:15:19.078379"
4,"ibind_completed",6,2,5936296,5023752,4549.203125,0.221563720703125,"2026-04-24 06:17:05.794322","2026-04-24 06:17:06.11527",TRUE,NA,"20260424_061519","2026-04-24 06:15:19.078379"
5,"ibind_started",8,2,6392528,5023752,4711.765625,0.221588134765625,"2026-04-24 06:17:09.450871",NA,NA,NA,"20260424_061519","2026-04-24 06:15:19.078379"
5,"ibind_completed",8,2,6392528,5023752,4711.765625,0.221588134765625,"2026-04-24 06:17:09.450871","2026-04-24 06:17:09.767077",TRUE,NA,"20260424_061519","2026-04-24 06:15:19.078379"
6,"ibind_started",10,2,6852440,5023752,4695.75,0.221612548828125,"2026-04-24 06:17:13.175011",NA,NA,NA,"20260424_061519","2026-04-24 06:15:19.078379"
6,"ibind_completed",10,2,6852440,5023752,4695.75,0.221612548828125,"2026-04-24 06:17:13.175011","2026-04-24 06:17:13.491132",TRUE,NA,"20260424_061519","2026-04-24 06:15:19.078379"
7,"ibind_started",12,2,7307488,5023752,4691.5625,0.22164306640625,"2026-04-24 06:17:16.828872",NA,NA,NA,"20260424_061519","2026-04-24 06:15:19.078379"
7,"ibind_completed",12,2,7307488,5023752,4691.5625,0.22164306640625,"2026-04-24 06:17:16.828872","2026-04-24 06:17:17.127979",TRUE,NA,"20260424_061519","2026-04-24 06:15:19.078379"
8,"ibind_started",14,2,7762552,5023752,4688.96875,0.22166748046875,"2026-04-24 06:17:20.502837",NA,NA,NA,"20260424_061519","2026-04-24 06:15:19.078379"
8,"ibind_completed",14,2,7762552,5023752,4688.96875,0.22166748046875,"2026-04-24 06:17:20.502837","2026-04-24 06:17:20.810399",TRUE,NA,"20260424_061519","2026-04-24 06:15:19.078379"
9,"ibind_started",16,2,8217600,5023752,4750.890625,0.22169189453125,"2026-04-24 06:17:24.148779",NA,NA,NA,"20260424_061519","2026-04-24 06:15:19.078379"
9,"ibind_completed",16,2,8217600,5023752,4750.890625,0.22169189453125,"2026-04-24 06:17:24.148779","2026-04-24 06:17:24.461758",TRUE,NA,"20260424_061519","2026-04-24 06:15:19.078379"
10,"ibind_started",18,2,8673928,5023752,4827.9375,0.221722412109375,"2026-04-24 06:17:27.821193",NA,NA,NA,"20260424_061519","2026-04-24 06:15:19.078379"
10,"ibind_completed",18,2,8673928,5023752,4827.9375,0.221722412109375,"2026-04-24 06:17:27.821193","2026-04-24 06:17:28.136939",TRUE,NA,"20260424_061519","2026-04-24 06:15:19.078379"
