"batch","combine_stage","left_m","right_m","left_size_bytes","right_size_bytes","rss_mb","gc_vcells_frac","started_at","finished_at","ok","error_message","run_id","run_ts"
1,"ibind_started",0,2,NA,5023752,5086.25,0.22138671875,"2026-04-23 23:44:55.020247",NA,NA,NA,"20260423_234319","2026-04-23 23:43:19.325126"
1,"ibind_completed",0,2,NA,5023752,5086.25,0.22138671875,"2026-04-23 23:44:55.020247","2026-04-23 23:44:55.278681",TRUE,NA,"20260423_234319","2026-04-23 23:43:19.325126"
2,"ibind_started",2,2,5023752,5023752,5028.796875,0.2215087890625,"2026-04-23 23:44:58.690338",NA,NA,NA,"20260423_234319","2026-04-23 23:43:19.325126"
2,"ibind_completed",2,2,5023752,5023752,5029.234375,0.2215087890625,"2026-04-23 23:44:58.690338","2026-04-23 23:44:58.995794",TRUE,NA,"20260423_234319","2026-04-23 23:43:19.325126"
3,"ibind_started",4,2,5480048,5023752,5290.640625,0.221533203125,"2026-04-23 23:45:02.402165",NA,NA,NA,"20260423_234319","2026-04-23 23:43:19.325126"
3,"ibind_completed",4,2,5480048,5023752,5290.6875,0.221533203125,"2026-04-23 23:45:02.402165","2026-04-23 23:45:02.717812",TRUE,NA,"20260423_234319","2026-04-23 23:43:19.325126"
4,"ibind_started",6,2,5936296,5023752,5345.859375,0.221563720703125,"2026-04-23 23:45:06.084412",NA,NA,NA,"20260423_234319","2026-04-23 23:43:19.325126"
4,"ibind_completed",6,2,5936296,5023752,5345.90625,0.221563720703125,"2026-04-23 23:45:06.084412","2026-04-23 23:45:06.404184",TRUE,NA,"20260423_234319","2026-04-23 23:43:19.325126"
5,"ibind_started",8,2,6392528,5023752,5550,0.221588134765625,"2026-04-23 23:45:09.752505",NA,NA,NA,"20260423_234319","2026-04-23 23:43:19.325126"
5,"ibind_completed",8,2,6392528,5023752,5550.125,0.221588134765625,"2026-04-23 23:45:09.752505","2026-04-23 23:45:10.072274",TRUE,NA,"20260423_234319","2026-04-23 23:43:19.325126"
6,"ibind_started",10,2,6852440,5023752,5600.25,0.221612548828125,"2026-04-23 23:45:13.451243",NA,NA,NA,"20260423_234319","2026-04-23 23:43:19.325126"
6,"ibind_completed",10,2,6852440,5023752,5600.296875,0.221612548828125,"2026-04-23 23:45:13.451243","2026-04-23 23:45:13.767155",TRUE,NA,"20260423_234319","2026-04-23 23:43:19.325126"
7,"ibind_started",12,2,7307488,5023752,5604.109375,0.22164306640625,"2026-04-23 23:45:17.164575",NA,NA,NA,"20260423_234319","2026-04-23 23:43:19.325126"
7,"ibind_completed",12,2,7307488,5023752,5604.109375,0.22164306640625,"2026-04-23 23:45:17.164575","2026-04-23 23:45:17.479955",TRUE,NA,"20260423_234319","2026-04-23 23:43:19.325126"
8,"ibind_started",14,2,7762552,5023752,5499.90625,0.22166748046875,"2026-04-23 23:45:20.914884",NA,NA,NA,"20260423_234319","2026-04-23 23:43:19.325126"
8,"ibind_completed",14,2,7762552,5023752,5499.90625,0.22166748046875,"2026-04-23 23:45:20.914884","2026-04-23 23:45:21.244952",TRUE,NA,"20260423_234319","2026-04-23 23:43:19.325126"
9,"ibind_started",16,2,8217600,5023752,5600.703125,0.22169189453125,"2026-04-23 23:45:24.672034",NA,NA,NA,"20260423_234319","2026-04-23 23:43:19.325126"
9,"ibind_completed",16,2,8217600,5023752,5600.828125,0.221697998046875,"2026-04-23 23:45:24.672034","2026-04-23 23:45:24.993093",TRUE,NA,"20260423_234319","2026-04-23 23:43:19.325126"
10,"ibind_started",18,2,8673928,5023752,5725.984375,0.221722412109375,"2026-04-23 23:45:28.48194",NA,NA,NA,"20260423_234319","2026-04-23 23:43:19.325126"
10,"ibind_completed",18,2,8673928,5023752,5725.984375,0.221722412109375,"2026-04-23 23:45:28.48194","2026-04-23 23:45:28.803926",TRUE,NA,"20260423_234319","2026-04-23 23:43:19.325126"
