"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","logOR","SE_logOR","OR","LCL","UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
32.1050653789272,64,"Male","0","0","Inpatient",-0.0662100433475433,0.12610806413885,0.935934256879907,0.730970738781886,1.19836935560662,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
32.4310352298603,64,"Male","0","0","Inpatient",-0.0701397272635189,0.12255378583728,0.932263548170439,0.73319385251917,1.18538272008304,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
32.7570050807934,64,"Male","0","0","Inpatient",-0.074107003179804,0.118731107875838,0.92857232833336,0.735783048610459,1.17187609931325,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
33.0829749317266,64,"Male","0","0","Inpatient",-0.0781123491831675,0.114629727729542,0.924860513383147,0.738756718761424,1.15784661918124,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
33.4089447826597,64,"Male","0","0","Inpatient",-0.0821562433603791,0.11023981080124,0.921128027314153,0.742133396346212,1.14329424720814,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
33.7349146335928,64,"Male","0","0","Inpatient",-0.0862391637982079,0.105551978883641,0.917374802139391,0.745931845844154,1.12822174343273,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
34.060884484526,64,"Male","0","0","Inpatient",-0.0903614078689058,0.100557362661803,0.9136009430289,0.750171194859786,1.11263494096078,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
34.3868543354591,64,"Male","0","0","Inpatient",-0.0944776387789067,0.0952613263071617,0.90984807971263,0.754885015757855,1.09662201643476,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
34.7128241863922,64,"Male","0","0","Inpatient",-0.0984368485685499,0.0897017454387919,0.906252921976472,0.760140290762376,1.0804510280164,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
35.0387940373254,64,"Male","0","0","Inpatient",-0.102073114032772,0.0839217190845089,0.902963529950228,0.766010284234239,1.06440233662823,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
35.3647638882585,64,"Male","0","0","Inpatient",-0.10522051196651,0.077964934716453,0.900126012143061,0.772570676322002,1.0487413806512,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
35.6907337391916,64,"Male","0","0","Inpatient",-0.107713119164702,0.0718755344304059,0.897885145526269,0.779900316637427,1.03371894761203,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
36.0167035901248,64,"Male","0","0","Inpatient",-0.109385012422285,0.0656979962401743,0.896385231602751,0.788082038278316,1.0195721313366,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
36.3426734410579,64,"Male","0","0","Inpatient",-0.110070268534195,0.0594770241981651,0.895771188556573,0.797203551279522,1.00652590039292,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
36.668643291991,64,"Male","0","0","Inpatient",-0.109602964295371,0.0532574413242159,0.896189884051472,0.807358437145197,0.994795212788183,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
36.9946131429242,64,"Male","0","0","Inpatient",-0.107817176500749,0.0470840790215183,0.897791718850899,0.81864727022735,0.984587623694641,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
37.3205829938573,64,"Male","0","0","Inpatient",-0.104546981945267,0.041001655680153,0.90073247824878,0.831178897860978,0.976106346612145,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
37.6465528447904,64,"Male","0","0","Inpatient",-0.0996264574238618,0.0350546353006347,0.905175476471758,0.845071920175504,0.969553742876362,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
37.9725226957236,64,"Male","0","0","Inpatient",-0.0928896797314704,0.0292870538276463,0.911294028952848,0.860456423745772,0.965135228568505,40,80,80,"hypercap_resp_failure","ABG","20260204_191353","2026-02-04 19:13:53.507587"
