"outcome","outcome_var","group","co2_scale","strategy","co2_value","eta","ubar","bvar","p_imp_mean","m_used","m_total","n_available","n_standardized","standardization_sample_cap","var_eta","SE_eta","p","p_LCL","p_UCL","passed_threshold","min_required","run_id","run_ts"
"IMV","imv_proc","ABG","paco2","marginal_standardized",73.4723618090452,-1.0020565142958,0.035488653096819,0.0014257035102428,0.26859880307512,20,20,5175,1000,1000,0.0369856417825739,0.192316514586174,0.268537278299788,0.201170153074749,0.348618760071031,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",73.78391959799,-0.996625382503402,0.0359188372105514,0.0014337354549173,0.269667168541886,20,20,5175,1000,1000,0.0374242594382146,0.193453507174759,0.269605428559002,0.201685310024005,0.350360149668268,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",74.0954773869347,-0.991219037380557,0.0363466764113001,0.00144163712277571,0.270733308480886,20,20,5175,1000,1000,0.0378603953902146,0.194577479144465,0.27067136219661,0.20220157063045,0.352094059412945,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",74.4070351758794,-0.985837402255603,0.0367720931405929,0.00144940798777825,0.271797195937592,20,20,5175,1000,1000,0.03829397152776,0.195688455274602,0.271735052245967,0.202718940288779,0.353820403210649,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",74.7185929648241,-0.980480400537833,0.037195013250701,0.00145704771109974,0.272858804318976,20,20,5175,1000,1000,0.0387249133473557,0.196786466372451,0.272796472092138,0.203237422492927,0.355539099490557,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",75.0301507537689,-0.975147955717602,0.0376153659712513,0.00146455613919649,0.273918107393311,20,20,5175,1000,1000,0.0391531499174076,0.19787154903474,0.273855595471903,0.20375701889354,0.35725007112016,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",75.3417085427136,-0.969839991366414,0.038033083876047,0.00147193330188504,0.274975079289912,20,20,5175,1000,1000,0.0395786138430263,0.198943745423238,0.274912396473705,0.2042777293518,0.358953245322943,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",75.6532663316583,-0.964556431137002,0.0384481028500944,0.00147917941043282,0.276029694498817,20,20,5175,1000,1000,0.0400012412310489,0.20000310305355,0.275966849537533,0.204799551989832,0.360648553598873,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",75.964824120603,-0.959297198763393,0.0388603620568358,0.0014862948556604,0.277081927870394,20,20,5175,1000,1000,0.0404209716552792,0.201049674596303,0.277018929454738,0.205322483237894,0.36233593164748,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",76.2763819095478,-0.954062218060952,0.0392698039055864,0.00149328020605561,0.278131754614901,20,20,5175,1000,1000,0.0408377481219448,0.202083517689951,0.278068611367804,0.205846517878554,0.364015319293409,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",76.5879396984925,-0.948851412926422,0.0396763740191765,0.0015001362058991,0.279179150301971,20,20,5175,1000,1000,0.0412515170353705,0.203104694764475,0.279115870770044,0.206371649088038,0.365686660414265,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",76.8994974874372,-0.94366470733794,0.040080021201795,0.00150686377340149,0.280224090860051,20,20,5175,1000,1000,0.0416622281638666,0.2041132728753,0.280160683505247,0.206897868474921,0.367349902870629,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",77.2110552763819,-0.938502025355047,0.0404806974070365,0.00151346399885206,0.281266552575775,20,20,5175,1000,1000,0.0420698346058312,0.205109323546813,0.28120302576727,0.207425166116326,0.369004998438114,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",77.5226130653266,-0.933363291118682,0.0408783577061474,0.00151993814277868,0.282306512093282,20,20,5175,1000,1000,0.042474292756065,0.206092922624881,0.282242874099568,0.207953530591776,0.370651902741339,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",77.8341708542714,-0.928248428851159,0.0412729602564738,0.00152628763411913,0.283343946413482,20,20,5175,1000,1000,0.0428755622722989,0.207064150137823,0.283280205394671,0.20848294901486,0.372290575189715,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",78.1457286432161,-0.92315736285614,0.0416644662701066,0.0015325140684036,0.284378832893264,20,20,5175,1000,1000,0.0432736060419304,0.208023090165324,0.284314996893614,0.209013407062821,0.373920978914931,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",78.4572864321608,-0.918090017518586,0.0420528399827251,0.00153861920594847,0.285411149244652,20,20,5175,1000,1000,0.043668390148971,0.208969830714797,0.285347226185304,0.209544889004223,0.375543080710069,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",78.7688442211055,-0.913046317304703,0.0424380486226365,0.00154460497006085,0.286440873533908,20,20,5175,1000,1000,0.0440598838412004,0.209904463604756,0.286376871205846,0.210077377724786,0.377156850970223,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",79.0804020100502,-0.908026186761868,0.0428200623800109,0.00155047344525443,0.287467984180591,20,20,5175,1000,1000,0.0444480594975281,0.210827084354758,0.287403910237807,0.210610854751529,0.378762263634577,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",79.391959798995,-0.90302955051855,0.0431988543763107,0.00155622687547601,0.288492459956556,20,20,5175,1000,1000,0.0448328925955606,0.211737792081528,0.288428321909445,0.211145300275308,0.380359296129843,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",79.7035175879397,-0.898056333284219,0.043574400633912,0.00156186766234294,0.289514279984915,20,20,5175,1000,1000,0.0452143616793721,0.212636689400894,0.289450085193872,0.211680693171853,0.381947929314989,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",80.0150753768844,-0.893106459849238,0.0439466800459183,0.0015673983633912,0.290533423738944,20,20,5175,1000,1000,0.045592448327479,0.213523882335159,0.290469179408189,0.212217011021402,0.383528147427205,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",80.3266331658292,-0.888179855084744,0.0443156743461641,0.00157282169033421,0.291549871040944,20,20,5175,1000,1000,0.045967137121015,0.214399480225618,0.291485584212559,0.212754230127024,0.385099938029027,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",80.6381909547739,-0.883276443942529,0.044681368079408,0.00157814050733214,0.292563602061066,20,20,5175,1000,1000,0.0463384156121067,0.215263595649861,0.292499279609243,0.213292325531701,0.386663291956574,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",80.9497487437186,-0.878396151454894,0.0450437485717128,0.00158335782927166,0.293574597316081,20,20,5175,1000,1000,0.0467062742924481,0.216116344343615,0.293510245941589,0.213831271034265,0.388218203268837,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",81.2613065326633,-0.873538902734505,0.0454028059010129,0.00158847682005611,0.294582837668115,20,20,5175,1000,1000,0.0470707065620718,0.216957845126817,0.294518463892977,0.21437103920426,0.389764669197973,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",81.572864321608,-0.86870462297423,0.045758532867865,0.001593500790906,0.295588304323339,20,20,5175,1000,1000,0.0474317086983163,0.217788219833664,0.295523914485727,0.214911601395792,0.39130269010055,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",81.8844221105528,-0.863893237446973,0.0461109249663853,0.0015984331986695,0.296590978830622,20,20,5175,1000,1000,0.0477892798249883,0.218607593246411,0.296526579079957,0.215452927760452,0.392832269409709,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",82.1959798994975,-0.859104671505496,0.0464599803553662,0.00160327764414337,0.297590843080142,20,20,5175,1000,1000,0.0481434218817167,0.21941609303266,0.297526439372408,0.215994987259362,0.394353413588185,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",82.5075376884422,-0.854338850582223,0.0468056998295753,0.00160803787040356,0.298587879301962,20,20,5175,1000,1000,0.048494139593499,0.220213849685934,0.298523477395228,0.216537747674417,0.395866132082164,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",82.8190954773869,-0.849595700189048,0.0471480867912339,0.001612717761146,0.299582070064563,20,20,5175,1000,1000,0.0488414404404372,0.221000996469331,0.299517675514718,0.217081175618769,0.397370437275919,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",83.1306532663317,-0.844875145917127,0.0474871472216735,0.00161732133903716,0.300573398273351,20,20,5175,1000,1000,0.0491853346276625,0.221777669362049,0.300509016430036,0.217625236546625,0.398866344447212,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",83.4422110552764,-0.840177113436654,0.0478228896531685,0.00162185276407421,0.301561847169121,20,20,5175,1000,1000,0.0495258350554464,0.222544007008606,0.301497483171872,0.218169894762405,0.400353871723401,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",83.7537688442211,-0.835501528496646,0.0481553251409447,0.00162631633195506,0.30254740032649,20,20,5175,1000,1000,0.0498629572894975,0.223300150670566,0.302483059101083,0.218715113429302,0.401833040038241,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",84.0653266331658,-0.830848316924699,0.0484844672353621,0.00163071647245787,0.303530041652299,20,20,5175,1000,1000,0.0501967195314428,0.224046244180622,0.303465727907298,0.219260854577317,0.403303873089339,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",84.3768844221105,-0.82621740462675,0.0488103319542687,0.00163505774782997,0.304509755383982,20,20,5175,1000,1000,0.0505271425894901,0.224782433898848,0.304445473607481,0.219807079110793,0.404766397296224,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",84.6884422110553,-0.821608717586824,0.0491329377555263,0.00163934485118632,0.305486526087901,20,20,5175,1000,1000,0.0508542498492719,0.225508868670995,0.305422280544472,0.220353746815509,0.406220641759024,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","ABG","paco2","marginal_standardized",85,-0.817022181866776,0.0494523055097062,0.00164358260491712,0.306460338657663,20,20,5175,1000,1000,0.0511780672448691,0.22622569978866,0.306396133385489,0.220900816365367,0.407666638217699,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",24,-2.00335116211618,0.105809834393833,0.00654377784844776,0.119098129707888,20,20,5175,1000,1000,0.112680801134704,0.335679610841504,0.118851520253408,0.0652969718626673,0.206620297941037,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",24.308462325053,-1.99935528944158,0.0978732505951218,0.00620301636498477,0.119504880776004,20,20,5175,1000,1000,0.104386417778356,0.323088869784083,0.119270629115203,0.0670689892819739,0.203250502045874,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",24.616924650106,-1.99545254649046,0.0905715178068774,0.00588769866521686,0.119904002629331,20,20,5175,1000,1000,0.0967536014053551,0.311052409418984,0.119681202864703,0.0688099350227838,0.200080738153407,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",24.925386975159,-1.99164542589692,0.083879098966946,0.00559673523206341,0.120295112165413,20,20,5175,1000,1000,0.0897556709606126,0.299592508185056,0.12008289313111,0.0705122783407535,0.197111845269937,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",25.233849300212,-1.98793641841244,0.0777700686084974,0.00532902326597538,0.120677824208529,20,20,5175,1000,1000,0.0833655430377715,0.288730918049612,0.120475350526777,0.072168330097057,0.194344508659966,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",25.542311625265,-1.98432801310351,0.0722181634434166,0.00508344899581722,0.121051751790441,20,20,5175,1000,1000,0.0775557848890247,0.278488392736618,0.120858224830438,0.0737703536781282,0.191779171310596,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",25.850773950318,-1.98082269755873,0.0671968339285605,0.00485889003559101,0.121416506440221,20,20,5175,1000,1000,0.072298668465931,0.268884117169332,0.121231165175407,0.0753106999304432,0.189415922178958,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",26.159236275371,-1.9774229581051,0.0626792968112399,0.00465421778705375,0.121771698483039,20,20,5175,1000,1000,0.0675662254876463,0.259935040899926,0.121593820242712,0.0767819657626406,0.187254361555342,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",26.467698600424,-1.97413128003362,0.0586385886520094,0.00446829988836868,0.122116937347739,20,20,5175,1000,1000,0.0633303035347965,0.251655128171068,0.121945838459109,0.0781771739130201,0.185293446022635,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",26.776160925477,-1.97095014783391,0.0550476203246885,0.00430000270902621,0.12245183188305,20,20,5175,1000,1000,0.059562623169166,0.244054549576864,0.122286868199954,0.0794899686596666,0.183531318206871,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",27.08462325053,-1.96788204543785,0.0518792324954101,0.0041481938913669,0.12277599068229,20,20,5175,1000,1000,0.0562348360813454,0.237138854010357,0.122616557996873,0.0807148191794801,0.181965129577948,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",27.393085575583,-1.96492945647207,0.0491062520844958,0.00401174493913934,0.1230890224164,20,20,5175,1000,1000,0.0533185842705921,0.230908172810302,0.122934556750225,0.0818472192437858,0.180590867571819,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",27.701547900636,-1.96209486451911,0.0467015497169794,0.003889533853629,0.123390536175158,20,20,5175,1000,1000,0.0507855602632898,0.225356518129141,0.123240513946291,0.0828838695416962,0.179403200696042,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",28.010010225689,-1.95938075338697,0.0446380981697311,0.00378044781800174,0.12368014181642,20,20,5175,1000,1000,0.0486075683786329,0.220471241613579,0.123534079879193,0.0838228277959676,0.178395356401992,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",28.318472550742,-1.95678960738707,0.0428890318252984,0.0036833859306112,0.123957450323245,20,20,5175,1000,1000,0.0467565870524402,0.216232715037388,0.123814905877474,0.0846636125465183,0.177559045792531,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",28.626934875795,-1.95432391162013,0.0414277071448116,0.00359726198813298,0.124222074168754,20,20,5175,1000,1000,0.0452048322323512,0.212614280405506,0.124082644535357,0.0854072493134072,0.176884446394504,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",28.935397200848,-1.95198615226984,0.040227764174586,0.00352100731949862,0.12447362768857,20,20,5175,1000,1000,0.0439248218600595,0.209582494164135,0.124336949948615,0.0860562526622159,0.176360249412778,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",29.243859525901,-1.94977881690405,0.0392631891033712,0.00345357367171718,0.124711727460724,20,20,5175,1000,1000,0.0428894414586743,0.207097661644631,0.124577477955065,0.0866145438363355,0.17597377174095,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",29.552321850954,-1.94770439478312,0.0385083778895574,0.00339393614878685,0.124935992692847,20,20,5175,1000,1000,0.0420720108457836,0.205114628551412,0.124803886379643,0.0870873100672835,0.175711126558642,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",29.860784176007,-1.94576537717514,0.0379382009800443,0.00334109620501482,0.125146045616555,20,20,5175,1000,1000,0.0414463519953099,0.20358377144387,0.125015835284056,0.0874808172757101,0.175557440746664,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",30.16924650106,-1.94396425767757,0.037528069144885,0.00329408469417899,0.125341511888856,20,20,5175,1000,1000,0.0409868580737729,0.202452113038548,0.125212987220983,0.0878021916715323,0.175497103559825,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",30.477708826113,-1.94230353254515,0.037254000454247,0.00325196497608178,0.125522021000465,20,20,5175,1000,1000,0.0406685636791328,0.201664482939195,0.125395007492826,0.0880591872322952,0.175514029532069,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",30.786171151166,-1.94078570102334,0.0370926884266687,0.00321383608216115,0.12568720669088,20,20,5175,1000,1000,0.0404672163129379,0.201164649759688,0.125561564414982,0.0882599552035585,0.175591919430579,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",31.094633476219,-1.93941326568719,0.0370215713800181,0.00317883594193858,0.12583670737009,20,20,5175,1000,1000,0.0403593491190537,0.200896364126018,0.125712329583635,0.08841282910409,0.175714505744118,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",31.403095801272,-1.93818873278493,0.0370189030189862,0.00314614467219641,0.12597016654677,20,20,5175,1000,1000,0.0403223549247924,0.200804270185652,0.125846978148058,0.0885261349748491,0.17586577294287,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",31.711558126325,-1.93711461258599,0.0370638242953464,0.00311498793088824,0.126087233262821,20,20,5175,1000,1000,0.040334561622779,0.200834662403627,0.125965189087402,0.0886080325611541,0.176030146805321,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",32.020020451378,-1.93619341973279,0.0371364365795888,0.0030846403378951,0.126187562534102,20,20,5175,1000,1000,0.0403753089343787,0.200936081713511,0.126066645491975,0.0886663893940452,0.17619265083979,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",32.328482776431,-1.93542767359584,0.0372178761848634,0.00305442896484435,0.126270815797196,20,20,5175,1000,1000,0.04042502659795,0.201059758773231,0.126151034848996,0.088708686736743,0.176339030836819,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",32.636945101484,-1.93481989863165,0.037290390286455,0.00302373689631181,0.126336661362045,20,20,5175,1000,1000,0.0404653140275824,0.201159921524101,0.1262180493328,0.0887419542429093,0.176455850715776,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",32.945407426537,-1.9343726247427,0.0373374142822319,0.00299200686482486,0.126384774870251,20,20,5175,1000,1000,0.040479021490298,0.201193989697252,0.126267386099498,0.088772728905008,0.176530564104415,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",33.25386975159,-1.93408838763899,0.0373436506416558,0.00295874496217611,0.126414839758867,20,20,5175,1000,1000,0.0404503328519407,0.201122681097734,0.126298747586048,0.0888070333080574,0.176551566658956,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",33.562332076643,-1.93396972920056,0.0372951492930064,0.00292352442964723,0.126426547729437,20,20,5175,1000,1000,0.040364849944136,0.200910054362981,0.126311841813745,0.0888503681530599,0.176508234187454,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",33.870794401696,-1.9340191978401,0.0371793896004374,0.00288598952982202,0.126419599222048,20,20,5175,1000,1000,0.0402096786067505,0.200523511356525,0.126306382696072,0.0889077142824986,0.176390951373462,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",34.179256726749,-1.93423934886526,0.0369853639843352,0.00284585950274298,0.12639370389413,20,20,5175,1000,1000,0.0399735164622153,0.199933780192881,0.126282090350902,0.0889835398624163,0.176191135475046,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",34.487719051802,-1.93463274483967,0.0367036632401817,0.00280293260923339,0.12634858110368,20,20,5175,1000,1000,0.0396467424798767,0.199114897684419,0.126238691416993,0.089081808824526,0.175901258923027,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",34.796181376855,-1.9352019559421,0.0363265636127139,0.00275709026426471,0.126283960396598,20,20,5175,1000,1000,0.0392215083901919,0.198044208171286,0.126175919374747,0.0892059870569039,0.175514874352351,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",35.104643701908,-1.93594956032288,0.0358481156836103,0.00270830126330012,0.126199581997745,20,20,5175,1000,1000,0.0386918320100754,0.196702394520442,0.126093514871152,0.0893590430918567,0.175026645332706,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",35.413106026961,-1.93687814445691,0.0352642351322009,0.00265662610458384,0.126095197305299,20,20,5175,1000,1000,0.038053692542014,0.195073556747228,0.12599122604885,0.0895434401336925,0.174432385959783,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",35.721568352014,-1.93799030349224,0.0345727954297887,0.00260222141037565,0.12597056938795,20,20,5175,1000,1000,0.0373051279106831,0.193145354359568,0.12586880887926,0.0897611161684852,0.173729112555522,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",36.030030677067,-1.93928864159363,0.0337737225290451,0.00254534445014816,0.125825473484411,20,20,5175,1000,1000,0.0364463342017007,0.190909230268472,0.125726027499629,0.0900134485790934,0.172915111027913,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",36.33849300212,-1.94077577227994,0.0328690916106165,0.0024863577687688,0.12565969750465,20,20,5175,1000,1000,0.0354797672678238,0.188360737065408,0.125562654553935,0.0903011991301982,0.171990023979882,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",36.646955327173,-1.94245431875472,0.0318632259495058,0.00242573392268224,0.125473042532225,20,20,5175,1000,1000,0.0344102465683221,0.185499990750194,0.125378471537489,0.0906244343710145,0.170954962451596,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",36.955417652226,-1.9443269142289,0.0307627979639751,0.00236406032708554,0.125265323326992,20,20,5175,1000,1000,0.0332450613074149,0.182332282680317,0.125173269145099,0.0909824154182838,0.169812648240865,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",37.263879977279,-1.94639620223475,0.029576932509627,0.00230204421705299,0.12503636882741,20,20,5175,1000,1000,0.0319940789375327,0.178868887561623,0.124946847622626,0.091373449747631,0.168567594053961,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",37.572342302332,-1.94866483693005,0.0283173124809438,0.0022405177255142,0.124786022651581,20,20,5175,1000,1000,0.0306698560927337,0.175128113370566,0.124699017121737,0.0917946961212419,0.167226330210803,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",37.880804627385,-1.95113548339168,0.0269982867818858,0.00218044308092066,0.12451414359609,20,20,5175,1000,1000,0.0292877520168525,0.171136647205829,0.12442959805764,0.0922419123350657,0.165797688043686,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",38.189266952438,-1.95381081789742,0.0256369807261438,0.00212291792734888,0.124220606131606,20,20,5175,1000,1000,0.0278660445498601,0.166931256958846,0.124138421469568,0.0927091345666016,0.164293151000885,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",38.497729277491,-1.95669352819516,0.0242534089263044,0.00206918076968432,0.123905300894135,20,20,5175,1000,1000,0.026426048734473,0.162560907768359,0.123825329383722,0.0931882777173188,0.16272728382397,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",38.806191602544,-1.95978631375834,0.0228705907294799,0.00202061654640597,0.12356813517071,20,20,5175,1000,1000,0.0249922381032062,0.158089335830113,0.12349017517838,0.093668650072449,0.161118246210677,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
"IMV","imv_proc","VBG","vbg_co2","marginal_standardized",39.114653927597,-1.96309142114287,0.0215148073594331,0.00197876547557086,0.12320908371213,20,20,5175,1000,1000,0.0235925111087825,0.153598538758617,0.123132874144891,0.0941363481017014,0.159488571127822,TRUE,18,"20260424_063653","2026-04-24 06:36:53.744157"
