"group","outcome","bin_type","min_ess","min_weighted_events","max_weighted_event_rate","n_bins","support_flag","run_id","run_ts"
"ABG","IMV","clinical_cat3",373.516721779064,115.255988124948,0.244618827408504,3,FALSE,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","IMV","quantile_support",28.1562083166077,5.49701100282926,0.404138354033088,5,TRUE,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","NIV","clinical_cat3",373.516721779064,31.1906638478872,0.147640616258752,3,FALSE,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","NIV","quantile_support",28.1562083166077,0.416228154138224,0.190470716886345,5,TRUE,"20260424_063653","2026-04-24 06:36:53.744157"
"VBG","IMV","clinical_cat3",260.752097807674,54.8725302965442,0.175143485705024,3,FALSE,"20260424_063653","2026-04-24 06:36:53.744157"
"VBG","IMV","quantile_support",18.3395575586713,4.74845626615573,0.485824936615261,5,TRUE,"20260424_063653","2026-04-24 06:36:53.744157"
"VBG","NIV","clinical_cat3",260.752097807674,20.3955968079114,0.127141393915584,3,FALSE,"20260424_063653","2026-04-24 06:36:53.744157"
"VBG","NIV","quantile_support",18.3395575586713,1.37994686422498,0.42724396932674,5,TRUE,"20260424_063653","2026-04-24 06:36:53.744157"
