"group","outcome","co2_scale","co2_value","paco2","probability_method","eta","ubar","bvar","p_imp_mean","m_used","m_total","n_available","n_standardized","standardization_sample_cap","var_eta","SE_eta","p","p_LCL","p_UCL","passed_threshold","min_required","co2_ref","run_id","run_ts"
"ABG","death_60d","paco2",69.4221105527638,69.4221105527638,"common_source_marginal_standardized",-1.45984038701588,0.0299514931802504,0.0023782241110416,0.188599189627846,20,20,5175,1000,1000,0.0324486284968441,0.180135028511514,0.188491738817463,0.140287391428443,0.248472480475258,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",69.7336683417086,69.7336683417086,"common_source_marginal_standardized",-1.45516926318522,0.0303673146552145,0.00239332264792479,0.189315485017776,20,20,5175,1000,1000,0.0328803034355356,0.181329268005845,0.189207285965594,0.140568691026324,0.249784135441951,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",70.0452261306533,70.0452261306533,"common_source_marginal_standardized",-1.45054990705966,0.0307818104853818,0.00240836791393157,0.190025892363174,20,20,5175,1000,1000,0.03331059679501,0.182511908638888,0.189916949211698,0.140846948858777,0.251086391335545,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",70.356783919598,70.356783919598,"common_source_marginal_standardized",-1.44598214180807,0.0311948894836981,0.0024233585079647,0.190730371639235,20,20,5175,1000,1000,0.033739415917061,0.183682922224852,0.190620688594804,0.141122176043446,0.252379117906543,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",70.6683417085427,70.6683417085427,"common_source_marginal_standardized",-1.44146579117172,0.0316064659119107,0.00243829317432195,0.191428883699067,20,20,5175,1000,1000,0.0341666737449488,0.184842294253639,0.191318465023965,0.141394380744187,0.253662191985091,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",70.9798994974874,70.9798994974874,"common_source_marginal_standardized",-1.43700067946314,0.0320164594164281,0.00245317080095531,0.19212139027017,20,20,5175,1000,1000,0.0345922887574312,0.185990023273914,0.192010240274816,0.141663568287496,0.254935497336988,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",71.2914572864322,71.2914572864322,"common_source_marginal_standardized",-1.43258663156477,0.0324247949649648,0.0024679904177525,0.192807853950759,20,20,5175,1000,1000,0.0350161849036049,0.18712612031356,0.192695976985981,0.141929741272335,0.256198924525039,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",71.6030150753769,71.6030150753769,"common_source_marginal_standardized",-1.42822347292762,0.0328314027839653,0.0024827511948405,0.193488238205944,20,20,5175,1000,1000,0.0354382915385478,0.188250608335133,0.193375638655339,0.142192899673791,0.257452370775399,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",71.9145728643216,71.9145728643216,"common_source_marginal_standardized",-1.42391102956979,0.0332362182968012,0.00249745244091076,0.194162507363769,20,20,5175,1000,1000,0.0358585433597575,0.18936352172411,0.194049189636146,0.142453040940929,0.258695739848621,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",72.2261306532663,72.2261306532663,"common_source_marginal_standardized",-1.41964912807485,0.0336391820627321,0.0025120936015661,0.194830626611112,20,20,5175,1000,1000,0.0362768803443765,0.190464905807806,0.194716595133026,0.14271016008922,0.259928941915104,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",72.537688442211,72.537688442211,"common_source_marginal_standardized",-1.4154375955902,0.0340402397166262,0.00252667425768911,0.195492561989458,20,20,5175,1000,1000,0.0366932476871997,0.191554816403033,0.195377821197832,0.142964249787878,0.26115189343466,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",72.8492462311558,72.8492462311558,"common_source_marginal_standardized",-1.41127625982534,0.0344393419094313,0.0025411941238315,0.196148280390541,20,20,5175,1000,1000,0.0371075957394544,0.192633319390635,0.196032834725382,0.143215300442432,0.262364517039962,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",73.1608040201005,73.1608040201005,"common_source_marginal_standardized",-1.40716494904995,0.0348364442493899,0.00255565304662437,0.196797749551875,20,20,5175,1000,1000,0.0375198799483455,0.193700490315191,0.19668160344908,0.143463300272842,0.263566741423608,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",73.4723618090452,73.4723618090452,"common_source_marginal_standardized",-1.40310349209205,0.0352315072439891,0.00257005100320937,0.197440938052159,20,20,5175,1000,1000,0.0379300607973589,0.194756414008266,0.197324095936416,0.143708235387457,0.264758501228605,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",73.78391959799,73.78391959799,"common_source_marginal_standardized",-1.39909171833595,0.0356244962426405,0.00258438809969,0.198077815306582,20,20,5175,1000,1000,0.038338103747315,0.195801184233689,0.197960281584366,0.143950089853076,0.265939736942028,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",74.0954773869347,74.0954773869347,"common_source_marginal_standardized",-1.39512945772018,0.0360153813800798,0.0025986645696035,0.198708351562018,20,20,5175,1000,1000,0.0387439791781634,0.196834903353454,0.19859013061468,0.14418884576138,0.26711039479168,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",74.4070351758794,74.4070351758794,"common_source_marginal_standardized",-1.39121654073533,0.0364041375204783,0.00261288077241226,0.199332517892116,20,20,5175,1000,1000,0.0391476623315112,0.197857682012883,0.199213614069073,0.144424483291984,0.268270426645564,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",74.7185929648241,74.7185929648241,"common_source_marginal_standardized",-1.38735279842181,0.0367907442022603,0.00262703719201535,0.199950286192305,20,20,5175,1000,1000,0.0395491332538764,0.198869638843833,0.199830703804321,0.144656980772329,0.269419789913979,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",75.0301507537689,75.0301507537689,"common_source_marginal_standardized",-1.38353806236757,0.0371751855836167,0.00264113443527923,0.200561629174698,20,20,5175,1000,1000,0.0399483767406599,0.199870900184744,0.200441372487269,0.144886314734654,0.27055844745409,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",75.3417085427136,75.3417085427136,"common_source_marginal_standardized",-1.37977216470575,0.0375574503887053,0.00265517323058807,0.201166520362916,20,20,5175,1000,1000,0.0403453822808228,0.200861599816448,0.201045593589748,0.145112459970228,0.271686367476813,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",75.6532663316583,75.6532663316583,"common_source_marginal_standardized",-1.37605493811218,0.0379375318545336,0.0026691544264126,0.201764934086829,20,20,5175,1000,1000,0.0407401440022669,0.201841878712687,0.201643341383412,0.145335389581068,0.272803523455874,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",75.964824120603,75.964824120603,"common_source_marginal_standardized",-1.37238621580297,0.0383154276785114,0.00268307898989807,0.202356845477213,20,20,5175,1000,1000,0.0411326606179044,0.202811884804378,0.202234590934501,0.145555075029311,0.273909894038894,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",76.2763819095478,76.2763819095478,"common_source_marginal_standardized",-1.36876583153188,0.0386911399666671,0.00269694800547061,0.202942230460344,20,20,5175,1000,1000,0.0415229353724113,0.203771772756708,0.202819318098526,0.14577148618442,0.275005462960391,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",76.5879396984925,76.5879396984925,"common_source_marginal_standardized",-1.36519361958777,0.0390646751825196,0.00271076267346168,0.203521065752517,20,20,5175,1000,1000,0.0419109759896544,0.204721703758186,0.203397499514888,0.145984591368398,0.276090218956564,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",76.8994974874372,76.8994974874372,"common_source_marginal_standardized",-1.36166941479188,0.0394360440965956,0.00272452430875084,0.204093328854498,20,20,5175,1000,1000,0.042296794620784,0.205661845320866,0.203969112601428,0.146194357399164,0.277164155681746,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",77.2110552763819,77.2110552763819,"common_source_marginal_standardized",-1.35819305249514,0.0398052617365857,0.00273823433942597,0.204658998045919,20,20,5175,1000,1000,0.0426804077929829,0.206592371090955,0.204534135548922,0.14640074963224,0.278227271626426,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",77.5226130653266,77.5226130653266,"common_source_marginal_standardized",-1.35476436857539,0.0401723473381292,0.00275189430546121,0.20521805237962,20,20,5175,1000,1000,0.0430618363588635,0.207513460669094,0.205092547315512,0.146603732000904,0.279279570036731,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",77.8341708542714,77.8341708542714,"common_source_marginal_standardized",-1.35138319943454,0.0405373242962212,0.00276550585741197,0.205770471675922,20,20,5175,1000,1000,0.0434411054465038,0.20842529943964,0.20564432762109,0.146803267054927,0.280321058835271,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",78.1457286432161,78.1457286432161,"common_source_marginal_standardized",-1.3480493819957,0.0409002201172297,0.00277907075512724,0.206316236516873,20,20,5175,1000,1000,0.0438182444101133,0.209328078408305,0.206189456941622,0.146999315998047,0.28135175054326,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",78.4572864321608,78.4572864321608,"common_source_marginal_standardized",-1.34476275370029,0.0412610663715195,0.00279259086647828,0.20685532824043,20,20,5175,1000,1000,0.0441932867813216,0.210221994047535,0.206727916503441,0.14719183872428,0.282371662203816,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",78.7688442211055,78.7688442211055,"common_source_marginal_standardized",-1.34152315250506,0.0416198986466687,0.00280606816610426,0.207387728934604,20,20,5175,1000,1000,0.0445662702210781,0.211107248149082,0.207259688277479,0.147380793853206,0.283380815306375,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",79.0804020100502,79.0804020100502,"common_source_marginal_standardized",-1.33833041687907,0.0419767565012746,0.00281950473417381,0.207913421431576,20,20,5175,1000,1000,0.0449372364721571,0.211984047683209,0.207784754973478,0.147566138764333,0.284379235712107,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",79.391959798995,79.391959798995,"common_source_marginal_standardized",-1.33518438580068,0.0423316834193363,0.00283290275516272,0.208432389301759,20,20,5175,1000,1000,0.0453062313122572,0.212852604664019,0.208303100034148,0.147747829630647,0.285366953580297,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",79.7035175879397,79.7035175879397,"common_source_marginal_standardized",-1.33208489875447,0.0426847267652077,0.00284626451664764,0.208944616847849,20,20,5175,1000,1000,0.0456733045076878,0.213713136020432,0.208814707629304,0.147925821451449,0.286344003295583,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",80.0150753768844,80.0150753768844,"common_source_marginal_standardized",-1.32903179572809,0.0430359377391122,0.00285959240811496,0.209450089098828,20,20,5175,1000,1000,0.0460385097676329,0.214565863472345,0.20931956264997,0.14810006808459,0.287310423396001,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",80.3266331658292,80.3266331658292,"common_source_marginal_standardized",-1.32602491720914,0.0433853713332108,0.0028728889197853,0.209948791803958,20,20,5175,1000,1000,0.0464019046989854,0.215411013411537,0.209817650702453,0.148270522278177,0.288266256501764,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",80.6381909547739,80.6381909547739,"common_source_marginal_standardized",-1.32306410418199,0.0437330862882141,0.00288615664145294,0.210440711426738,20,20,5175,1000,1000,0.0467635507617396,0.216248816786912,0.210308958102397,0.148437135701859,0.289211549244704,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",80.9497487437186,80.9497487437186,"common_source_marginal_standardized",-1.32014919812454,0.0440791450505315,0.00289939826133999,0.210925835138856,20,20,5175,1000,1000,0.0471235132249385,0.217079508993683,0.210793471868818,0.148599858977763,0.290146352198329,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",81.2613065326633,81.2613065326633,"common_source_marginal_standardized",-1.31728004100503,0.0444236137299486,0.0029126165649654,0.211404150814109,20,20,5175,1000,1000,0.0474818611231623,0.21790332976612,0.211271179718116,0.148758641711185,0.291070719808407,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",81.572864321608,81.572864321608,"common_source_marginal_standardized",-1.31445647527869,0.0447665620578245,0.00292581443402803,0.211875647022323,20,20,5175,1000,1000,0.047838667213554,0.21872052307352,0.211742070058075,0.148913432521078,0.291984710324057,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",81.8844221105528,81.8844221105528,"common_source_marginal_standardized",-1.31167834388454,0.0451080633458002,0.00293899484530428,0.212340313023251,20,20,5175,1000,1000,0.0481940079333697,0.219531337019045,0.21220613198185,0.149064179070462,0.292888385729246,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",82.1959798994975,82.1959798994975,"common_source_marginal_standardized",-1.30894549024198,0.0454481944450118,0.00295216086955889,0.212798138760472,20,20,5175,1000,1000,0.0485479633580486,0.220336023741123,0.212663355261948,0.149210828096776,0.293781811674677,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",82.5075376884422,82.5075376884422,"common_source_marginal_standardized",-1.30625775824752,0.0457870357057993,0.00296531567047031,0.213249114855274,20,20,5175,1000,1000,0.0489006171597931,0.221134839317085,0.213113730344193,0.149353325442286,0.294665057409983,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",82.8190954773869,82.8190954773869,"common_source_marginal_standardized",-1.30361499227138,0.0461246709379018,0.00297846250356879,0.213693232600543,20,20,5175,1000,1000,0.049252056566649,0.221928043668773,0.213557248341694,0.149491616084585,0.295538195716199,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",83.1306532663317,83.1306532663317,"common_source_marginal_standardized",-1.3010170371541,0.0464611873711344,0.00299160471518811,0.214130483954643,20,20,5175,1000,1000,0.0496023723220819,0.222715900469818,0.213993901028807,0.149625644167267,0.296401302838438,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",83.4422110552764,83.4422110552764,"common_source_marginal_standardized",-1.29846373820316,0.0467966756165358,0.00300474574143004,0.214560861535305,20,20,5175,1000,1000,0.0499516586450373,0.223498677054334,0.214423680835101,0.149755353030821,0.29725445841875,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",83.7537688442211,83.7537688442211,"common_source_marginal_standardized",-1.29595494118955,0.0471312296279803,0.00301788910714174,0.214984358613509,20,20,5175,1000,1000,0.0503000131904792,0.224276644326776,0.214846580839316,0.14988068524382,0.298097745429088,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",84.0653266331658,84.0653266331658,"common_source_marginal_standardized",-1.29349049234433,0.0474649466642464,0.00303103842490572,0.215400969107384,20,20,5175,1000,1000,0.0506475370103974,0.225050076672721,0.215262594763339,0.150001582634444,0.298931250104352,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",84.3768844221105,84.3768844221105,"common_source_marginal_standardized",-1.29107023835519,0.0477979272515347,0.00304419739404201,0.215810687576106,20,20,5175,1000,1000,0.0509943345152788,0.225819251870337,0.215671716966175,0.1501179863224,0.299755061875469,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",84.6884422110553,84.6884422110553,"common_source_marginal_standardized",-1.28869402636297,0.0481302751464258,0.00305736979962248,0.216213509213807,20,20,5175,1000,1000,0.0513405134360294,0.226584451002335,0.216073942437928,0.150229836751286,0.300569273302449,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","death_60d","paco2",85,85,"common_source_marginal_standardized",-1.28636170395821,0.0484620972992744,0.00307055951149738,0.216609429843501,20,20,5175,1000,1000,0.0516861847863466,0.227345958368181,0.2164692667938,0.150337073721447,0.301373980007393,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",23,23,"common_source_marginal_standardized",-3.06303502755637,0.102838173150621,0.00479638284945364,0.0447465492833531,20,20,5175,1000,1000,0.107874375142548,0.328442346755938,0.0446580384567787,0.0239678535154553,0.0817136634763314,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",23.3115577889447,23.3115577889447,"common_source_marginal_standardized",-3.07111031724454,0.0993918950205077,0.00451176611928349,0.0443975263484934,20,20,5175,1000,1000,0.104129249445755,0.322690640468166,0.0443147807659109,0.0240427808762417,0.0802735093968113,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",23.6231155778894,23.6231155778894,"common_source_marginal_standardized",-3.07908389338149,0.0962491133189819,0.00425176558753508,0.0440558205743263,20,20,5175,1000,1000,0.100713467185894,0.317353851695381,0.0439783163010111,0.0241011957197683,0.0789230436070319,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",23.9346733668342,23.9346733668342,"common_source_marginal_standardized",-3.0869537964961,0.0933835585103956,0.00401468745520247,0.0437213627866304,20,20,5175,1000,1000,0.0975989803383582,0.312408355103314,0.0436486172724929,0.0241441168636443,0.0776557148606227,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",24.2462311557789,24.2462311557789,"common_source_marginal_standardized",-3.09471806744721,0.0907693410303119,0.00379885769018835,0.043394085481832,20,20,5175,1000,1000,0.0947581416050096,0.307828103988264,0.0433256560345212,0.0241727135766354,0.0764650420027397,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",24.5577889447236,24.5577889447236,"common_source_marginal_standardized",-3.1023747474399,0.0883810160099241,0.00360262609788276,0.0430739229127752,20,20,5175,1000,1000,0.092163773412701,0.303584870197283,0.0430094051510844,0.024188288181083,0.0753446326577941,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",24.8693467336683,24.8693467336683,"common_source_marginal_standardized",-3.10992187804137,0.0861936491937855,0.00342437046653352,0.0427608111726047,20,20,5175,1000,1000,0.0897892381836457,0.299648524414264,0.042699837461267,0.0241922563672698,0.0742882042234081,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",25.1809045226131,25.1809045226131,"common_source_marginal_standardized",-3.1173575011966,0.0841828840490578,0.00326250078723466,0.0424546882770033,20,20,5175,1000,1000,0.0876085098756542,0.295987347492514,0.0423969261437608,0.0241861260023906,0.0732896064443491,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",25.4924623115578,25.4924623115578,"common_source_marginal_standardized",-3.12467965924363,0.0823250100644915,0.00311546354836042,0.0421554942450223,20,20,5175,1000,1000,0.0855962467902699,0.292568362592865,0.0421006447806544,0.0241714752484858,0.0723428447984514,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",25.8040201005025,25.8040201005025,"common_source_marginal_standardized",-3.13188639492874,0.0805970322373663,0.00298174610427487,0.0418631711787518,20,20,5175,1000,1000,0.0837278656468549,0.289357677705042,0.0418109674205433,0.0241499307785325,0.0714421039425872,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",26.1155778894472,26.1155778894472,"common_source_marginal_standardized",-3.13897575142142,0.0789767417466223,0.00285988111814748,0.0415776633420763,20,20,5175,1000,1000,0.0819796169206772,0.286320828653239,0.0415278686410049,0.0241231468041525,0.0705817705342627,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",26.427135678392,26.427135678392,"common_source_marginal_standardized",-3.1459457723292,0.0774427878104027,0.00274845107870512,0.0412989172387686,20,20,5175,1000,1000,0.0803286614430431,0.28342311381227,0.0412513236104844,0.0240927855128869,0.0697564548525868,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",26.7386934673367,26.7386934673367,"common_source_marginal_standardized",-3.15279450171244,0.0759747507262268,0.00264609289075161,0.0410268816901757,20,20,5175,1000,1000,0.078753148261516,0.280629913340535,0.0409813081496408,0.0240604993710803,0.068961010777817,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",27.0502512562814,27.0502512562814,"common_source_marginal_standardized",-3.15951998409913,0.0745532160919872,0.00255150253928422,0.0407615079127548,20,20,5175,1000,1000,0.0772322937582357,0.277906987602391,0.0407177987922032,0.0240279155939492,0.0681905538375546,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",27.3618090452261,27.3618090452261,"common_source_marginal_standardized",-3.16612026449962,0.073159850205944,0.00246343982703554,0.0405027495957234,20,20,5175,1000,1000,0.0757464620243313,0.275220751442058,0.0404607728453893,0.0239966229299196,0.0674404771774001,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",27.6733668341709,27.6733668341709,"common_source_marginal_standardized",-3.17259338842159,0.071777476643851,0.00238073318526744,0.0402505629790894,20,20,5175,1000,1000,0.0742772464883819,0.272538522943788,0.0402102084499424,0.0239681607617086,0.0667064654545738,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",27.9849246231156,27.9849246231156,"common_source_marginal_standardized",-3.17893740188499,0.0703901540113131,0.00230228455763948,0.0400049069323349,20,20,5175,1000,1000,0.0728075527968346,0.269828747165373,0.0399660846398416,0.0239440103984789,0.0659845067780667,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",28.2964824120603,28.2964824120603,"common_source_marginal_standardized",-3.1851503514373,0.0689832548694126,0.0022270743569722,0.0397657430340304,20,20,5175,1000,1000,0.0713216829442334,0.267061197002173,0.0397283814017455,0.0239255883248199,0.0652709029251959,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",28.608040201005,28.608040201005,"common_source_marginal_standardized",-3.19123028416894,0.0675435458315886,0.00215416649471966,0.0395330356526637,20,20,5175,1000,1000,0.0698054206510442,0.264207154806686,0.0394970797342286,0.023914241083226,0.0645622781520855,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",28.9195979899498,28.9195979899498,"common_source_marginal_standardized",-3.19717524772906,0.0660592688296742,0.00208271348296102,0.0393067520289746,20,20,5175,1000,1000,0.0682461179867833,0.261239579671196,0.0392721617068745,0.023911241394417,0.0638555869873257,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",29.2311557788945,29.2311557788945,"common_source_marginal_standardized",-3.20298329034159,0.0645202235469207,0.00201196160871426,0.0390868623600924,20,20,5175,1000,1000,0.0666327832360707,0.258133266426609,0.0390536105192887,0.0239177850594769,0.0631481214586799,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",29.5427135678392,29.5427135678392,"common_source_marginal_standardized",-3.20865246082183,0.0629178510157277,0.00194125618036699,0.0388733398857828,20,20,5175,1000,1000,0.0649561700051131,0.254865003492267,0.0388414105600996,0.0239349881331,0.0624375182585308,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",29.8542713567839,29.8542713567839,"common_source_marginal_standardized",-3.21418080859337,0.0612453183777067,0.0018700468460122,0.0386661609771183,20,20,5175,1000,1000,0.0632088675660196,0.251413737822776,0.0386355474660148,0.0239638838008389,0.0617217664121931,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",30.1658291457286,30.1658291457286,"common_source_marginal_standardized",-3.21956638370569,0.0594976048035657,0.00179789298346533,0.0384653052278976,20,20,5175,1000,1000,0.0613853924362043,0.247760756449048,0.0384360081810041,0.024005418326886,0.0609992160825629,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",30.4773869346734,30.4773869346734,"common_source_marginal_standardized",-3.22480723685224,0.0576715885701757,0.00172446916172914,0.0382707555491475,20,20,5175,1000,1000,0.0594822811899913,0.243889895629137,0.0382427810156822,0.0240604453534879,0.0602685892339977,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",30.7889447236181,30.7889447236181,"common_source_marginal_standardized",-3.2299014193893,0.0557661352920239,0.00164957067366007,0.0380824982670552,20,20,5175,1000,1000,0.057498184499367,0.239787790555247,0.0380558557069653,0.0241297177184666,0.0595289929979769,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",31.1005025125628,31.1005025125628,"common_source_marginal_standardized",-3.23484698335547,0.0537821873040788,0.00157311913957616,0.0379005232246893,20,20,5175,1000,1000,0.0554339624006338,0.235444181071934,0.0378752234780797,0.0242138758022145,0.058779936744347,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",31.4120603015075,31.4120603015075,"common_source_marginal_standardized",-3.23964198149207,0.0517228541929208,0.00149516818153094,0.0377248238878829,20,20,5175,1000,1000,0.0532927807835283,0.230852292134014,0.0377008770989997,0.0243134312072878,0.0580213540775462,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",31.7236180904523,31.7236180904523,"common_source_marginal_standardized",-3.24428446726434,0.0495935044727624,0.00141590916796087,0.0375553974556655,20,20,5175,1000,1000,0.0510802090991213,0.226009311974355,0.0375328109473995,0.0244287442985941,0.0572536312609301,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",32.035175879397,32.035175879397,"common_source_marginal_standardized",-3.2487724948837,0.0474018584027714,0.00133567702839568,0.0373922449756493,20,20,5175,1000,1000,0.0488043192825869,0.220916996364216,0.0373710210701995,0.0245599937763939,0.056477643938064,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
"ABG","hypercap_resp_failure","paco2",32.3467336683417,32.3467336683417,"common_source_marginal_standardized",-3.25310411933092,0.0451580819418432,0.00125495613789909,0.03723537146479,20,20,5175,1000,1000,0.0464757858866373,0.215582434086447,0.0372155052457951,0.0247071360071524,0.0556948044784348,TRUE,18,40,"20260424_063653","2026-04-24 06:36:53.744157"
