"vbg_co2","age_at_encounter","sex","race_ethnicity","location","encounter_type","logOR","SE_logOR","OR","LCL","UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
32.1608040201005,62,"Male","0","1","Inpatient",0.281601337695231,0.0266065121676491,1.32525028732676,1.25791120791874,1.39619419320184,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
32.4472361809045,62,"Male","0","1","Inpatient",0.275956273172084,0.0264986451444471,1.3177902399804,1.25109470078669,1.38804130134645,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
32.7336683417085,62,"Male","0","1","Inpatient",0.270208672114201,0.0263801585461339,1.31023783230727,1.24421344771598,1.37976581137318,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
33.0201005025126,62,"Male","0","1","Inpatient",0.264357226130606,0.0262486409123478,1.30259343361053,1.23727315546493,1.37136221358304,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
33.3065326633166,62,"Male","0","1","Inpatient",0.258400626830327,0.0261017854016949,1.29485746936828,1.2302791900932,1.36282551105478,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
33.5929648241206,62,"Male","0","1","Inpatient",0.25233756582239,0.0259373884400463,1.28703042144675,1.22323658504898,1.35415121324471,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
33.8793969849246,62,"Male","0","1","Inpatient",0.24616673471582,0.02575334737662,1.27911282827669,1.21615005187871,1.34533532678348,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
34.1658291457286,62,"Male","0","1","Inpatient",0.239886825119645,0.0255476573835265,1.27110528499204,1.20902399286154,1.33637434416054,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
34.4522613065327,62,"Male","0","1","Inpatient",0.233496528642889,0.025318407804882,1.26300844352996,1.20186251496861,1.3272652308901,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
34.7386934673367,62,"Male","0","1","Inpatient",0.22699453689458,0.0250637781325746,1.25482301269115,1.19466944464043,1.31800541165863,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
35.0251256281407,62,"Male","0","1","Inpatient",0.220379541483743,0.0247820337586104,1.24654975815968,1.18744834296196,1.3085927558684,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
35.3115577889447,62,"Male","0","1","Inpatient",0.213650234019405,0.024471521629584,1.2381895024814,1.18020252089159,1.2990255629152,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
35.5979899497487,62,"Male","0","1","Inpatient",0.206805306110592,0.0241306659077575,1.22974312500012,1.17293505426604,1.28930254747255,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
35.8844221105528,62,"Male","0","1","Inpatient",0.199843449366331,0.0237579637258719,1.22121156175076,1.16564879835814,1.27942282500044,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
36.1708542713568,62,"Male","0","1","Inpatient",0.192763355395646,0.0233519811094144,1.21259580530876,1.15834640180775,1.26938589765348,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
36.4572864321608,62,"Male","0","1","Inpatient",0.185563715807565,0.0229113491309143,1.20389690459496,1.15103031977802,1.25919164073178,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
36.7437185929648,62,"Male","0","1","Inpatient",0.178243222211114,0.0224347603563789,1.19511596463536,1.14370282620923,1.24884028979833,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
37.0301507537688,62,"Male","0","1","Inpatient",0.170800566215318,0.0219209656449475,1.18625414627522,1.13636602504948,1.23833242857984,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
37.3165829145729,62,"Male","0","1","Inpatient",0.163234439429205,0.0213687713705312,1.17731266584673,1.1290218603335,1.22766897777667,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
37.6030150753769,62,"Male","0","1","Inpatient",0.1555435334618,0.0207770371507747,1.16829279478997,1.12167212495413,1.21685118493425,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
37.8894472361809,62,"Male","0","1","Inpatient",0.147726539922129,0.0201446741977876,1.15919585922652,1.11431846791895,1.20588061558147,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
38.1758793969849,62,"Male","0","1","Inpatient",0.139782150419219,0.0194706444528493,1.15002323948548,1.10696239979518,1.19475914593069,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
38.4623115577889,62,"Male","0","1","Inpatient",0.131709056562096,0.018753960744067,1.14077636958144,1.09960529590052,1.18348895758059,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
38.748743718593,62,"Male","0","1","Inpatient",0.123505949959786,0.0179936883296117,1.13145673664413,1.09224839656107,1.17207253489963,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
39.035175879397,62,"Male","0","1","Inpatient",0.115171540591842,0.0171889506207978,1.12206590091256,1.08489281855948,1.1605126925464,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
39.321608040201,62,"Male","0","1","Inpatient",0.10671850496622,0.016340628793575,1.11262101310378,1.07755099878088,1.14883241739894,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
39.608040201005,62,"Male","0","1","Inpatient",0.0981983517264238,0.0154543881333349,1.10318158137971,1.07026657288767,1.13710885897504,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
39.894472361809,62,"Male","0","1","Inpatient",0.0896692843146689,0.0145367707734499,1.093812482937,1.06308729101982,1.1254256898143,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
40.1809045226131,62,"Male","0","1","Inpatient",0.0811895061731733,0.0135943677508433,1.08457641101818,1.05605951794011,1.11386334894412,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
40.4673366834171,62,"Male","0","1","Inpatient",0.0728172207441531,0.0126338044754805,1.07553393365572,1.04922832349604,1.1024990619683,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
40.7537688442211,62,"Male","0","1","Inpatient",0.0646106314698258,0.0116617268253244,1.06674358712775,1.04263759009876,1.09140691980076,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
41.0402010050251,62,"Male","0","1","Inpatient",0.056627941792408,0.010684787066552,1.05826200207658,1.03633013804637,1.08065801034247,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
41.3266331658292,62,"Male","0","1","Inpatient",0.0489273551541167,0.00970962870673764,1.05014406041559,1.03034786979793,1.07032059749142,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
41.6130653266332,62,"Male","0","1","Inpatient",0.0415670749971693,0.00874286919548723,1.04244308137325,1.02473193481249,1.06046034185693,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
41.8994974874372,62,"Male","0","1","Inpatient",0.0346053047637818,0.00779107905543627,1.03521103529008,1.01952291737659,1.05114055733432,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
42.1859296482412,62,"Male","0","1","Inpatient",0.0281002478961719,0.00686075549411053,1.0284987840929,1.01476105108429,1.04242249714875,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
42.4723618090452,62,"Male","0","1","Inpatient",0.0221101078365561,0.00595828771282559,1.02235634771891,1.01048646551213,1.03436566188091,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
42.7587939698493,62,"Male","0","1","Inpatient",0.0166930880271514,0.00508990983297039,1.01683319614777,1.00673947348217,1.02702812000786,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
43.0452261306533,62,"Male","0","1","Inpatient",0.0119073919101749,0.0042616353589047,1.0119785671244,1.00356091164177,1.0204668281109,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
43.3316582914573,62,"Male","0","1","Inpatient",0.00781122292784338,0.00347916404733462,1.00784181011891,1.00099255365074,1.01473793238443,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
43.6180904522613,62,"Male","0","1","Inpatient",0.00446278452237372,0.00274774759506597,1.00447275757556,0.999077624885729,1.00989702459492,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
43.9045226130653,62,"Male","0","1","Inpatient",0.00192028013598286,0.0020719949301201,1.00192212505461,0.997861460014919,1.00599931443283,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
44.1909547738694,62,"Male","0","1","Inpatient",0.000237217742933996,0.00145520126033893,1.00023724588129,0.997388439346012,1.00309418936537,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
44.4773869346734,62,"Male","0","1","Inpatient",-0.000587479497472104,0.000895057928975984,0.99941269303482,0.997660946819908,1.00116751505901,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
44.7638190954774,62,"Male","0","1","Inpatient",-0.000590104435588204,0.000385835982605277,0.999410069641791,0.998654562951588,1.00016614789135,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
45,62,"Male","0","1","Inpatient",0,0,1,1,1,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
45.0502512562814,62,"Male","0","1","Inpatient",0.000192463144738925,7.84830969529042e-05,1.00019248166696,1.0000386370211,1.00034634998008,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
45.3366834170854,62,"Male","0","1","Inpatient",0.00172334345966266,0.000504120610495372,1.0017248292694,1.00073553743818,1.00271509907961,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
45.6231155778895,62,"Male","0","1","Inpatient",0.00396565672533608,0.000897438705138199,1.00397353034655,1.00220911336652,1.00574105363169,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
45.9095477386935,62,"Male","0","1","Inpatient",0.00688252315791251,0.00126484914846767,1.00690626215056,1.00441312812173,1.00940558458644,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
46.1959798994975,62,"Male","0","1","Inpatient",0.0104370629735449,0.00161269336164699,1.01049171909961,1.00730271973202,1.01369081445599,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
46.4824120603015,62,"Male","0","1","Inpatient",0.014592396388387,0.0019470991715591,1.01469938517873,1.01083435310717,1.01857919560925,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
46.7688442211055,62,"Male","0","1","Inpatient",0.0193116436185914,0.00227382504039841,1.01949931957188,1.01496582963154,1.02405305899298,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
47.0552763819096,62,"Male","0","1","Inpatient",0.0245579248803118,0.00259810671184468,1.02486195439392,1.01965632650828,1.03009415845133,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
47.3417085427136,62,"Male","0","1","Inpatient",0.0302943603897012,0.00292452273076461,1.03075790359951,1.02486643403134,1.03668324042348,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
47.6281407035176,62,"Male","0","1","Inpatient",0.0364840703629127,0.0032568932865618,1.03715778233908,1.03055816117839,1.04379966700426,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
47.9145728643216,62,"Male","0","1","Inpatient",0.0430901750161,0.00359822164327647,1.04403203621162,1.03669488830237,1.05142111235941,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
48.2010050251256,62,"Male","0","1","Inpatient",0.0500757945654156,0.00395068054296278,1.05135078003166,1.04324125782247,1.05952334072785,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
48.4874371859297,62,"Male","0","1","Inpatient",0.0574040492270134,0.004315639383488,1.05908364588484,1.05016300611079,1.0680800622893,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
48.7738693467337,62,"Male","0","1","Inpatient",0.0650380592170463,0.00469372329577649,1.06719964039403,1.05742674910921,1.07706285415664,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
49.0603015075377,62,"Male","0","1","Inpatient",0.0729409447516675,0.00508489318261357,1.07566701125649,1.06499973902429,1.08644112923963,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
49.3467336683417,62,"Male","0","1","Inpatient",0.0810758260470301,0.00548853609788651,1.08445312324278,1.07284960989703,1.09618213555943,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
49.6331658291457,62,"Male","0","1","Inpatient",0.0894058233192876,0.0059035572389702,1.09352434396984,1.08094412722819,1.10625097147341,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
49.9195979899498,62,"Male","0","1","Inpatient",0.0978940567845931,0.00632846738067274,1.10284593987417,1.08925095277072,1.1166106065853,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
50.2060301507538,62,"Male","0","1","Inpatient",0.1065036466591,0.00676146208289002,1.11238198291617,1.09773743140193,1.12722190254205,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
50.4924623115578,62,"Male","0","1","Inpatient",0.115197713158961,0.00720049105219875,1.12209526864197,1.10637040345263,1.13804363166211,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
50.7788944723618,62,"Male","0","1","Inpatient",0.12393937650033,0.0076433174976912,1.13194724631555,1.11511604329961,1.1490324940981,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
51.0653266331658,62,"Male","0","1","Inpatient",0.132691829876791,0.00808757145637354,1.14189804524167,1.12393979831856,1.16014322802472,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
51.3517587939699,62,"Male","0","1","Inpatient",0.141429367953626,0.00853129821991189,1.1519191389813,1.1328176485784,1.17134271735314,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
51.6381909547739,62,"Male","0","1","Inpatient",0.150149190577053,0.00897363498042116,1.16200759037999,1.14174850765661,1.18262614844321,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
51.9246231155779,62,"Male","0","1","Inpatient",0.158851327137904,0.00941399152723162,1.17216366479865,1.15073388964651,1.1939925202831,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
52.2110552763819,62,"Male","0","1","Inpatient",0.167535807027012,0.0098518954108028,1.18238762721264,1.15977508261605,1.20544105658146,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
52.4974874371859,62,"Male","0","1","Inpatient",0.17620265963521,0.0102869656854323,1.19267974220157,1.16887319890328,1.2169711554621,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
52.78391959799,62,"Male","0","1","Inpatient",0.18485191435333,0.0107188932362163,1.20304027393916,1.17802921285498,1.22858235171608,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
53.070351758794,62,"Male","0","1","Inpatient",0.193483600572207,0.0111474258867082,1.21346948618311,1.18724398942813,1.2402742881914,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
53.356783919598,62,"Male","0","1","Inpatient",0.202097747682672,0.0115723570127325,1.22396764226498,1.19651830607725,1.25204669389736,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
53.643216080402,62,"Male","0","1","Inpatient",0.210694385075558,0.0119935167534329,1.23453500508014,1.20585286965979,1.26389936709129,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
53.929648241206,62,"Male","0","1","Inpatient",0.219273542141699,0.0124107651651878,1.2451718370777,1.21524832960904,1.2758321620983,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
54.21608040201,62,"Male","0","1","Inpatient",0.227835248271926,0.0128239868427391,1.25587840025048,1.22470528828445,1.28784497895413,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
54.5025125628141,62,"Male","0","1","Inpatient",0.236379532857074,0.0132330866584835,1.26665495612507,1.23422430916801,1.29993775520248,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
54.7889447236181,62,"Male","0","1","Inpatient",0.244906425287975,0.0136379863613852,1.27750176575182,1.24380592340266,1.31211045935074,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
55.0753768844221,62,"Male","0","1","Inpatient",0.25341595495546,0.014038621842279,1.28841908969497,1.25345063504389,1.32436308561308,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
55.3618090452261,62,"Male","0","1","Inpatient",0.261908151250365,0.0144349409198824,1.2994071880227,1.2631589253047,1.33669564966085,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
55.6482412060301,62,"Male","0","1","Inpatient",0.270383043563521,0.0148269015367667,1.31046632029736,1.2729312560069,1.34910818516691,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
55.9346733668342,62,"Male","0","1","Inpatient",0.278840661285761,0.0152144702804171,1.32159674556557,1.28276807240237,1.36160074098075,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
56.2211055276382,62,"Male","0","1","Inpatient",0.287281033807918,0.0155976211638475,1.33279872234851,1.29266980549062,1.37417337880777,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
56.5075376884422,62,"Male","0","1","Inpatient",0.295704190520824,0.0159763346147955,1.34407250863215,1.30263687393088,1.38682617129459,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
56.7939698492462,62,"Male","0","1","Inpatient",0.304110160815314,0.0163505966335707,1.35541836185753,1.31266968562586,1.3995592004432,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
57.0804020100502,62,"Male","0","1","Inpatient",0.312498974082219,0.0167203980880792,1.36683653891117,1.32276863903792,1.41237255629335,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
57.3668341708543,62,"Male","0","1","Inpatient",0.320870659712373,0.0170857341210444,1.37832729611538,1.33293412428601,1.42526633582463,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
57.6532663316583,62,"Male","0","1","Inpatient",0.329225247096608,0.0174466036494867,1.38989088921873,1.34316652406172,1.43824064204004,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
57.9396984924623,62,"Male","0","1","Inpatient",0.337562765625757,0.0178030089404553,1.40152757338652,1.35346621439562,1.45129558319993,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
58.2261306532663,62,"Male","0","1","Inpatient",0.345883244690654,0.0181549552500878,1.41323760319127,1.36383356529862,1.4644312721813,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
58.5125628140704,62,"Male","0","1","Inpatient",0.35418671368213,0.0185024505155109,1.42502123260334,1.37426894129885,1.47764782594235,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
58.7989949748744,62,"Male","0","1","Inpatient",0.362473201991019,0.0188455050910289,1.43687871498148,1.38477270189048,1.49094536507559,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
59.0854271356784,62,"Male","0","1","Inpatient",0.370742739008153,0.0191841315215897,1.4488103030635,1.39534520190794,1.5043240134361,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
59.3718592964824,62,"Male","0","1","Inpatient",0.378995354124365,0.0195183443477561,1.46081624895705,1.40598679183693,1.51778389783369,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
59.6582914572864,62,"Male","0","1","Inpatient",0.387231076730489,0.0198481599374104,1.47289680413028,1.41669781807117,1.53132514777982,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
59.9447236180905,62,"Male","0","1","Inpatient",0.395449936217358,0.0201735963402286,1.48505221940272,1.4274786231227,1.54494789528163,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
60.2311557788945,62,"Male","0","1","Inpatient",0.403651961975803,0.0204946731616181,1.49728274493613,1.43832954579205,1.55865227467668,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
60.5175879396985,62,"Male","0","1","Inpatient",0.411837183396658,0.0208114114533542,1.50958863022541,1.44925092130356,1.57243842250317,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
60.8040201005025,62,"Male","0","1","Inpatient",0.420005629870755,0.0211238336185888,1.52197012408961,1.46024308141036,1.58630647740106,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
61.0904522613065,62,"Male","0","1","Inpatient",0.428157330788928,0.0214319633292729,1.53442747466289,1.47130635447278,1.60025658004042,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
61.3768844221106,62,"Male","0","1","Inpatient",0.43629231554201,0.0217358254543331,1.54696092938571,1.48244106551328,1.61428887307389,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
61.6633165829146,62,"Male","0","1","Inpatient",0.444410613520832,0.0220354459971934,1.55957073499588,1.49364753625071,1.62840350111041,45,80,80,"imv_proc","VBG","20260208_102357","2026-02-08 10:23:57.345274"
