"vbg_co2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","group","run_id","run_ts"
45.0502512562814,62,"Male","0","1","Inpatient",-1.62269472494953,0.0285714661661659,0.00081632867888436,0.164833569892371,0.157268376421043,0.172688105973004,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
45.3366834170854,62,"Male","0","1","Inpatient",-1.62151485664884,0.0286816222590244,0.000822635455409364,0.164996058887648,0.157396177418264,0.172887607056078,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
45.6231155778895,62,"Male","0","1","Inpatient",-1.61956164889167,0.0287584761815958,0.00082704995228741,0.165265333037994,0.157635387179092,0.173188658156204,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
45.9095477386935,62,"Male","0","1","Inpatient",-1.61687533571192,0.0288024370368725,0.000829580379263008,0.165636250508262,0.157980959344555,0.17358602089808,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
46.1959798994975,62,"Male","0","1","Inpatient",-1.6134961511435,0.0288146143070187,0.000830281997662245,0.166103784610577,0.158427805986659,0.174074744434722,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
46.4824120603015,62,"Male","0","1","Inpatient",-1.60946432922032,0.0287966973655363,0.000829249779162284,0.166662997700889,0.158970798172069,0.17465011029538,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
46.7688442211055,62,"Male","0","1","Inpatient",-1.60482010397626,0.0287508520589855,0.000826611494117669,0.167309016560605,0.15960476292956,0.175307583973391,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
47.0552763819096,62,"Male","0","1","Inpatient",-1.59960370944524,0.0286796309153983,0.000822521229443472,0.168037009224545,0.160324477824298,0.176042771957062,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
47.3417085427136,62,"Male","0","1","Inpatient",-1.59385537966116,0.0285858940048279,0.000817153336055257,0.1688421632249,0.161124664160092,0.176851383108047,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
47.6281407035176,62,"Male","0","1","Inpatient",-1.58761534865792,0.0284727379411585,0.000810696805865886,0.16971966522915,0.161999979667433,0.177729193474282,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
47.9145728643216,62,"Male","0","1","Inpatient",-1.58092385046942,0.0283434309556755,0.000803350078339144,0.170664682057743,0.162945011389767,0.178672013788178,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
48.2010050251256,62,"Male","0","1","Inpatient",-1.57382111912956,0.0282013523895609,0.000795316276600191,0.171672343074642,0.163954269349618,0.179675659048862,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
48.4874371859297,62,"Male","0","1","Inpatient",-1.56634738867226,0.0280499353493526,0.00078679887310286,0.172737723950533,0.165022181454777,0.180735919724401,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
48.7738693467337,62,"Male","0","1","Inpatient",-1.5585428931314,0.027892611653514,0.000777997784853748,0.173855831804412,0.16614308998795,0.181848534240869,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
49.0603015075377,62,"Male","0","1","Inpatient",-1.5504478665409,0.0277327585752514,0.000769105898193181,0.175021591734391,0.167311249906843,0.183009162553733,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
49.3467336683417,62,"Male","0","1","Inpatient",-1.54210254293465,0.0275736472584415,0.00076030602313296,0.176229834752841,0.16852082906335,0.184213360725619,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
49.6331658291457,62,"Male","0","1","Inpatient",-1.53354715634656,0.0274183930464749,0.000751768277250985,0.177475287144355,0.169765910329575,0.185456556563603,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
49.9195979899498,62,"Male","0","1","Inpatient",-1.52482194081053,0.0272699083082921,0.000743647899142657,0.178752561267496,0.171040495497008,0.186734026496629,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
50.2060301507538,62,"Male","0","1","Inpatient",-1.51596713036046,0.0271308586563188,0.00073608349142915,0.180056147822875,0.172338510697351,0.188040873995395,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
50.4924623115578,62,"Male","0","1","Inpatient",-1.50702295903026,0.027003623707245,0.000729195693322487,0.181380409610836,0.173653812985901,0.189372009946531,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
50.7788944723618,62,"Male","0","1","Inpatient",-1.49802966085382,0.0268902637165844,0.000723086282747453,0.182719576801863,0.174980197638687,0.190722135482466,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
51.0653266331658,62,"Male","0","1","Inpatient",-1.4890273902411,0.0267924903450196,0.000717837538887968,0.184067755700484,0.176311418113046,0.192085739226532,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
51.3517587939699,62,"Male","0","1","Inpatient",-1.48004418904747,0.026711198916942,0.000713488147580446,0.185420744891234,0.177643080354231,0.193458826856716,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
51.6381909547739,62,"Male","0","1","Inpatient",-1.47108310782434,0.0266461354672095,0.000710016535336881,0.186778042733228,0.178974690690651,0.194840882309028,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
51.9246231155779,62,"Male","0","1","Inpatient",-1.46214410987356,0.026596892208904,0.00070739467517206,0.188139608226818,0.180306247373597,0.196231816482214,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
52.2110552763819,62,"Male","0","1","Inpatient",-1.45322715849699,0.0265630386021824,0.00070559501978103,0.18950539999138,0.181637757999236,0.197631530168218,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
52.4974874371859,62,"Male","0","1","Inpatient",-1.44433221699646,0.0265441236288789,0.000704590499225209,0.190875376271379,0.182969239028238,0.199039914550637,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
52.78391959799,62,"Male","0","1","Inpatient",-1.43545924867384,0.0265396781936465,0.000704354518622317,0.192249494942504,0.18430071524242,0.200456851766253,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
53.070351758794,62,"Male","0","1","Inpatient",-1.42660821683096,0.0265492176125809,0.000704860955840177,0.193627713517886,0.185632219148925,0.201882215519138,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
53.356783919598,62,"Male","0","1","Inpatient",-1.41777908476969,0.0265722441505108,0.000706084159194354,0.195009989154382,0.186963790342881,0.203315871736345,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
53.643216080402,62,"Male","0","1","Inpatient",-1.40897181579188,0.0266082495694409,0.000707998945149651,0.196396278658932,0.188295474839652,0.204757679254091,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
53.929648241206,62,"Male","0","1","Inpatient",-1.40018637319937,0.0266567176528813,0.000710580596025436,0.197786538494984,0.189627324387608,0.206207490523491,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
54.21608040201,62,"Male","0","1","Inpatient",-1.39142272029401,0.0267171266738183,0.000713804857704851,0.199180724788986,0.190959395771853,0.207665152325378,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
54.5025125628141,62,"Male","0","1","Inpatient",-1.38268082037766,0.0267889517776978,0.000717647937347818,0.20057879333694,0.192291750118694,0.209130506484446,45,20,20,"imv_proc","VBG","20260415_003149","2026-04-15 00:31:49.347034"
