"paco2","age_at_encounter","sex","race_ethnicity","location","encounter_type","eta","SE_eta","var_eta","p","p_LCL","p_UCL","co2_ref","m_used","m_total","outcome","outcome_var","group","strategy","co2_scale","co2_value","vbg_co2","run_id","run_ts"
29.2311557788945,64,"Male","0","0","Inpatient",-0.891546595056188,0.146378822894703,0.021426759792039,0.290790767648024,0.235331168930828,0.353281916523646,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",29.2311557788945,NA,"20260423_104307","2026-04-23 10:43:07.487173"
29.5427135678392,64,"Male","0","0","Inpatient",-0.894971370350487,0.145560330679567,0.0211878098675448,0.29008497749655,0.235003721578635,0.352133766765767,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",29.5427135678392,NA,"20260423_104307","2026-04-23 10:43:07.487173"
29.8542713567839,64,"Male","0","0","Inpatient",-0.899230615497104,0.14476228185701,0.0209561182484485,0.289208631784422,0.234519556227554,0.350806384035807,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",29.8542713567839,NA,"20260423_104307","2026-04-23 10:43:07.487173"
30.1658291457286,64,"Male","0","0","Inpatient",-0.904335762095155,0.143960095677139,0.0207245091473709,0.288160312513397,0.233885931363852,0.349287176462199,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",30.1658291457286,NA,"20260423_104307","2026-04-23 10:43:07.487173"
30.4773869346734,64,"Male","0","0","Inpatient",-0.910298241743756,0.143131507844367,0.020486628537802,0.286938811639267,0.233109451694554,0.347564848779305,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",30.4773869346734,NA,"20260423_104307","2026-04-23 10:43:07.487173"
30.7889447236181,64,"Male","0","0","Inpatient",-0.917129486042022,0.142256762183361,0.0202369863868934,0.285543142164496,0.232195983907497,0.345629518221219,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",30.7889447236181,NA,"20260423_104307","2026-04-23 10:43:07.487173"
31.1005025125628,64,"Male","0","0","Inpatient",-0.924840926589069,0.141318786632061,0.0199709994551581,0.283972549809942,0.231150585256218,0.343472821707558,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",31.1005025125628,NA,"20260423_104307","2026-04-23 10:43:07.487173"
31.4120603015075,64,"Male","0","0","Inpatient",-0.933443994984012,0.140303366542211,0.0196850346630781,0.282226525249829,0.229977440452858,0.341088019071519,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",31.4120603015075,NA,"20260423_104307","2026-04-23 10:43:07.487173"
31.7236180904523,64,"Male","0","0","Inpatient",-0.942950122825967,0.13919932839141,0.0193764530246195,0.280304816882389,0.228679802445261,0.338470096882664,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",31.7236180904523,NA,"20260423_104307","2026-04-23 10:43:07.487173"
32.035175879397,64,"Male","0","0","Inpatient",-0.953370741714051,0.137998746906107,0.0190436541476558,0.278207444095528,0.227259932914609,0.335615877034739,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",32.035175879397,NA,"20260423_104307","2026-04-23 10:43:07.487173"
32.3467336683417,64,"Male","0","0","Inpatient",-0.964717283247377,0.136697188344523,0.0186861213012979,0.275934710972707,0.225719038724262,0.332524133734303,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",32.3467336683417,NA,"20260423_104307","2026-04-23 10:43:07.487173"
32.6582914572864,64,"Male","0","0","Inpatient",-0.977001179025063,0.135294002269625,0.0183044670501332,0.273487220368781,0.224057201087095,0.329195721830654,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",32.6582914572864,NA,"20260423_104307","2026-04-23 10:43:07.487173"
32.9698492462312,64,"Male","0","0","Inpatient",-0.990233860646223,0.133792673399444,0.0179004794553704,0.270865888269087,0.222273294954447,0.325633718514339,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",32.9698492462312,NA,"20260423_104307","2026-04-23 10:43:07.487173"
33.2814070351759,64,"Male","0","0","Inpatient",-1.00442675970997,0.132201243726729,0.017477168842894,0.268071958327548,0.220364897181805,0.321843579164305,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",33.2814070351759,NA,"20260423_104307","2026-04-23 10:43:07.487173"
33.5929648241206,64,"Male","0","0","Inpatient",-1.01959130781543,0.130532812496419,0.0170388151382252,0.26510701646119,0.218328183583455,0.317833306354904,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",33.5929648241206,NA,"20260423_104307","2026-04-23 10:43:07.487173"
33.9045226130653,64,"Male","0","0","Inpatient",-1.03573893656171,0.128806116968066,0.0165910157683911,0.261973005359429,0.21615781732434,0.313613628472562,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",33.9045226130653,NA,"20260423_104307","2026-04-23 10:43:07.487173"
34.21608040201,64,"Male","0","0","Inpatient",-1.05287271300754,0.127047466256722,0.0161410586822529,0.258673842742129,0.213847819914214,0.309200502037941,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",34.21608040201,NA,"20260423_104307","2026-04-23 10:43:07.487173"
34.5276381909548,64,"Male","0","0","Inpatient",-1.0709073743411,0.125302273193029,0.0157006596673406,0.255230564963783,0.211401220021318,0.304636616290082,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",34.5276381909548,NA,"20260423_104307","2026-04-23 10:43:07.487173"
34.8391959798995,64,"Male","0","0","Inpatient",-1.08970463386363,0.123625386083609,0.0152832360843213,0.251673901842641,0.208827017474493,0.299978786910557,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",34.8391959798995,NA,"20260423_104307","2026-04-23 10:43:07.487173"
35.1507537688442,64,"Male","0","0","Inpatient",-1.10912548327473,0.122070420649349,0.0149011875975091,0.248033961456084,0.206134774156018,0.295281881816641,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",35.1507537688442,NA,"20260423_104307","2026-04-23 10:43:07.487173"
35.4623115577889,64,"Male","0","0","Inpatient",-1.12903091427399,0.120687785207174,0.0145655414982129,0.244339986580249,0.20333506896526,0.290597719130223,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",35.4623115577889,NA,"20260423_104307","2026-04-23 10:43:07.487173"
35.7738693467337,64,"Male","0","0","Inpatient",-1.14928191856101,0.1195227049234,0.0142856769922061,0.240620267999029,0.20044003302397,0.285974216798729,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",35.7738693467337,NA,"20260423_104307","2026-04-23 10:43:07.487173"
36.0854271356784,64,"Male","0","0","Inpatient",-1.16973948783537,0.118613229530089,0.0140690982195575,0.2369020762995,0.197463842613821,0.281454635806694,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",36.0854271356784,NA,"20260423_104307","2026-04-23 10:43:07.487173"
36.3969849246231,64,"Male","0","0","Inpatient",-1.19026461379666,0.117988372337364,0.0139212560068205,0.23321161314485,0.194423120518813,0.277076973135511,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",36.3969849246231,NA,"20260423_104307","2026-04-23 10:43:07.487173"
36.7085427135678,64,"Male","0","0","Inpatient",-1.21071828814448,0.117666555790433,0.0138454183515831,0.229573982818307,0.191337194629547,0.272873561214561,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",36.7085427135678,NA,"20260423_104307","2026-04-23 10:43:07.487173"
37.0201005025126,64,"Male","0","0","Inpatient",-1.23096150257843,0.117654535141562,0.0138425896393769,0.226013184598355,0.188228172221878,0.268870919479558,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",37.0201005025126,NA,"20260423_104307","2026-04-23 10:43:07.487173"
37.3316582914573,64,"Male","0","0","Inpatient",-1.25085524879809,0.117946931257013,0.0139114785929467,0.222552126276024,0.185120809409659,0.26508988081711,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",37.3316582914573,NA,"20260423_104307","2026-04-23 10:43:07.487173"
37.643216080402,64,"Male","0","0","Inpatient",-1.27026051850305,0.118526431456778,0.0140485149538783,0.219212658877972,0.182042184147832,0.261545985032534,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",37.643216080402,NA,"20260423_104307","2026-04-23 10:43:07.487173"
37.9547738693467,64,"Male","0","0","Inpatient",-1.28903830339291,0.119364630006498,0.0142479148965883,0.21601563243139,0.179021210899976,0.258250100105946,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",37.9547738693467,NA,"20260423_104307","2026-04-23 10:43:07.487173"
38.2663316582915,64,"Male","0","0","Inpatient",-1.30704959516726,0.120423399614323,0.014501795174671,0.212980972412841,0.176088057974196,0.255209207731678,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",38.2663316582915,NA,"20260423_104307","2026-04-23 10:43:07.487173"
38.5778894472362,64,"Male","0","0","Inpatient",-1.32415538552569,0.121656631548007,0.0148003359996076,0.210127776374485,0.173273539040882,0.252427278091584,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",38.5778894472362,NA,"20260423_104307","2026-04-23 10:43:07.487173"
38.8894472361809,64,"Male","0","0","Inpatient",-1.34021666616779,0.123012164649815,0.0151319926518332,0.207474430145616,0.170608547054766,0.249906161471938,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",38.8894472361809,NA,"20260423_104307","2026-04-23 10:43:07.487173"
39.2010050251256,64,"Male","0","0","Inpatient",-1.35509442879316,0.12443374069827,0.0154837558241642,0.205038742969752,0.168123584384493,0.247646438547586,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",39.2010050251256,NA,"20260423_104307","2026-04-23 10:43:07.487173"
39.5125628140703,64,"Male","0","0","Inpatient",-1.36864966510139,0.125862864648737,0.0158414606975863,0.20283810095853,0.165848422485156,0.245648191839958,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",39.5125628140703,NA,"20260423_104307","2026-04-23 10:43:07.487173"
39.8241206030151,64,"Male","0","0","Inpatient",-1.38074336679207,0.127240499643,0.0161901447494003,0.200889638321227,0.163811903195808,0.243911682712223,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",39.8241206030151,NA,"20260423_104307","2026-04-23 10:43:07.487173"
40,64,"Male","0","0","Inpatient",-1.38687257185976,0.127973458566348,0.0163772060974327,0.199907502329142,0.162778191931184,0.243047318457082,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",40,NA,"20260423_104307","2026-04-23 10:43:07.487173"
40.1356783919598,64,"Male","0","0","Inpatient",-1.39123948673699,0.12850901246258,0.0165145662841076,0.199209953574909,0.162041357447691,0.242437550455546,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",40.1356783919598,NA,"20260423_104307","2026-04-23 10:43:07.487173"
40.4472361809045,64,"Male","0","0","Inpatient",-1.40009619086461,0.129627638520194,0.0168033246683221,0.197800847847611,0.160546648554513,0.241215695236155,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",40.4472361809045,NA,"20260423_104307","2026-04-23 10:43:07.487173"
40.7587939698493,64,"Male","0","0","Inpatient",-1.40738314949207,0.130578885032278,0.0170508452162729,0.196647130508167,0.159317129170893,0.240224601716197,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",40.7587939698493,NA,"20260423_104307","2026-04-23 10:43:07.487173"
41.070351758794,64,"Male","0","0","Inpatient",-1.41317648318587,0.131353630727936,0.017253776305411,0.195733524967279,0.158340254950962,0.239445239946417,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",41.070351758794,NA,"20260423_104307","2026-04-23 10:43:07.487173"
41.3819095477387,64,"Male","0","0","Inpatient",-1.41755231251249,0.131948921261694,0.0174105178221248,0.195045590573403,0.157602998486335,0.238861322881198,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",41.3819095477387,NA,"20260423_104307","2026-04-23 10:43:07.487173"
41.6934673366834,64,"Male","0","0","Inpatient",-1.42058675803842,0.132366878560175,0.0175209905397641,0.194569614922234,0.157092047271695,0.238458808985199,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",41.6934673366834,NA,"20260423_104307","2026-04-23 10:43:07.487173"
42.0050251256281,64,"Male","0","0","Inpatient",-1.42235594033017,0.13261379201857,0.0175864178335445,0.194292512139886,0.156793931111741,0.238225494205483,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",42.0050251256281,NA,"20260423_104307","2026-04-23 10:43:07.487173"
42.3165829145729,64,"Male","0","0","Inpatient",-1.42293597995421,0.132699358447328,0.0176091197323326,0.194201727137305,0.156695096779519,0.238150675167898,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",42.3165829145729,NA,"20260423_104307","2026-04-23 10:43:07.487173"
42.6281407035176,64,"Male","0","0","Inpatient",-1.42240299747704,0.132636040755563,0.0175923193073113,0.194285145782121,0.156781944745306,0.238224868188905,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",42.6281407035176,NA,"20260423_104307","2026-04-23 10:43:07.487173"
42.9396984924623,64,"Male","0","0","Inpatient",-1.42083311346516,0.132438519311895,0.0175399613975272,0.194531010906584,0.157040840076271,0.238439571297353,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",42.9396984924623,NA,"20260423_104307","2026-04-23 10:43:07.487173"
43.251256281407,64,"Male","0","0","Inpatient",-1.41830244848505,0.132123213979668,0.0174565436723172,0.194927844060093,0.157458107285358,0.238787058767898,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",43.251256281407,NA,"20260423_104307","2026-04-23 10:43:07.487173"
43.5628140703518,64,"Male","0","0","Inpatient",-1.41488712310321,0.131707858651704,0.0173469600306172,0.195464372917142,0.158020016981925,0.239260199648159,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",43.5628140703518,NA,"20260423_104307","2026-04-23 10:43:07.487173"
43.8743718592965,64,"Male","0","0","Inpatient",-1.41066325788612,0.131211113619047,0.0172163563371504,0.196129464262176,0.158712770585976,0.239852293451336,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",43.8743718592965,NA,"20260423_104307","2026-04-23 10:43:07.487173"
44.1859296482412,64,"Male","0","0","Inpatient",-1.40570697340029,0.130652204326973,0.0170699984954972,0.196912062488603,0.159522488030117,0.240556917648079,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",44.1859296482412,NA,"20260423_104307","2026-04-23 10:43:07.487173"
44.4974874371859,64,"Male","0","0","Inpatient",-1.4000943902122,0.130050578076551,0.0169131528580452,0.197801133567499,0.160435202205139,0.241367782894709,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",44.4974874371859,NA,"20260423_104307","2026-04-23 10:43:07.487173"
44.8090452261306,64,"Male","0","0","Inpatient",-1.39390162888834,0.129425573102153,0.0167509789728207,0.198785614460262,0.161436862832992,0.24227859314157,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",44.8090452261306,NA,"20260423_104307","2026-04-23 10:43:07.487173"
45.1206030150754,64,"Male","0","0","Inpatient",-1.3872048099952,0.128796097251431,0.0165884346672001,0.199854367967166,0.162513351418756,0.243282908922633,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",45.1206030150754,NA,"20260423_104307","2026-04-23 10:43:07.487173"
45.4321608040201,64,"Male","0","0","Inpatient",-1.38008005409929,0.12818031622875,0.0164301934685024,0.200996143019144,0.163650507907046,0.24437401326294,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",45.4321608040201,NA,"20260423_104307","2026-04-23 10:43:07.487173"
45.7437185929648,64,"Male","0","0","Inpatient",-1.37260348176708,0.127595353996385,0.0162805743614627,0.202199540432511,0.164834168639767,0.245544780757564,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",45.7437185929648,NA,"20260423_104307","2026-04-23 10:43:07.487173"
46.0552763819096,64,"Male","0","0","Inpatient",-1.36485121356507,0.127057010363798,0.0161434838825862,0.203452984155097,0.166050214200039,0.246787551452646,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",46.0552763819096,NA,"20260423_104307","2026-04-23 10:43:07.487173"
46.3668341708543,64,"Male","0","0","Inpatient",-1.35689937005976,0.126579502888038,0.0160223705513827,0.204744698037302,0.167284624775876,0.248094012149387,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",46.3668341708543,NA,"20260423_104307","2026-04-23 10:43:07.487173"
46.678391959799,64,"Male","0","0","Inpatient",-1.34882407181762,0.126175241780954,0.0159201916384823,0.206062688162862,0.168523539851806,0.249455088590775,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",46.678391959799,NA,"20260423_104307","2026-04-23 10:43:07.487173"
46.9899497487437,64,"Male","0","0","Inpatient",-1.34070143940517,0.125854647393855,0.0158393922706315,0.207394730771908,0.169753318412324,0.250860852603832,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",46.9899497487437,NA,"20260423_104307","2026-04-23 10:43:07.487173"
47.3015075376884,64,"Male","0","0","Inpatient",-1.33259608469777,0.125624768774009,0.0157815825295232,0.20873026659514,0.170962574216764,0.25230215705615,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",47.3015075376884,NA,"20260423_104307","2026-04-23 10:43:07.487173"
47.6130653266332,64,"Male","0","0","Inpatient",-1.3245219041791,0.125485594555637,0.0157466344409818,0.210066950236129,0.17214887688428,0.25377669996719,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",47.6130653266332,NA,"20260423_104307","2026-04-23 10:43:07.487173"
47.9246231155779,64,"Male","0","0","Inpatient",-1.31647882874928,0.125435232088929,0.0157339974492036,0.211404721143237,0.173312291501143,0.255284097504988,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",47.9246231155779,NA,"20260423_104307","2026-04-23 10:43:07.487173"
48.2361809045226,64,"Male","0","0","Inpatient",-1.30846678888219,0.125471622182743,0.0157431279731691,0.212743518918779,0.17445295163555,0.256823896816908,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",48.2361809045226,NA,"20260423_104307","2026-04-23 10:43:07.487173"
48.5477386934673,64,"Male","0","0","Inpatient",-1.30048571505171,0.125592553040223,0.0157734893791612,0.214083283258664,0.175571056014724,0.258395579373056,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",48.5477386934673,NA,"20260423_104307","2026-04-23 10:43:07.487173"
48.8592964824121,64,"Male","0","0","Inpatient",-1.29253553773173,0.125795675366831,0.0158245519409971,0.215423953962024,0.176666864722695,0.259998564923667,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",48.8592964824121,NA,"20260423_104307","2026-04-23 10:43:07.487173"
49.1708542713568,64,"Male","0","0","Inpatient",-1.28461618739611,0.126078518393703,0.0158957928003512,0.216765470940744,0.177740694935452,0.261632215917986,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",49.1708542713568,NA,"20260423_104307","2026-04-23 10:43:07.487173"
49.4824120603015,64,"Male","0","0","Inpatient",-1.27672759451875,0.126438506504804,0.0159866959271654,0.218107774228887,0.17879291628955,0.263295842288401,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",49.4824120603015,NA,"20260423_104307","2026-04-23 10:43:07.487173"
49.7939698492462,64,"Male","0","0","Inpatient",-1.26886968957352,0.126872976161789,0.0160967520801498,0.219450803992027,0.179823945982402,0.264988706501468,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",49.7939698492462,NA,"20260423_104307","2026-04-23 10:43:07.487173"
50.105527638191,64,"Male","0","0","Inpatient",-1.26104240303431,0.127379192835297,0.0162254587673718,0.220794500536479,0.180834243701319,0.26671002877859,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",50.105527638191,NA,"20260423_104307","2026-04-23 10:43:07.487173"
50.4170854271357,64,"Male","0","0","Inpatient",-1.25324566537498,0.12795436767432,0.0163723202069351,0.222138804318416,0.181824306474224,0.268458992393327,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",50.4170854271357,NA,"20260423_104307","2026-04-23 10:43:07.487173"
50.7286432160804,64,"Male","0","0","Inpatient",-1.24547940706944,0.128595673674302,0.0165368472877475,0.223483655952888,0.182794663528313,0.270234748958898,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",50.7286432160804,NA,"20260423_104307","2026-04-23 10:43:07.487173"
51.0402010050251,64,"Male","0","0","Inpatient",-1.23774355859154,0.129300261138087,0.0167185575303774,0.224828996222726,0.183745871234381,0.272036423628045,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",51.0402010050251,NA,"20260423_104307","2026-04-23 10:43:07.487173"
51.3517587939699,64,"Male","0","0","Inpatient",-1.23003805041518,0.130065272259742,0.0169169750480007,0.226174766087339,0.184678508204603,0.273863120137336,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",51.3517587939699,NA,"20260423_104307","2026-04-23 10:43:07.487173"
51.6633165829146,64,"Male","0","0","Inpatient",-1.22236281301423,0.130887854697966,0.0171316305074358,0.227520906691392,0.185593170600825,0.275713925638743,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",51.6633165829146,NA,"20260423_104307","2026-04-23 10:43:07.487173"
51.9748743718593,64,"Male","0","0","Inpatient",-1.21471777686258,0.131765174041809,0.0173620610902681,0.228867359373373,0.186490467699433,0.277587915272301,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",51.9748743718593,NA,"20260423_104307","2026-04-23 10:43:07.487173"
52.286432160804,64,"Male","0","0","Inpatient",-1.2071028724341,0.132694425105444,0.0176078104540642,0.230214065674045,0.187371017748022,0.279484156444523,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",52.286432160804,NA,"20260423_104307","2026-04-23 10:43:07.487173"
52.5979899497487,64,"Male","0","0","Inpatient",-1.19951803020268,0.133672842019889,0.0178684286936741,0.231560967344771,0.188235444138811,0.28140171278752,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",52.5979899497487,NA,"20260423_104307","2026-04-23 10:43:07.487173"
52.9095477386935,64,"Male","0","0","Inpatient",-1.1919631806422,0.134697707117175,0.0181434723026243,0.232908006355728,0.189084371914251,0.283339647783283,40,20,20,"IMV","imv_proc","ABG","common_reference","paco2",52.9095477386935,NA,"20260423_104307","2026-04-23 10:43:07.487173"
