"variable","level","type","smd_pre","smd_post","group","imp","abs_post","run_id","run_ts"
"serum_k",NA,"numeric",0.0336384269264364,0.00914332410438532,"VBG",33,0.00914332410438532,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.00914017678793803,"VBG",39,0.00914017678793803,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.00914017678790217,"VBG",39,0.00914017678790217,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.022981777240244,0.00912402921717676,"VBG",41,0.00912402921717676,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0345162791506954,0.00907619124558221,"VBG",44,0.00907619124558221,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0228482504849311,0.00906941747273272,"VBG",19,0.00906941747273272,"20260208_102357","2026-02-08 10:23:57.345274"
"dbp",NA,"numeric",-0.0657320535228371,-0.00906495021256377,"VBG",10,0.00906495021256377,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0331983691490561,0.00905252608622229,"VBG",39,0.00905252608622229,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.00900335804466294,"VBG",52,0.00900335804466294,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.00900335804465105,"VBG",52,0.00900335804465105,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0244705531717679,0.00900057267760516,"VBG",34,0.00900057267760516,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0331862346446912,0.00897473985959589,"VBG",73,0.00897473985959589,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0217903255725496,0.00897459331114018,"VBG",58,0.00897459331114018,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.03400420026213,0.00897098815116577,"VBG",74,0.00897098815116577,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.0089504978620129,"VBG",3,0.0089504978620129,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.0089504978620058,"VBG",3,0.0089504978620058,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0334801613040262,0.00894332723383319,"VBG",79,0.00894332723383319,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0338321793850237,0.0089323569715342,"VBG",80,0.0089323569715342,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0236072781232378,0.00892935529067011,"VBG",75,0.00892935529067011,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0244549798465713,0.00891468633087266,"VBG",14,0.00891468633087266,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Male","factor",0.0595948320172235,0.00890424568501857,"VBG",32,0.00890424568501857,"20260208_102357","2026-02-08 10:23:57.345274"
"sex","Female","factor",-0.0595948320172236,-0.0089042456850118,"VBG",32,0.0089042456850118,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0335993014731765,0.00890146212839759,"VBG",31,0.00890146212839759,"20260208_102357","2026-02-08 10:23:57.345274"
"dbp",NA,"numeric",-0.0636966798133835,-0.00889686839794999,"VBG",17,0.00889686839794999,"20260208_102357","2026-02-08 10:23:57.345274"
"serum_k",NA,"numeric",0.0334573874671377,0.00884368247144713,"VBG",63,0.00884368247144713,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0253106715559699,0.00878715436878301,"VBG",66,0.00878715436878301,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0239470561396847,0.00876481237435715,"VBG",26,0.00876481237435715,"20260208_102357","2026-02-08 10:23:57.345274"
"wbc",NA,"numeric",0.0230038525600775,0.0087645363732447,"VBG",80,0.0087645363732447,"20260208_102357","2026-02-08 10:23:57.345274"
