"cohort","outcome","outcome_label","bin_lo","bin_mid","n_bin","rate","run_id","run_ts"
"ABG","niv_proc","NIV",45,45.5,5576,0.0893294765907911,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",46,46.5,5269,0.0976476450677047,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",47,47.5,4310,0.0829510645517827,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",48,48.5,4180,0.0988871015027061,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",49,49.5,3399,0.0999083115158757,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",50,50.5,3217,0.110938658157365,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",51,51.5,2634,0.120149198812386,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",52,52.5,2421,0.132070214032642,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",53,53.5,2173,0.14137335269088,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",54,54.5,1905,0.130767839756748,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",55,55.5,1604,0.177028238320593,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",56,56.5,1498,0.151643723496498,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",57,57.5,1252,0.166101866133341,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",58,58.5,1194,0.182912640915107,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",59,59.5,1110,0.172956038972428,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",60,60.5,989,0.2016528415625,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",61,61.5,911,0.203127120146587,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",62,62.5,873,0.237339485027644,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",63,63.5,778,0.23923302302692,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",64,64.5,707,0.260602575678813,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",65,65.5,594,0.249362982951064,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",66,66.5,604,0.237590427799526,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",67,67.5,569,0.26415079459166,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",68,68.5,564,0.312291921254722,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",69,69.5,505,0.251769650192081,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",70,70.5,469,0.261368060452661,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",71,71.5,439,0.26444434677831,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",72,72.5,405,0.271699083525438,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",73,73.5,397,0.289675159537915,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",74,74.5,339,0.306427855664521,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",75,75.5,340,0.316860851909994,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",76,76.5,306,0.318723725414384,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",77,77.5,321,0.32217201638298,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",78,78.5,263,0.289960330192756,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",79,79.5,268,0.308189419826336,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",80,80.5,268,0.316943565221639,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",81,81.5,224,0.283087659367044,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",82,82.5,227,0.329970912812008,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",83,83.5,230,0.255012346858148,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",84,84.5,214,0.266620166339975,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",85,85.5,216,0.274002930950214,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",86,86.5,184,0.394832396163214,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","niv_proc","NIV",87,87.5,149,0.267758584854859,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",21,21.5,62,0.193206125944612,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",22,22.5,1062,0.281562844051168,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",23,23.5,1251,0.265205665316137,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",24,24.5,1628,0.274877448828077,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",25,25.5,1940,0.264997902696565,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",26,26.5,2366,0.225533187969026,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",27,27.5,2658,0.222616486578841,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",28,28.5,3335,0.232583797558495,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",29,29.5,3728,0.201529501149051,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",30,30.5,4207,0.201134195039714,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",31,31.5,4704,0.179713627837444,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",32,32.5,5763,0.166465905621796,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",33,33.5,6391,0.144243498624994,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",34,34.5,7278,0.143132264551673,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",35,35.5,7625,0.135520118987663,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",36,36.5,8410,0.125082195936453,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",37,37.5,8458,0.122918366890049,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",38,38.5,8925,0.1162576433845,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",39,39.5,8696,0.113922431344433,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",40,40.5,8424,0.107147462179133,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",41,41.5,7930,0.117203204891168,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",42,42.5,7666,0.105084786092516,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",43,43.5,6757,0.114243591688127,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",44,44.5,6424,0.115012163465712,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",45,45.5,5576,0.120755269127141,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",46,46.5,5269,0.113307845016081,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",47,47.5,4310,0.122982331471463,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",48,48.5,4180,0.125936854096014,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",49,49.5,3399,0.134076011685571,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",50,50.5,3217,0.147998442670424,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",51,51.5,2634,0.124231477406603,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",52,52.5,2421,0.145099137292634,"20260416_214517","2026-04-16 21:45:17.150084"
"ABG","death_60d","Death (60d)",53,53.5,2173,0.153103592032583,"20260416_214517","2026-04-16 21:45:17.150084"
