"stage","component","analysis_variant","model_type","group","outcome","imputation","n_used","events","converged","iter","sep_flag","nonconv_flag","min_phat","max_phat","warning_n","top_warning","error_message","run_id","run_ts"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",5,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",5,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",6,93787,24097,TRUE,4,FALSE,FALSE,0.0399947144766332,0.541569401588019,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",6,74950,11724,TRUE,5,FALSE,FALSE,0.0136985531523564,0.504925249254092,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",6,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",6,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",6,93787,9592,TRUE,6,FALSE,FALSE,0.00133356819216556,0.58399093604695,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",6,74950,5395,TRUE,6,FALSE,FALSE,0.00119894327447952,0.56169438985794,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",6,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",6,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",6,93787,16405,TRUE,5,FALSE,FALSE,0.0108502532634918,0.511747684512434,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",6,74950,10240,TRUE,5,FALSE,FALSE,0.00655530330508284,0.433654561656269,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",6,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",6,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",6,93787,10155,TRUE,5,FALSE,FALSE,0.00685213371864806,0.538515837069168,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",6,74950,6638,TRUE,6,FALSE,FALSE,0.00383246416753631,0.565595572322886,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",6,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",6,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",7,93787,24097,TRUE,4,FALSE,FALSE,0.0399185235970048,0.540690497827334,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",7,74950,11724,TRUE,5,FALSE,FALSE,0.0139745157810742,0.492113323319291,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",7,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",7,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",7,93787,9592,TRUE,6,FALSE,FALSE,0.00129729212495369,0.590514607389145,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",7,74950,5395,TRUE,6,FALSE,FALSE,0.00121200663500199,0.563983191317569,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",7,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",7,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",7,93787,16405,TRUE,5,FALSE,FALSE,0.0108875879238127,0.509140403313383,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",7,74950,10240,TRUE,5,FALSE,FALSE,0.0068255260735081,0.433449678274018,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",7,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",7,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",7,93787,10155,TRUE,5,FALSE,FALSE,0.00684670132870092,0.539554912686244,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",7,74950,6638,TRUE,6,FALSE,FALSE,0.00380516141157181,0.566131102260896,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",7,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",7,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",8,93787,24097,TRUE,4,FALSE,FALSE,0.039635205627606,0.543249244730773,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",8,74950,11724,TRUE,5,FALSE,FALSE,0.0139000998072232,0.480771746686149,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",8,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",8,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",8,93787,9592,TRUE,6,FALSE,FALSE,0.0013209311555242,0.591930003217029,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",8,74950,5395,TRUE,6,FALSE,FALSE,0.00116814174655979,0.570763127224959,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",8,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",8,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",8,93787,16405,TRUE,5,FALSE,FALSE,0.0108026722530493,0.513633792830928,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",8,74950,10240,TRUE,5,FALSE,FALSE,0.00667409062856572,0.42722526160267,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",8,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",8,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",8,93787,10155,TRUE,5,FALSE,FALSE,0.00676096380074861,0.540668101412265,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",8,74950,6638,TRUE,6,FALSE,FALSE,0.00384690473579408,0.566939621429198,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",8,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",8,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",9,93787,24097,TRUE,4,FALSE,FALSE,0.0394454200715701,0.547036056820215,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",9,74950,11724,TRUE,5,FALSE,FALSE,0.0139075700871682,0.497181628009195,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",9,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",9,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",9,93787,9592,TRUE,6,FALSE,FALSE,0.00132745118004672,0.589148727670855,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",9,74950,5395,TRUE,6,FALSE,FALSE,0.00116029564734434,0.567549797234925,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",9,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",9,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",9,93787,16405,TRUE,5,FALSE,FALSE,0.0109542427898861,0.513679630761038,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",9,74950,10240,TRUE,5,FALSE,FALSE,0.00667442669392525,0.435546967194162,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",9,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",9,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",9,93787,10155,TRUE,5,FALSE,FALSE,0.00682453694457517,0.538374399997381,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",9,74950,6638,TRUE,6,FALSE,FALSE,0.00381248082608128,0.560459153242317,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",9,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",9,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",10,93787,24097,TRUE,4,FALSE,FALSE,0.0403468348795767,0.542333056285976,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",10,74950,11724,TRUE,5,FALSE,FALSE,0.0143052386224825,0.485457721371967,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",10,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",10,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",10,93787,9592,TRUE,6,FALSE,FALSE,0.00134719316376174,0.586430837310042,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",10,74950,5395,TRUE,6,FALSE,FALSE,0.00121115289709629,0.56237826510968,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",10,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",10,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",10,93787,16405,TRUE,5,FALSE,FALSE,0.0108351209283732,0.511498807050318,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",10,74950,10240,TRUE,5,FALSE,FALSE,0.00678063101265867,0.427482512734099,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",10,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",10,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",10,93787,10155,TRUE,5,FALSE,FALSE,0.0066992617181442,0.543317591632318,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",10,74950,6638,TRUE,6,FALSE,FALSE,0.00385004316795828,0.573659505066487,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",10,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",10,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",11,93787,24097,TRUE,4,FALSE,FALSE,0.0401557168509659,0.540282933579392,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",11,74950,11724,TRUE,5,FALSE,FALSE,0.0139169828204393,0.467995515033893,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",11,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",11,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",11,93787,9592,TRUE,6,FALSE,FALSE,0.00127518922707861,0.591236740297614,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",11,74950,5395,TRUE,6,FALSE,FALSE,0.00115535923232887,0.565969565073142,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",11,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",11,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",11,93787,16405,TRUE,5,FALSE,FALSE,0.0108740334797791,0.511415905800337,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",11,74950,10240,TRUE,5,FALSE,FALSE,0.00657723561755773,0.431954401142748,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",11,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",11,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",11,93787,10155,TRUE,5,FALSE,FALSE,0.00645281774892475,0.541060184263753,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",11,74950,6638,TRUE,6,FALSE,FALSE,0.00377782701546273,0.567547253534505,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",11,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",11,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",12,93787,24097,TRUE,4,FALSE,FALSE,0.0397646761054613,0.543684071676459,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",12,74950,11724,TRUE,5,FALSE,FALSE,0.013602888480827,0.501241556364859,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",12,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",12,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",12,93787,9592,TRUE,6,FALSE,FALSE,0.0013158419367745,0.588844465175916,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",12,74950,5395,TRUE,6,FALSE,FALSE,0.00115926828399083,0.565009910119142,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",12,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",12,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",12,93787,16405,TRUE,5,FALSE,FALSE,0.0110870916209581,0.50876768915991,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",12,74950,10240,TRUE,5,FALSE,FALSE,0.00656624200946546,0.430481665819012,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",12,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",12,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",12,93787,10155,TRUE,5,FALSE,FALSE,0.00653229786646796,0.543423539329888,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",12,74950,6638,TRUE,6,FALSE,FALSE,0.00370640079243127,0.5672905292392,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",12,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",12,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","imv_proc",13,93787,24097,TRUE,4,FALSE,FALSE,0.0398667432938644,0.543737771760589,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","imv_proc",13,74950,11724,TRUE,5,FALSE,FALSE,0.0140964205090334,0.503058738572368,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","imv_proc",13,93787,24097,TRUE,4,FALSE,FALSE,0.0676271434064462,0.541390773516451,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","imv_proc",13,74950,11724,TRUE,5,FALSE,FALSE,0.0169974375924436,0.473031317799526,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","niv_proc",13,93787,9592,TRUE,6,FALSE,FALSE,0.00130822452699335,0.590357072177114,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","niv_proc",13,74950,5395,TRUE,6,FALSE,FALSE,0.00114695335530768,0.569021964711101,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","niv_proc",13,93787,9592,TRUE,6,FALSE,FALSE,0.00187669408349385,0.535295192736853,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","niv_proc",13,74950,5395,TRUE,6,FALSE,FALSE,0.00108973384066865,0.550952075836199,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","death_60d",13,93787,16405,TRUE,5,FALSE,FALSE,0.0109886674168136,0.509287808823647,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","death_60d",13,74950,10240,TRUE,5,FALSE,FALSE,0.00678056507048881,0.428694060836885,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","death_60d",13,93787,16405,TRUE,5,FALSE,FALSE,0.0213613413365094,0.525697559128153,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","death_60d",13,74950,10240,TRUE,5,FALSE,FALSE,0.0100463717829337,0.464841961633335,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","ABG","hypercap_resp_failure",13,93787,10155,TRUE,5,FALSE,FALSE,0.00682168068567205,0.535702600550758,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_ipw","cat3","VBG","hypercap_resp_failure",13,74950,6638,TRUE,6,FALSE,FALSE,0.00387228660556705,0.557253324224687,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","ABG","hypercap_resp_failure",13,93787,10155,TRUE,5,FALSE,FALSE,0.0116019436420916,0.43663595096073,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
"outcome","cat3","mi_unweighted","cat3","VBG","hypercap_resp_failure",13,74950,6638,TRUE,6,FALSE,FALSE,0.00386669914163105,0.562988759636862,0,NA,NA,"20260415_003149","2026-04-15 00:31:49.347034"
