"group","sample","abs_smd","abs_smd_raw","term","run_id","run_ts"
"ABG","Raw",0.0571723350272586,0.0571723350272586,"serum_k","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","Raw",0.0586661594351309,0.0586661594351309,"serum_k:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","Raw",0.171109759743291,0.171109759743291,"wbc","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","Raw",0.0796998901701026,0.0796998901701026,"wbc:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","Raw",0.11834706842083,0.11834706842083,"plt","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","Raw",0.0337070598424566,0.0337070598424566,"plt:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","Raw",0.0156401390305063,0.0156401390305063,"serum_phos","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","Raw",0.328151561042348,0.328151561042348,"serum_phos:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","Raw",0.353429107473726,0.353429107473726,"serum_ca","20260301_131122","2026-03-01 13:11:22.14127"
"ABG","Raw",0.0812447734314457,0.0812447734314457,"serum_ca:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.0246501541207169,0.0246501541207169,"age_at_encounter","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.0482223425374481,0.0482223425374481,"sex_Male","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.13632449016423,0.13632449016423,"race_ethnicity_0","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.0353077061902184,0.0353077061902184,"race_ethnicity_1","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.0107792817181014,0.0107792817181014,"race_ethnicity_2","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.00765240931239848,0.00765240931239848,"race_ethnicity_3","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.00937772965168742,0.00937772965168742,"race_ethnicity_4","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.000957588882873128,0.000957588882873128,"race_ethnicity_5","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.0741649521746977,0.0741649521746977,"race_ethnicity_6","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.381953176911907,0.381953176911907,"curr_bmi","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.135405883414546,0.135405883414546,"curr_bmi:<NA>","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.0132824399927811,0.0132824399927811,"copd","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.00643530048727667,0.00643530048727667,"asthma","20260301_131122","2026-03-01 13:11:22.14127"
"VBG","Raw",0.0170196715394333,0.0170196715394333,"osa","20260301_131122","2026-03-01 13:11:22.14127"
