"outcome","outcome_var","group","co2_scale","strategy","co2_value","manuscript_eta","manuscript_var_eta","manuscript_p","manuscript_p_LCL","manuscript_p_UCL","discordance_eta","discordance_var_eta","discordance_p","discordance_p_LCL","discordance_p_UCL","abs_eta_diff","abs_var_eta_diff","abs_p_diff","abs_p_LCL_diff","abs_p_UCL_diff","run_id","run_ts"
"IMV","imv_proc","ABG","paco2","marginal_standardized",70.356783919598,-1.0577480243982,0.0324828071515283,0.257740045310717,0.196076602547169,0.330815835506578,-1.0577480243982,0.0324828071515283,0.257740045310717,0.196076602547169,0.330815835506578,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",70.6683417085427,-1.05206479126747,0.0329411263716587,0.258828801381286,0.196581487517018,0.332626225190618,-1.05206479126747,0.0329411263716587,0.258828801381286,0.196581487517018,0.332626225190618,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",70.9798994974874,-1.04640711594047,0.0333979513492502,0.259915629791907,0.197087301866643,0.334430266110052,-1.04640711594047,0.0333979513492502,0.259915629791907,0.197087301866643,0.334430266110052,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",71.2914572864322,-1.04077492094538,0.0338531659034668,0.261000500073861,0.197594074157601,0.336227821422252,-1.04077492094538,0.0338531659034668,0.261000500073861,0.197594074157601,0.336227821422252,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",71.6030150753769,-1.03516812888939,0.0343066578272138,0.262083382106369,0.19810183021312,0.338018759878036,-1.03516812888939,0.0343066578272138,0.262083382106369,0.19810183021312,0.338018759878036,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",71.9145728643216,-1.02958666245895,0.0347583188494837,0.263164246117289,0.198610593228466,0.339802955692437,-1.02958666245895,0.0347583188494837,0.263164246117289,0.198610593228466,0.339802955692437,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",72.2261306532663,-1.02403044442006,0.0352080445979286,0.264243062683736,0.199120383874344,0.341580288421359,-1.02403044442006,0.0352080445979286,0.264243062683736,0.199120383874344,0.341580288421359,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",72.537688442211,-1.01849939761846,0.0356557345616583,0.265319802732628,0.199631220393778,0.343350642843713,-1.01849939761846,0.0356557345616583,0.265319802732628,0.199631220393778,0.343350642843713,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",72.8492462311558,-1.01299344497988,0.0361012920542631,0.266394437541169,0.200143118692874,0.345113908848675,-1.01299344497988,0.0361012920542631,0.266394437541169,0.200143118692874,0.345113908848675,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",73.1608040201005,-1.00751250951023,0.0365446241770619,0.267466938737249,0.200656092425857,0.346869981327706,-1.00751250951023,0.0365446241770619,0.267466938737249,0.200656092425857,0.346869981327706,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",73.4723618090452,-1.0020565142958,0.0369856417825739,0.268537278299788,0.201170153074749,0.348618760071031,-1.0020565142958,0.0369856417825739,0.268537278299788,0.201170153074749,0.348618760071031,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",73.78391959799,-0.996625382503402,0.0374242594382146,0.269605428559002,0.201685310024005,0.350360149668268,-0.996625382503402,0.0374242594382146,0.269605428559002,0.201685310024005,0.350360149668268,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",74.0954773869347,-0.991219037380557,0.0378603953902146,0.27067136219661,0.20220157063045,0.352094059412945,-0.991219037380557,0.0378603953902146,0.27067136219661,0.20220157063045,0.352094059412945,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",74.4070351758794,-0.985837402255603,0.03829397152776,0.271735052245967,0.202718940288779,0.353820403210649,-0.985837402255603,0.03829397152776,0.271735052245967,0.202718940288779,0.353820403210649,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",74.7185929648241,-0.980480400537833,0.0387249133473557,0.272796472092138,0.203237422492927,0.355539099490557,-0.980480400537833,0.0387249133473557,0.272796472092138,0.203237422492927,0.355539099490557,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",75.0301507537689,-0.975147955717602,0.0391531499174076,0.273855595471903,0.20375701889354,0.35725007112016,-0.975147955717602,0.0391531499174076,0.273855595471903,0.20375701889354,0.35725007112016,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",75.3417085427136,-0.969839991366414,0.0395786138430263,0.274912396473705,0.2042777293518,0.358953245322943,-0.969839991366414,0.0395786138430263,0.274912396473705,0.2042777293518,0.358953245322943,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",75.6532663316583,-0.964556431137002,0.0400012412310489,0.275966849537533,0.204799551989832,0.360648553598873,-0.964556431137002,0.0400012412310489,0.275966849537533,0.204799551989832,0.360648553598873,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",75.964824120603,-0.959297198763393,0.0404209716552792,0.277018929454738,0.205322483237894,0.36233593164748,-0.959297198763393,0.0404209716552792,0.277018929454738,0.205322483237894,0.36233593164748,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",76.2763819095478,-0.954062218060952,0.0408377481219448,0.278068611367804,0.205846517878554,0.364015319293409,-0.954062218060952,0.0408377481219448,0.278068611367804,0.205846517878554,0.364015319293409,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",76.5879396984925,-0.948851412926422,0.0412515170353705,0.279115870770044,0.206371649088038,0.365686660414265,-0.948851412926422,0.0412515170353705,0.279115870770044,0.206371649088038,0.365686660414265,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",76.8994974874372,-0.94366470733794,0.0416622281638666,0.280160683505247,0.206897868474921,0.367349902870629,-0.94366470733794,0.0416622281638666,0.280160683505247,0.206897868474921,0.367349902870629,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",77.2110552763819,-0.938502025355047,0.0420698346058312,0.28120302576727,0.207425166116326,0.369004998438114,-0.938502025355047,0.0420698346058312,0.28120302576727,0.207425166116326,0.369004998438114,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",77.5226130653266,-0.933363291118682,0.042474292756065,0.282242874099568,0.207953530591776,0.370651902741339,-0.933363291118682,0.042474292756065,0.282242874099568,0.207953530591776,0.370651902741339,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",77.8341708542714,-0.928248428851159,0.0428755622722989,0.283280205394671,0.20848294901486,0.372290575189715,-0.928248428851159,0.0428755622722989,0.283280205394671,0.20848294901486,0.372290575189715,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",78.1457286432161,-0.92315736285614,0.0432736060419304,0.284314996893614,0.209013407062821,0.373920978914931,-0.92315736285614,0.0432736060419304,0.284314996893614,0.209013407062821,0.373920978914931,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",78.4572864321608,-0.918090017518586,0.043668390148971,0.285347226185304,0.209544889004223,0.375543080710069,-0.918090017518586,0.043668390148971,0.285347226185304,0.209544889004223,0.375543080710069,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",78.7688442211055,-0.913046317304703,0.0440598838412004,0.286376871205846,0.210077377724786,0.377156850970223,-0.913046317304703,0.0440598838412004,0.286376871205846,0.210077377724786,0.377156850970223,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",79.0804020100502,-0.908026186761868,0.0444480594975281,0.287403910237807,0.210610854751529,0.378762263634577,-0.908026186761868,0.0444480594975281,0.287403910237807,0.210610854751529,0.378762263634577,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",79.391959798995,-0.90302955051855,0.0448328925955606,0.288428321909445,0.211145300275308,0.380359296129843,-0.90302955051855,0.0448328925955606,0.288428321909445,0.211145300275308,0.380359296129843,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",79.7035175879397,-0.898056333284219,0.0452143616793721,0.289450085193872,0.211680693171853,0.381947929314989,-0.898056333284219,0.0452143616793721,0.289450085193872,0.211680693171853,0.381947929314989,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",80.0150753768844,-0.893106459849238,0.045592448327479,0.290469179408189,0.212217011021402,0.383528147427205,-0.893106459849238,0.045592448327479,0.290469179408189,0.212217011021402,0.383528147427205,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",80.3266331658292,-0.888179855084744,0.045967137121015,0.291485584212559,0.212754230127024,0.385099938029027,-0.888179855084744,0.045967137121015,0.291485584212559,0.212754230127024,0.385099938029027,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",80.6381909547739,-0.883276443942529,0.0463384156121067,0.292499279609243,0.213292325531701,0.386663291956574,-0.883276443942529,0.0463384156121067,0.292499279609243,0.213292325531701,0.386663291956574,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",80.9497487437186,-0.878396151454894,0.0467062742924481,0.293510245941589,0.213831271034265,0.388218203268837,-0.878396151454894,0.0467062742924481,0.293510245941589,0.213831271034265,0.388218203268837,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",81.2613065326633,-0.873538902734505,0.0470707065620718,0.294518463892977,0.21437103920426,0.389764669197973,-0.873538902734505,0.0470707065620718,0.294518463892977,0.21437103920426,0.389764669197973,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",81.572864321608,-0.86870462297423,0.0474317086983163,0.295523914485727,0.214911601395792,0.39130269010055,-0.86870462297423,0.0474317086983163,0.295523914485727,0.214911601395792,0.39130269010055,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",81.8844221105528,-0.863893237446973,0.0477892798249883,0.296526579079957,0.215452927760452,0.392832269409709,-0.863893237446973,0.0477892798249883,0.296526579079957,0.215452927760452,0.392832269409709,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",82.1959798994975,-0.859104671505496,0.0481434218817167,0.297526439372408,0.215994987259362,0.394353413588185,-0.859104671505496,0.0481434218817167,0.297526439372408,0.215994987259362,0.394353413588185,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",82.5075376884422,-0.854338850582223,0.048494139593499,0.298523477395228,0.216537747674417,0.395866132082164,-0.854338850582223,0.048494139593499,0.298523477395228,0.216537747674417,0.395866132082164,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",82.8190954773869,-0.849595700189048,0.0488414404404372,0.299517675514718,0.217081175618769,0.397370437275919,-0.849595700189048,0.0488414404404372,0.299517675514718,0.217081175618769,0.397370437275919,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",83.1306532663317,-0.844875145917127,0.0491853346276625,0.300509016430036,0.217625236546625,0.398866344447212,-0.844875145917127,0.0491853346276625,0.300509016430036,0.217625236546625,0.398866344447212,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",83.4422110552764,-0.840177113436654,0.0495258350554464,0.301497483171872,0.218169894762405,0.400353871723401,-0.840177113436654,0.0495258350554464,0.301497483171872,0.218169894762405,0.400353871723401,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",83.7537688442211,-0.835501528496646,0.0498629572894975,0.302483059101083,0.218715113429302,0.401833040038241,-0.835501528496646,0.0498629572894975,0.302483059101083,0.218715113429302,0.401833040038241,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",84.0653266331658,-0.830848316924699,0.0501967195314428,0.303465727907298,0.219260854577317,0.403303873089339,-0.830848316924699,0.0501967195314428,0.303465727907298,0.219260854577317,0.403303873089339,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",84.3768844221105,-0.82621740462675,0.0505271425894901,0.304445473607481,0.219807079110793,0.404766397296224,-0.82621740462675,0.0505271425894901,0.304445473607481,0.219807079110793,0.404766397296224,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",84.6884422110553,-0.821608717586824,0.0508542498492719,0.305422280544472,0.220353746815509,0.406220641759024,-0.821608717586824,0.0508542498492719,0.305422280544472,0.220353746815509,0.406220641759024,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"IMV","imv_proc","ABG","paco2","marginal_standardized",85,-0.817022181866776,0.0511780672448691,0.306396133385489,0.220900816365367,0.407666638217699,-0.817022181866776,0.0511780672448691,0.306396133385489,0.220900816365367,0.407666638217699,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",23,-3.02040803073265,0.108211136462779,0.0465123754214845,0.0249610923387743,0.0850479073856344,-3.02040803073265,0.108211136462779,0.0465123754214845,0.0249610923387743,0.0850479073856344,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",23.3115577889447,-3.00149800275872,0.100246612057603,0.0473582442788117,0.0260315863773669,0.0846386572812317,-3.00149800275872,0.100246612057603,0.0473582442788117,0.0260315863773669,0.0846386572812317,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",23.6231155778894,-2.98310492142638,0.0930674539649447,0.0481949990465615,0.0270922564148301,0.0843106847817175,-2.98310492142638,0.0930674539649447,0.0481949990465615,0.0270922564148301,0.0843106847817175,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",23.9346733668342,-2.96523748239563,0.0866237072762182,0.0490212666626944,0.0281377267883039,0.0840636880796919,-2.96523748239563,0.0866237072762182,0.0490212666626944,0.0281377267883039,0.0840636880796919,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",24.2462311557789,-2.9479043615385,0.080865988965868,0.0498356507915802,0.0291626971477504,0.0838969020088353,-2.9479043615385,0.080865988965868,0.0498356507915802,0.0291626971477504,0.0838969020088353,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",24.5577889447236,-2.93111421748977,0.075745580969011,0.050636734710911,0.03016207138252,0.0838089828014992,-2.93111421748977,0.075745580969011,0.050636734710911,0.03016207138252,0.0838089828014992,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",24.8693467336683,-2.9148756943289,0.0712145228227554,0.0514230843564409,0.0311310917998992,0.0837978921942672,-2.9148756943289,0.0712145228227554,0.0514230843564409,0.0311310917998992,0.0837978921942672,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",25.1809045226131,-2.89919742438748,0.0672257038866785,0.0521932515183968,0.0320654713290724,0.0838607881425758,-2.89919742438748,0.0672257038866785,0.0521932515183968,0.0320654713290724,0.0838607881425758,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",25.4924623115578,-2.88408803117594,0.063732955177864,0.0529457771827814,0.032961515410773,0.083993930456967,-2.88408803117594,0.063732955177864,0.0529457771827814,0.032961515410773,0.083993930456967,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",25.8040201005025,-2.86955613242305,0.060691140875866,0.0536791950102066,0.0338162249501707,0.0841926098946493,-2.86955613242305,0.060691140875866,0.0536791950102066,0.0338162249501707,0.0841926098946493,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",26.1155778894472,-2.85561034322103,0.0580562495728343,0.0543920349443356,0.0346273724889821,0.0844511084014633,-2.85561034322103,0.0580562495728343,0.0543920349443356,0.0346273724889821,0.0844511084014633,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",26.427135678392,-2.84225927926912,0.0557854853636748,0.0550828269414968,0.0353935456394173,0.0847626962553903,-2.84225927926912,0.0557854853636748,0.0550828269414968,0.0353935456394173,0.0847626962553903,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",26.7386934673367,-2.82951156020782,0.0538373588903772,0.055750104812534,0.0361141546274492,0.0851196690045773,-2.82951156020782,0.0538373588903772,0.055750104812534,0.0361141546274492,0.0851196690045773,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",27.0502512562814,-2.81737581303591,0.0521717784733985,0.0563924101675045,0.0367894041034587,0.0855134237340493,-2.81737581303591,0.0521717784733985,0.0563924101675045,0.0367894041034587,0.0855134237340493,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",27.3618090452261,-2.80586067560207,0.050750141481143,0.0570082964533998,0.0374202326483269,0.0859345708829017,-2.80586067560207,0.050750141481143,0.0570082964533998,0.0374202326483269,0.0859345708829017,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",27.6733668341709,-2.79497480016246,0.0495354261060277,0.0575963330746615,0.038008226090693,0.0863730751101775,-2.79497480016246,0.0495354261060277,0.0575963330746615,0.038008226090693,0.0863730751101775,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",27.9849246231156,-2.78472685699574,0.0484922837322657,0.058155109585878,0.0385555124572345,0.0868184169722443,-2.78472685699574,0.0484922837322657,0.058155109585878,0.0385555124572345,0.0868184169722443,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",28.2964824120603,-2.77512553806655,0.0475871320962757,0.0586832399456861,0.0390646469345946,0.0872597665951437,-2.77512553806655,0.0475871320962757,0.0586832399456861,0.0390646469345946,0.0872597665951437,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",28.608040201005,-2.76617956072823,0.0467882494554616,0.0591793668205505,0.0395384947044158,0.0876861610263523,-2.76617956072823,0.0467882494554616,0.0591793668205505,0.0395384947044158,0.0876861610263523,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",28.9195979899498,-2.75789767145547,0.046065869994932,0.0596421659267541,0.0399801181824576,0.0880866782705065,-2.75789767145547,0.046065869994932,0.0596421659267541,0.0399801181824576,0.0880866782705065,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",29.2311557788945,-2.75028864959738,0.0453922807145044,0.0600703503986011,0.0403926733980804,0.0884506028030085,-2.75028864959738,0.0453922807145044,0.0600703503986011,0.0403926733980804,0.0884506028030085,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",29.5427135678392,-2.74336131114106,0.0447419200499963,0.060462675170501,0.0407793183327207,0.0887675792718456,-2.74336131114106,0.0447419200499963,0.060462675170501,0.0407793183327207,0.0887675792718456,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",29.8542713567839,-2.73712451247575,0.0440914784933033,0.0608179413602656,0.0411431342606559,0.089027752875043,-2.73712451247575,0.0440914784933033,0.0608179413602656,0.0411431342606559,0.089027752875043,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",30.1658291457286,-2.73158715414722,0.0434200014850473,0.0611350006406105,0.0414870596622447,0.0892218963778996,-2.73158715414722,0.0434200014850473,0.0611350006406105,0.0414870596622447,0.0892218963778996,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",30.4773869346734,-2.7267581845919,0.0427089948615846,0.0614127595854952,0.0418138351670247,0.0893415248512998,-2.7267581845919,0.0427089948615846,0.0614127595854952,0.0418138351670247,0.0893415248512998,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",30.7889447236181,-2.72264660383987,0.041942533144833,0.061650183977565,0.0421259572113125,0.0893789999891348,-2.72264660383987,0.041942533144833,0.061650183977565,0.0421259572113125,0.0893789999891348,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",31.1005025125628,-2.71926146717557,0.0411073709686413,0.0618463030625706,0.0424256375934204,0.0893276263671583,-2.71926146717557,0.0411073709686413,0.0618463030625706,0.0424256375934204,0.0893276263671583,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",31.4120603015075,-2.71661188874477,0.0401930579391847,0.0620002137362267,0.0427147657883874,0.0891817423276403,-2.71661188874477,0.0401930579391847,0.0620002137362267,0.0427147657883874,0.0891817423276403,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",31.7236180904523,-2.71470704509584,0.0391920572290387,0.0621110846485425,0.0429948706493057,0.0889368084074807,-2.71470704509584,0.0391920572290387,0.0621110846485425,0.0429948706493057,0.0889368084074807,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",32.035175879397,-2.71355617864308,0.0380998682050488,0.0621781602101942,0.0432670778883108,0.0885894964575169,-2.71355617864308,0.0380998682050488,0.0621781602101942,0.0432670778883108,0.0885894964575169,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",32.3467336683417,-2.71316860103946,0.0369151533887118,0.0622007644850381,0.0435320594256827,0.0881377828993167,-2.71316860103946,0.0369151533887118,0.0622007644850381,0.0435320594256827,0.0881377828993167,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",32.6582914572864,-2.71355369644535,0.0356398700444229,0.0621783049523567,0.0437899702671066,0.0875810499866866,-2.71355369644535,0.0356398700444229,0.0621783049523567,0.0437899702671066,0.0875810499866866,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",32.9698492462312,-2.71472092467978,0.0342794066853781,0.0621102761219197,0.044040367989067,0.0869201995114766,-2.71472092467978,0.0342794066853781,0.0621102761219197,0.044040367989067,0.0869201995114766,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",33.2814070351759,-2.71667982423987,0.0328427247790135,0.0619962629844131,0.0442821091943205,0.0861577841048589,-2.71667982423987,0.0328427247790135,0.0619962629844131,0.0442821091943205,0.0861577841048589,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",33.5929648241206,-2.71944001517372,0.0313425059233913,0.0618359442792559,0.0445132165343668,0.0852981620471207,-2.71944001517372,0.0313425059233913,0.0618359442792559,0.0445132165343668,0.0852981620471207,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",33.9045226130653,-2.72301120179136,0.02979530475265,0.0616290955613011,0.0447307093224141,0.08434768207485,-2.72301120179136,0.02979530475265,0.0616290955613011,0.0447307093224141,0.08434768207485,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",34.21608040201,-2.72739465837953,0.0282227178025099,0.0613760826914599,0.044930503538096,0.0833160049945576,-2.72739465837953,0.0282227178025099,0.0613760826914599,0.044930503538096,0.0833160049945576,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",34.5276381909548,-2.73250178387631,0.0266600512401977,0.0610825242370838,0.0451084260137785,0.0822263616097898,-2.73250178387631,0.0266600512401977,0.0610825242370838,0.0451084260137785,0.0822263616097898,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",34.8391959798995,-2.73818995758067,0.0251482916171669,0.0607571125431769,0.0452601936575639,0.0811093424078165,-2.73818995758067,0.0251482916171669,0.0607571125431769,0.0452601936575639,0.0811093424078165,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
"NIV","niv_proc","ABG","paco2","marginal_standardized",35.1507537688442,-2.74431573680525,0.0237258295278708,0.0604084799083183,0.0453810221322959,0.0799951310260809,-2.74431573680525,0.0237258295278708,0.0604084799083183,0.0453810221322959,0.0799951310260809,0,0,0,0,0,"20260423_104307","2026-04-23 10:43:07.487173"
