"variable","level","type","smd_pre","smd_post","group","imp","abs_post","run_id","run_ts"
"serum_cr",NA,"numeric",0.0586187018383491,0.0376619912992048,"ABG",8,0.0376619912992048,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0376615513042175,"ABG",7,0.0376615513042175,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0376615513042105,"ABG",7,0.0376615513042105,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0376556313054983,"ABG",11,0.0376556313054983,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0376556313054793,"ABG",11,0.0376556313054793,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.0556317576424237,0.0376098953669872,"ABG",20,0.0376098953669872,"20260421_094018","2026-04-21 09:40:18.841212"
"dbp",NA,"numeric",-0.160707181764052,-0.0375276215979999,"ABG",1,0.0375276215979999,"20260421_094018","2026-04-21 09:40:18.841212"
"dbp",NA,"numeric",-0.162803123781982,-0.0374653885125008,"ABG",18,0.0374653885125008,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.03736840801266,"ABG",8,0.03736840801266,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.03736840801265,"ABG",8,0.03736840801265,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.0563575539975356,0.0372382788131314,"ABG",16,0.0372382788131314,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0370692665427436,"ABG",12,0.0370692665427436,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0370692665427342,"ABG",12,0.0370692665427342,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0369554680169682,"ABG",4,0.0369554680169682,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0369554680169647,"ABG",4,0.0369554680169647,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0368474294536909,"ABG",13,0.0368474294536909,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0368474294536842,"ABG",13,0.0368474294536842,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0368228141838014,"ABG",5,0.0368228141838014,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0368228141837917,"ABG",5,0.0368228141837917,"20260421_094018","2026-04-21 09:40:18.841212"
"dbp",NA,"numeric",-0.158245202115152,-0.036802455605243,"ABG",13,0.036802455605243,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.0576055056716715,0.0367934218222423,"ABG",15,0.0367934218222423,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.036787990601133,"ABG",2,0.036787990601133,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0367879906011177,"ABG",2,0.0367879906011177,"20260421_094018","2026-04-21 09:40:18.841212"
"dbp",NA,"numeric",-0.159532011441029,-0.0367800741191667,"ABG",4,0.0367800741191667,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0367564517347319,"ABG",4,0.0367564517347319,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0367564517347241,"ABG",4,0.0367564517347241,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.057839929614382,0.0367458172504344,"ABG",4,0.0367458172504344,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0367195045474182,"ABG",14,0.0367195045474182,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0367195045474126,"ABG",14,0.0367195045474126,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.0576987034217155,0.0366899713138573,"ABG",9,0.0366899713138573,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0365549266627062,"ABG",1,0.0365549266627062,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0365549266627053,"ABG",1,0.0365549266627053,"20260421_094018","2026-04-21 09:40:18.841212"
"dbp",NA,"numeric",-0.159226689369192,-0.0365071936666391,"ABG",5,0.0365071936666391,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0363862107517502,"ABG",5,0.0363862107517502,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0363862107517421,"ABG",5,0.0363862107517421,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0362830152293533,"ABG",7,0.0362830152293533,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0362830152293414,"ABG",7,0.0362830152293414,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.036243216252101,"ABG",20,0.036243216252101,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0362432162520834,"ABG",20,0.0362432162520834,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.057091885568212,0.0362310962226505,"ABG",10,0.0362310962226505,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.0555970730335921,0.0361060276864652,"ABG",19,0.0361060276864652,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0360996465692788,"ABG",2,0.0360996465692788,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.036099646569266,"ABG",2,0.036099646569266,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.0567149911384608,0.0360668368841676,"ABG",3,0.0360668368841676,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0359792603558653,"ABG",1,0.0359792603558653,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0359792603558642,"ABG",1,0.0359792603558642,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.0580056649525054,0.0359096856173995,"ABG",11,0.0359096856173995,"20260421_094018","2026-04-21 09:40:18.841212"
"dbp",NA,"numeric",-0.156216762202198,-0.0359071119720267,"ABG",11,0.0359071119720267,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0358945682317019,"ABG",13,0.0358945682317019,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0358945682316975,"ABG",13,0.0358945682316975,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0358934580394527,"ABG",11,0.0358934580394527,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0358934580394418,"ABG",11,0.0358934580394418,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0358890723763477,"ABG",19,0.0358890723763477,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0358890723763393,"ABG",19,0.0358890723763393,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0358294218818139,"ABG",17,0.0358294218818139,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0358294218818012,"ABG",17,0.0358294218818012,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.0580067611405472,0.0358243609273915,"ABG",2,0.0358243609273915,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.168415722079456,-0.0356823554210431,"ABG",19,0.0356823554210431,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.035640724624038,"ABG",16,0.035640724624038,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0356407246240278,"ABG",16,0.0356407246240278,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0355263752128034,"ABG",18,0.0355263752128034,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0355263752128024,"ABG",18,0.0355263752128024,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.0584224796575789,0.0355154744928139,"ABG",13,0.0355154744928139,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0355071511042814,"ABG",10,0.0355071511042814,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0355071511042677,"ABG",10,0.0355071511042677,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0354027663357214,"ABG",12,0.0354027663357214,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0354027663357154,"ABG",12,0.0354027663357154,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0352977387084278,"ABG",6,0.0352977387084278,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0352977387084249,"ABG",6,0.0352977387084249,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.176258279291761,-0.0352892101519615,"ABG",2,0.0352892101519615,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.0577455822729733,0.0352380583253622,"ABG",17,0.0352380583253622,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0352173494009466,"ABG",19,0.0352173494009466,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0352173494009413,"ABG",19,0.0352173494009413,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.17653492758539,-0.0352067116816736,"ABG",3,0.0352067116816736,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0351351990841626,"ABG",17,0.0351351990841626,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0351351990841504,"ABG",17,0.0351351990841504,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0351318108957287,"ABG",20,0.0351318108957287,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0351318108957107,"ABG",20,0.0351318108957107,"20260421_094018","2026-04-21 09:40:18.841212"
"dbp",NA,"numeric",-0.156520621244698,-0.0350751003081712,"ABG",12,0.0350751003081712,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0349409929653188,"ABG",6,0.0349409929653188,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0349409929653153,"ABG",6,0.0349409929653153,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0348824488519026,"ABG",3,0.0348824488519026,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.034882448851888,"ABG",3,0.034882448851888,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0348628864481203,"ABG",10,0.0348628864481203,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.034862886448109,"ABG",10,0.034862886448109,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0348430871393784,"ABG",16,0.0348430871393784,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0348430871393703,"ABG",16,0.0348430871393703,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.170175326927235,-0.0347157848446823,"ABG",16,0.0347157848446823,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0346865840388738,"ABG",9,0.0346865840388738,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.03468658403887,"ABG",9,0.03468658403887,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0344604082462673,"ABG",3,0.0344604082462673,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0344604082462549,"ABG",3,0.0344604082462549,"20260421_094018","2026-04-21 09:40:18.841212"
"dbp",NA,"numeric",-0.160078980879563,-0.0343941441685474,"ABG",16,0.0343941441685474,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.176168063869367,-0.03426057462468,"ABG",4,0.03426057462468,"20260421_094018","2026-04-21 09:40:18.841212"
"dbp",NA,"numeric",-0.157879321765299,-0.034188025902578,"ABG",17,0.034188025902578,"20260421_094018","2026-04-21 09:40:18.841212"
"serum_cr",NA,"numeric",0.0570303946894204,0.0341224369748322,"ABG",7,0.0341224369748322,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.034009495825425,"ABG",9,0.034009495825425,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0340094958254238,"ABG",9,0.0340094958254238,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.166785319539244,-0.0340086262514415,"ABG",13,0.0340086262514415,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.171481518610983,-0.0339998170431965,"ABG",1,0.0339998170431965,"20260421_094018","2026-04-21 09:40:18.841212"
"dbp",NA,"numeric",-0.162471188438187,-0.0336879692233783,"ABG",3,0.0336879692233783,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.169885152192659,-0.033438077225669,"ABG",5,0.033438077225669,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","0","factor",-0.0675093229382729,-0.0334024623346939,"ABG",15,0.0334024623346939,"20260421_094018","2026-04-21 09:40:18.841212"
"chf","1","factor",0.0675093229382731,0.0334024623346886,"ABG",15,0.0334024623346886,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.17074209656574,-0.032511283044307,"ABG",8,0.032511283044307,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.173936425319917,-0.031820735023781,"ABG",6,0.031820735023781,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.163445347175504,-0.0317615753793276,"ABG",7,0.0317615753793276,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.171649231629408,-0.0315939954151025,"ABG",11,0.0315939954151025,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0314945127154529,"ABG",15,0.0314945127154529,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0311856468473577,"ABG",20,0.0311856468473577,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.175946336948816,-0.0310978808156002,"ABG",14,0.0310978808156002,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","0","factor",-0.050371526221799,-0.0310853366470002,"ABG",15,0.0310853366470002,"20260421_094018","2026-04-21 09:40:18.841212"
"ckd","1","factor",0.0503715262217991,0.0310853366469937,"ABG",15,0.0310853366469937,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0308427628498049,"ABG",9,0.0308427628498049,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0308427628498017,"ABG",9,0.0308427628498017,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0307885179580555,"ABG",20,0.0307885179580555,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0307885179580417,"ABG",20,0.0307885179580417,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0307131964878529,"ABG",4,0.0307131964878529,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0306676651720027,"ABG",18,0.0306676651720027,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0306676651720018,"ABG",18,0.0306676651720018,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0305275655618774,"ABG",2,0.0305275655618774,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0305275655618631,"ABG",2,0.0305275655618631,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0304756728338254,"ABG",5,0.0304756728338254,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.030418656543876,"ABG",1,0.030418656543876,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.168436445413035,-0.0304105838930917,"ABG",15,0.0304105838930917,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","0","factor",-0.0455890439159393,-0.0303786297939963,"ABG",13,0.0303786297939963,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","1","factor",0.0455890439159394,0.0303786297939901,"ABG",13,0.0303786297939901,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0303689302157043,"ABG",8,0.0303689302157043,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.177108230506146,-0.0303559494001424,"ABG",9,0.0303559494001424,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.03032712888012,"ABG",18,0.03032712888012,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0302905352278845,"ABG",7,0.0302905352278845,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.030290535227879,"ABG",7,0.030290535227879,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.030146062587782,"ABG",1,0.030146062587782,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0301460625877806,"ABG",1,0.0301460625877806,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0301243815129246,"ABG",2,0.0301243815129246,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0300846805367703,"ABG",12,0.0300846805367703,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0300846805367637,"ABG",12,0.0300846805367637,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0300569789459766,"ABG",8,0.0300569789459766,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0300569789459756,"ABG",8,0.0300569789459756,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0300518971126698,"ABG",10,0.0300518971126698,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.168573874230984,-0.0300298564081234,"ABG",12,0.0300298564081234,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0298482220623733,"ABG",5,0.0298482220623733,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0298482220623611,"ABG",5,0.0298482220623611,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0298326201752094,"ABG",17,0.0298326201752094,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0297628071464862,"ABG",11,0.0297628071464862,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0297628071464732,"ABG",11,0.0297628071464732,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0296357159678223,"ABG",12,0.0296357159678223,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0296261705992977,"ABG",16,0.0296261705992977,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","0","factor",-0.0455890439159393,-0.0294268553662382,"ABG",4,0.0294268553662382,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","1","factor",0.0455890439159394,0.0294268553662282,"ABG",4,0.0294268553662282,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0294119874353104,"ABG",6,0.0294119874353104,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.172648938447731,-0.0294098531489873,"ABG",10,0.0294098531489873,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0293625769234449,"ABG",4,0.0293625769234449,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0293625769234333,"ABG",4,0.0293625769234333,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.16759767504588,-0.0293456987839016,"ABG",17,0.0293456987839016,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.029313963298716,"ABG",17,0.029313963298716,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0293139632987086,"ABG",17,0.0293139632987086,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","1","factor",0.0455890439159394,0.0292503800262869,"ABG",2,0.0292503800262869,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","0","factor",-0.0455890439159393,-0.0292503800262732,"ABG",2,0.0292503800262732,"20260421_094018","2026-04-21 09:40:18.841212"
"hr",NA,"numeric",-0.0836519053550372,-0.0292172214330369,"ABG",10,0.0292172214330369,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0291770001468037,"ABG",19,0.0291770001468037,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0290604208114226,"ABG",7,0.0290604208114226,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.171976604818386,-0.0290571198320972,"ABG",20,0.0290571198320972,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0290441219333524,"ABG",3,0.0290441219333524,"20260421_094018","2026-04-21 09:40:18.841212"
"hr",NA,"numeric",-0.0792612921795776,-0.0288179015941181,"ABG",8,0.0288179015941181,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0288085706843599,"ABG",3,0.0288085706843599,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0288085706843372,"ABG",3,0.0288085706843372,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0287895537626263,"ABG",13,0.0287895537626263,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0287895537626221,"ABG",13,0.0287895537626221,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","1","factor",0.0455890439159394,0.028577571937151,"ABG",18,0.028577571937151,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","0","factor",-0.0455890439159393,-0.0285775719371495,"ABG",18,0.0285775719371495,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0285024804541306,"ABG",9,0.0285024804541306,"20260421_094018","2026-04-21 09:40:18.841212"
"hr",NA,"numeric",-0.0793893227875248,-0.0284960231768387,"ABG",14,0.0284960231768387,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","1","factor",0.0455890439159394,0.0284953352820136,"ABG",6,0.0284953352820136,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","0","factor",-0.0455890439159393,-0.0284953352820098,"ABG",6,0.0284953352820098,"20260421_094018","2026-04-21 09:40:18.841212"
"sbp",NA,"numeric",-0.172950381472795,-0.0284879213959321,"ABG",18,0.0284879213959321,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.028487742730747,"ABG",11,0.028487742730747,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","0","factor",-0.0455890439159393,-0.0284459167337404,"ABG",20,0.0284459167337404,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","1","factor",0.0455890439159394,0.0284459167337203,"ABG",20,0.0284459167337203,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0284096348839899,"ABG",13,0.0284096348839899,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0284042442724795,"ABG",14,0.0284042442724795,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0284042442724768,"ABG",14,0.0284042442724768,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0283896289549838,"ABG",6,0.0283896289549838,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0283896289549813,"ABG",6,0.0283896289549813,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","1","factor",0.0455890439159394,0.0283740341325529,"ABG",16,0.0283740341325529,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","0","factor",-0.0455890439159393,-0.0283740341325456,"ABG",16,0.0283740341325456,"20260421_094018","2026-04-21 09:40:18.841212"
"location","2","factor",0.0361827430015323,-0.0283127373107601,"ABG",14,0.0283127373107601,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0282931892919492,"ABG",16,0.0282931892919492,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0282931892919412,"ABG",16,0.0282931892919412,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","1","factor",0.0455890439159394,0.028182310361644,"ABG",12,0.028182310361644,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","0","factor",-0.0455890439159393,-0.0281823103616332,"ABG",12,0.0281823103616332,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0280160642763,"ABG",10,0.0280160642763,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","1","factor",0.0129845931464381,0.0280160642762902,"ABG",10,0.0280160642762902,"20260421_094018","2026-04-21 09:40:18.841212"
"hr",NA,"numeric",-0.0701080899829084,-0.0279009171945587,"ABG",1,0.0279009171945587,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","1","factor",0.0455890439159394,0.027749273940447,"ABG",8,0.027749273940447,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","0","factor",-0.0455890439159393,-0.027749273940437,"ABG",8,0.027749273940437,"20260421_094018","2026-04-21 09:40:18.841212"
"hr",NA,"numeric",-0.0840630334358189,-0.027632726619182,"ABG",20,0.027632726619182,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","0","factor",-0.0455890439159393,-0.0275415111828125,"ABG",17,0.0275415111828125,"20260421_094018","2026-04-21 09:40:18.841212"
"copd","1","factor",0.0455890439159394,0.0275415111827984,"ABG",17,0.0275415111827984,"20260421_094018","2026-04-21 09:40:18.841212"
"dm","0","factor",-0.0129845931464383,-0.0275321877230095,"ABG",19,0.0275321877230095,"20260421_094018","2026-04-21 09:40:18.841212"
