"outcome","outcome_var","group","co2_scale","strategy","co2_value","p","p_LCL","p_UCL","m_used","n_standardized","standardization_sample_cap","run_id","run_ts"
"IMV","imv_proc","ABG","paco2","marginal_standardized",37.3618084701461,0.195482054998481,0.19189226258964,0.200918363158718,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",37.6793964136785,0.193578975078406,0.190024344428468,0.198961352853837,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",37.9969843572109,0.19178357331579,0.188262122827365,0.197114394516107,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",38.3145723007432,0.190107350643913,0.186616809845786,0.1953893935397,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",38.6321602442756,0.188561581012019,0.185099395852108,0.193798020145365,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",38.9497481878079,0.187157371991362,0.18372070896495,0.192351771115499,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",39.2673361313403,0.185905732149484,0.182491481053878,0.191062038560184,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",39.5849240748727,0.184817645128978,0.181422420241235,0.189940185642129,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",39.902512018405,0.183904150403021,0.180524289883946,0.188997629221633,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",40,0.183660482570006,0.180284560925731,0.188746042314958,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",40.2200999619374,0.18317517341732,0.179806765295038,0.188244634405017,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",40.5376879054697,0.182627616658337,0.179266795533514,0.187678047799175,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",40.8552758490021,0.182250832886635,0.178893953415783,0.187286934567649,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",41.1728637925345,0.182034497089734,0.17867812881116,0.18706068722314,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",41.4904517360668,0.181968650373923,0.178609571268169,0.186989071709643,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",41.8080396795992,0.182043638305765,0.17867882953334,0.187062164659532,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",42.1256276231315,0.18225005322077,0.178876694985004,0.187270294646221,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",42.4432155666639,0.182578680435505,0.179194148910556,0.187603987382975,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",42.7608035101962,0.183020448304013,0.179622313561841,0.188053914820226,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",43.0783914537286,0.183566382067645,0.180152406932778,0.188610848099571,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",43.395979397261,0.184207561457707,0.180775701214644,0.189265614331034,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",43.7135673407933,0.184935082021606,0.181483484896527,0.190009057169701,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",44.0311552843257,0.185740020154429,0.182267028490427,0.190832001177673,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",44.348743227858,0.186613401828403,0.1831175538716,0.191725219966482,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",44.6663311713904,0.187546175021938,0.184026207234625,0.192679408123196,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",44.9839191149228,0.188529185857555,0.184984035673796,0.193685156929972,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",45.3015070584551,0.189553158463715,0.18598196740276,0.194732933891516,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",45.6190950019875,0.190608678579339,0.187010795632607,0.195813066087743,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",45.9366829455198,0.191686180921549,0.188061166129972,0.196915727369845,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",46.2542708890522,0.192775940337148,0.189123568477163,0.198030929417125,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",46.5718588325846,0.193869111635891,0.190189352981276,0.199149589403563,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",46.8894467761169,0.194963198430892,0.191256079310202,0.200269144125812,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",47.2070347196493,0.196058157706109,0.192323706603869,0.201389549427515,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",47.5246226631816,0.197153951421223,0.193392198861408,0.202510766266197,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",47.842210606714,0.198250541564193,0.194461520102155,0.203632755633677,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",48.1597985502464,0.199347890155739,0.195531634369798,0.204755478560685,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",48.4773864937787,0.200445959253776,0.196602505736497,0.20587889612145,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",48.7949744373111,0.201544710957829,0.197674098306965,0.207002969438237,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",49.1125623808434,0.202644107413397,0.198746376222524,0.208127659685852,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",49.4301503243758,0.203744110816284,0.199819303665124,0.209252928096103,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",49.7477382679081,0.20484468341689,0.200892844861325,0.210378735962222,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",50.0653262114405,0.205945787524464,0.201966964086249,0.211505044643242,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",50.3829141549729,0.207047385511311,0.203041625667493,0.212631815568338,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",50.7005020985052,0.208149439816962,0.204116793989009,0.21375901024111,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",51.0180900420376,0.209251912952303,0.20519243349494,0.21488659024384,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",51.3356779855699,0.210354767503655,0.206268508693431,0.216014517241688,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",51.6532659291023,0.211457966136816,0.207344984160384,0.217142752986852,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",51.9708538726347,0.212561471601057,0.208421824543191,0.218271259322677,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",52.288441816167,0.213665246733075,0.209498994564421,0.219399998187719,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",52.6060297596994,0.214769254460896,0.210576459025462,0.220528931619759,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",52.9236177032317,0.215873457807735,0.21165418281013,0.22165802175977,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",53.2412056467641,0.216977819895813,0.212732130888234,0.222787230855838,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",53.5587935902965,0.21808230395012,0.213810268319101,0.223916521267027,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",53.8763815338288,0.219186873302137,0.214888560255054,0.225045855467199,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",54.1939694773612,0.220291491393501,0.215966971944855,0.226175196048783,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",54.5115574208935,0.221396121779636,0.217045468737098,0.227304505726493,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",54.8291453644259,0.222500728133321,0.218124016083565,0.228433747340991,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",55.1467333079583,0.223605274248213,0.219202579542534,0.229562883862505,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",55.4643212514906,0.224709724042326,0.220281124782042,0.230691878394386,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",55.781909195023,0.225814041561455,0.221359617583111,0.231820694176622,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",56.0994971385553,0.226918190982544,0.222438023842917,0.232949294589291,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",56.4170850820877,0.228022136617018,0.223516309577926,0.234077643155969,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",56.73467302562,0.229125842914046,0.224594440926979,0.235205703547071,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",57.0522609691524,0.230229274463769,0.225672384154326,0.236333439583153,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",57.3698489126848,0.231332396000466,0.226750105652626,0.237460815238153,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",57.6874368562171,0.23243517240567,0.227827571945893,0.238587794642574,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",58.0050247997495,0.233537568711235,0.228904749692393,0.239714342086619,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",58.3226127432818,0.234639550102348,0.229981605687502,0.240840422023268,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",58.6402006868142,0.235741081920489,0.23105810686651,0.241965999071299,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",58.9577886303466,0.236842129666337,0.232134220307383,0.243091038018255,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",59.2753765738789,0.237942659002627,0.233209913233477,0.244215503823357,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",59.5929645174113,0.239042635756949,0.234285153016199,0.245339361620359,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",59.9105524609436,0.2401420259245,0.235359907177629,0.246462576720346,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",60.228140404476,0.241240795670775,0.236434143393087,0.247585114614484,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",60.5457283480084,0.242338911334211,0.237507829493657,0.248706940976703,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",60.8633162915407,0.243436339428777,0.238580933468662,0.249828021666334,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",61.1809042350731,0.244533046646507,0.239653423468088,0.250948322730684,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",61.4984921786054,0.245628999859983,0.240725267804966,0.252067810407559,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",61.8160801221378,0.246724166124764,0.2417964349577,0.253186673027267,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",62.1336680656702,0.24781851268176,0.24286689357235,0.254308317640296,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",62.4512560092025,0.248912006959555,0.243936612464869,0.255429058095813,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",62.7688439527349,0.250004616576677,0.245005560623285,0.256548861151622,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",63.0864318962672,0.251096309343808,0.246073707209845,0.25766769376852,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
"IMV","imv_proc","ABG","paco2","marginal_standardized",63.4040198397996,0.252187053265953,0.247141021563101,0.258785523112532,20,1000,1000,"20260421_094018","2026-04-21 09:40:18.841212"
