"batch","combine_stage","left_m","right_m","left_size_bytes","right_size_bytes","rss_mb","gc_vcells_frac","started_at","finished_at","ok","error_message","run_id","run_ts"
1,"ibind_started",0,2,NA,5023752,3150.546875,0.22139892578125,"2026-04-23 09:40:29.734523",NA,NA,NA,"20260423_093849","2026-04-23 09:38:49.543916"
1,"ibind_completed",0,2,NA,5023752,3150.546875,0.22139892578125,"2026-04-23 09:40:29.734523","2026-04-23 09:40:30.010188",TRUE,NA,"20260423_093849","2026-04-23 09:38:49.543916"
2,"ibind_started",2,2,5023752,5023752,3002.640625,0.22152099609375,"2026-04-23 09:40:33.788502",NA,NA,NA,"20260423_093849","2026-04-23 09:38:49.543916"
2,"ibind_completed",2,2,5023752,5023752,3003.78125,0.22152099609375,"2026-04-23 09:40:33.788502","2026-04-23 09:40:34.130784",TRUE,NA,"20260423_093849","2026-04-23 09:38:49.543916"
3,"ibind_started",4,2,5480048,5023752,2618.171875,0.22154541015625,"2026-04-23 09:40:38.498072",NA,NA,NA,"20260423_093849","2026-04-23 09:38:49.543916"
3,"ibind_completed",4,2,5480048,5023752,2599.828125,0.22154541015625,"2026-04-23 09:40:38.498072","2026-04-23 09:40:38.89066",TRUE,NA,"20260423_093849","2026-04-23 09:38:49.543916"
4,"ibind_started",6,2,5936296,5023752,2331.828125,0.221575927734375,"2026-04-23 09:40:43.706855",NA,NA,NA,"20260423_093849","2026-04-23 09:38:49.543916"
4,"ibind_completed",6,2,5936296,5023752,2344.40625,0.221575927734375,"2026-04-23 09:40:43.706855","2026-04-23 09:40:44.058619",TRUE,NA,"20260423_093849","2026-04-23 09:38:49.543916"
5,"ibind_started",8,2,6392528,5023752,2719.921875,0.221600341796875,"2026-04-23 09:40:48.314257",NA,NA,NA,"20260423_093849","2026-04-23 09:38:49.543916"
5,"ibind_completed",8,2,6392528,5023752,2698.609375,0.221600341796875,"2026-04-23 09:40:48.314257","2026-04-23 09:40:48.670448",TRUE,NA,"20260423_093849","2026-04-23 09:38:49.543916"
6,"ibind_started",10,2,6852440,5023752,2459.65625,0.221624755859375,"2026-04-23 09:40:52.859921",NA,NA,NA,"20260423_093849","2026-04-23 09:38:49.543916"
6,"ibind_completed",10,2,6852440,5023752,2463.96875,0.221630859375,"2026-04-23 09:40:52.859921","2026-04-23 09:40:53.213384",TRUE,NA,"20260423_093849","2026-04-23 09:38:49.543916"
7,"ibind_started",12,2,7307488,5023752,2595.953125,0.2216552734375,"2026-04-23 09:40:57.579343",NA,NA,NA,"20260423_093849","2026-04-23 09:38:49.543916"
7,"ibind_completed",12,2,7307488,5023752,2602.6875,0.2216552734375,"2026-04-23 09:40:57.579343","2026-04-23 09:40:57.91952",TRUE,NA,"20260423_093849","2026-04-23 09:38:49.543916"
8,"ibind_started",14,2,7762552,5023752,2415.609375,0.2216796875,"2026-04-23 09:41:01.802733",NA,NA,NA,"20260423_093849","2026-04-23 09:38:49.543916"
8,"ibind_completed",14,2,7762552,5023752,2365.578125,0.2216796875,"2026-04-23 09:41:01.802733","2026-04-23 09:41:02.13167",TRUE,NA,"20260423_093849","2026-04-23 09:38:49.543916"
9,"ibind_started",16,2,8217600,5023752,2315.4375,0.221710205078125,"2026-04-23 09:41:06.528369",NA,NA,NA,"20260423_093849","2026-04-23 09:38:49.543916"
9,"ibind_completed",16,2,8217600,5023752,2213.90625,0.221710205078125,"2026-04-23 09:41:06.528369","2026-04-23 09:41:06.881898",TRUE,NA,"20260423_093849","2026-04-23 09:38:49.543916"
10,"ibind_started",18,2,8673928,5023752,2526.125,0.221734619140625,"2026-04-23 09:41:10.966732",NA,NA,NA,"20260423_093849","2026-04-23 09:38:49.543916"
10,"ibind_completed",18,2,8673928,5023752,2526.984375,0.221734619140625,"2026-04-23 09:41:10.966732","2026-04-23 09:41:11.332231",TRUE,NA,"20260423_093849","2026-04-23 09:38:49.543916"
