"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-24 00:38:34.334527",NA,0,NA,NA,3625.3,16384,0.221270751953125,NA,NA,NA,5829.375,NA,NA,NA,"batch entry","20260424_003703","2026-04-24 00:37:03.981566"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-24 00:38:34.590858",NA,0,0,NA,3625.3,16384,0.221270751953125,NA,NA,NA,5829.375,NA,NA,NA,"about to call mice::mice()","20260424_003703","2026-04-24 00:37:03.981566"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-24 00:38:34.590858","2026-04-24 00:38:35.886562",0,0,1.29570412635803,3625.3,16384,0.221270751953125,3626.9,16384,0.221368408203125,5695.1875,5023752,NA,NA,"mice() returned successfully","20260424_003703","2026-04-24 00:37:03.981566"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-24 00:38:36.24245",NA,0,0,NA,3627.2,16384,0.22138671875,NA,NA,NA,5695.203125,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260424_003703","2026-04-24 00:37:03.981566"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-24 00:38:36.24245","2026-04-24 00:38:36.506027",0,2,0.263576984405518,3627.2,16384,0.22138671875,3627.2,16384,0.22138671875,5695.203125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260424_003703","2026-04-24 00:37:03.981566"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-24 00:38:36.772924",NA,0,2,NA,3627.2,16384,0.22138671875,NA,NA,NA,5695.203125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260424_003703","2026-04-24 00:37:03.981566"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-24 00:38:36.772924","2026-04-24 00:38:36.833576",0,2,0.0606520175933838,3627.2,16384,0.22138671875,3627.2,16384,0.22138671875,5695.203125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260424_003703","2026-04-24 00:37:03.981566"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-24 00:38:37.81494",NA,2,NA,NA,3627.2,16384,0.22138671875,NA,NA,NA,5695.203125,NA,5023752,NA,"batch entry","20260424_003703","2026-04-24 00:37:03.981566"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-24 00:38:38.058842",NA,2,2,NA,3627.2,16384,0.22138671875,NA,NA,NA,5695.203125,NA,5023752,NA,"about to call mice::mice()","20260424_003703","2026-04-24 00:37:03.981566"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-24 00:38:38.058842","2026-04-24 00:38:39.357597",2,2,1.2987551689148,3627.2,16384,0.22138671875,3628.9,16384,0.221490478515625,5610.25,5023752,5023752,NA,"mice() returned successfully","20260424_003703","2026-04-24 00:37:03.981566"
