"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-23 10:44:55.190904",NA,0,NA,NA,3625.5,16384,0.221282958984375,NA,NA,NA,2119.921875,NA,NA,NA,"batch entry","20260423_104307","2026-04-23 10:43:07.487173"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-23 10:44:55.47908",NA,0,0,NA,3625.5,16384,0.221282958984375,NA,NA,NA,2119.921875,NA,NA,NA,"about to call mice::mice()","20260423_104307","2026-04-23 10:43:07.487173"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-23 10:44:55.47908","2026-04-23 10:44:57.039815",0,0,1.56073498725891,3625.5,16384,0.221282958984375,3627.2,16384,0.22138671875,2702.6875,5023752,NA,NA,"mice() returned successfully","20260423_104307","2026-04-23 10:43:07.487173"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-23 10:44:57.621588",NA,0,0,NA,3627.4,16384,0.22139892578125,NA,NA,NA,2702.859375,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260423_104307","2026-04-23 10:43:07.487173"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-23 10:44:57.621588","2026-04-23 10:44:57.902953",0,2,0.281364917755127,3627.4,16384,0.22139892578125,3627.4,16384,0.22139892578125,2702.859375,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260423_104307","2026-04-23 10:43:07.487173"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-23 10:44:58.203417",NA,0,2,NA,3627.4,16384,0.22139892578125,NA,NA,NA,2702.9375,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260423_104307","2026-04-23 10:43:07.487173"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-23 10:44:58.203417","2026-04-23 10:44:58.269125",0,2,0.0657079219818115,3627.4,16384,0.22139892578125,3627.4,16384,0.22139892578125,2703.15625,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260423_104307","2026-04-23 10:43:07.487173"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-23 10:44:59.383751",NA,2,NA,NA,3627.4,16384,0.22139892578125,NA,NA,NA,2703.265625,NA,5023752,NA,"batch entry","20260423_104307","2026-04-23 10:43:07.487173"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-23 10:44:59.660609",NA,2,2,NA,3627.4,16384,0.22139892578125,NA,NA,NA,2703.390625,NA,5023752,NA,"about to call mice::mice()","20260423_104307","2026-04-23 10:43:07.487173"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-23 10:44:59.660609","2026-04-23 10:45:01.233854",2,2,1.57324504852295,3627.4,16384,0.22139892578125,3629.1,16384,0.221502685546875,2806.203125,5023752,5023752,NA,"mice() returned successfully","20260423_104307","2026-04-23 10:43:07.487173"
2,"ibind_started","started",NA,2,20451206,NA,NA,"2026-04-23 10:45:01.703657",NA,2,2,NA,3629.4,16384,0.22152099609375,NA,NA,NA,2806.296875,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","about to call mice::ibind()","20260423_104307","2026-04-23 10:43:07.487173"
2,"ibind_completed","ok",NA,2,20451206,TRUE,NA,"2026-04-23 10:45:01.703657","2026-04-23 10:45:02.03951",2,4,0.335853099822998,3629.4,16384,0.22152099609375,3629.4,16384,0.22152099609375,2810.65625,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_02.rds","mice::ibind() completed","20260423_104307","2026-04-23 10:43:07.487173"
2,"checkpoint_started","started",NA,2,20451206,NA,NA,"2026-04-23 10:45:02.328407",NA,2,4,NA,3629.4,16384,0.22152099609375,NA,NA,NA,2810.65625,5023752,5480048,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_02.rds","about to save accumulated mids checkpoint","20260423_104307","2026-04-23 10:43:07.487173"
