"batch","combine_stage","left_m","right_m","left_size_bytes","right_size_bytes","rss_mb","gc_vcells_frac","started_at","finished_at","ok","error_message","run_id","run_ts"
1,"ibind_started",0,2,NA,119192960,4343.40625,0.279571533203125,"2026-04-24 00:12:23.795848",NA,NA,NA,"20260424_000342","2026-04-24 00:03:42.269238"
1,"ibind_completed",0,2,NA,119192960,4343.40625,0.279571533203125,"2026-04-24 00:12:23.795848","2026-04-24 00:12:24.073986",TRUE,NA,"20260424_000342","2026-04-24 00:03:42.269238"
2,"ibind_started",2,2,119192960,119192960,4433.9375,0.282501220703125,"2026-04-24 00:12:55.75094",NA,NA,NA,"20260424_000342","2026-04-24 00:03:42.269238"
2,"ibind_completed",2,2,119192960,119192960,4460.09375,0.282501220703125,"2026-04-24 00:12:55.75094","2026-04-24 00:12:57.083954",TRUE,NA,"20260424_000342","2026-04-24 00:03:42.269238"
3,"ibind_started",4,2,130271080,119192960,4385.8125,0.283148193359375,"2026-04-24 00:13:29.250999",NA,NA,NA,"20260424_000342","2026-04-24 00:03:42.269238"
3,"ibind_completed",4,2,130271080,119192960,4450.515625,0.283148193359375,"2026-04-24 00:13:29.250999","2026-04-24 00:13:30.582967",TRUE,NA,"20260424_000342","2026-04-24 00:03:42.269238"
4,"ibind_started",6,2,141349152,119192960,4323.59375,0.2837890625,"2026-04-24 00:14:03.085287",NA,NA,NA,"20260424_000342","2026-04-24 00:03:42.269238"
4,"ibind_completed",6,2,141349152,119192960,4388.65625,0.2837890625,"2026-04-24 00:14:03.085287","2026-04-24 00:14:04.396734",TRUE,NA,"20260424_000342","2026-04-24 00:03:42.269238"
5,"ibind_started",8,2,152427208,119192960,3994.78125,0.28443603515625,"2026-04-24 00:14:37.102689",NA,NA,NA,"20260424_000342","2026-04-24 00:03:42.269238"
5,"ibind_completed",8,2,152427208,119192960,4059.5,0.28443603515625,"2026-04-24 00:14:37.102689","2026-04-24 00:14:38.436159",TRUE,NA,"20260424_000342","2026-04-24 00:03:42.269238"
6,"ibind_started",10,2,163508944,119192960,4001.984375,0.2850830078125,"2026-04-24 00:15:11.325385",NA,NA,NA,"20260424_000342","2026-04-24 00:03:42.269238"
6,"ibind_completed",10,2,163508944,119192960,4066.6875,0.2850830078125,"2026-04-24 00:15:11.325385","2026-04-24 00:15:12.638475",TRUE,NA,"20260424_000342","2026-04-24 00:03:42.269238"
7,"ibind_started",12,2,174585816,119192960,3970.578125,0.285723876953125,"2026-04-24 00:15:46.149475",NA,NA,NA,"20260424_000342","2026-04-24 00:03:42.269238"
7,"ibind_completed",12,2,174585816,119192960,4036.09375,0.285723876953125,"2026-04-24 00:15:46.149475","2026-04-24 00:15:47.46763",TRUE,NA,"20260424_000342","2026-04-24 00:03:42.269238"
8,"ibind_started",14,2,185662704,119192960,3990.53125,0.286370849609375,"2026-04-24 00:16:21.051117",NA,NA,NA,"20260424_000342","2026-04-24 00:03:42.269238"
8,"ibind_completed",14,2,185662704,119192960,4055.234375,0.286370849609375,"2026-04-24 00:16:21.051117","2026-04-24 00:16:22.385493",TRUE,NA,"20260424_000342","2026-04-24 00:03:42.269238"
9,"ibind_started",16,2,196739576,119192960,3854.171875,0.28701171875,"2026-04-24 00:16:56.316826",NA,NA,NA,"20260424_000342","2026-04-24 00:03:42.269238"
9,"ibind_completed",16,2,196739576,119192960,3918.875,0.287017822265625,"2026-04-24 00:16:56.316826","2026-04-24 00:16:57.648328",TRUE,NA,"20260424_000342","2026-04-24 00:03:42.269238"
10,"ibind_started",18,2,207817728,119192960,3936.171875,0.28765869140625,"2026-04-24 00:17:32.131974",NA,NA,NA,"20260424_000342","2026-04-24 00:03:42.269238"
10,"ibind_completed",18,2,207817728,119192960,4000.875,0.28765869140625,"2026-04-24 00:17:32.131974","2026-04-24 00:17:33.451662",TRUE,NA,"20260424_000342","2026-04-24 00:03:42.269238"
