"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-23 08:20:44.254543",NA,0,NA,NA,3625.3,16384,0.221270751953125,NA,NA,NA,3169,NA,NA,NA,"batch entry","20260423_081857","2026-04-23 08:18:57.625032"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-23 08:20:44.542641",NA,0,0,NA,3625.3,16384,0.221270751953125,NA,NA,NA,3169,NA,NA,NA,"about to call mice::mice()","20260423_081857","2026-04-23 08:18:57.625032"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-23 08:20:44.542641","2026-04-23 08:20:46.064656",0,0,1.52201509475708,3625.3,16384,0.221270751953125,3627,16384,0.22137451171875,3458.1875,5023752,NA,NA,"mice() returned successfully","20260423_081857","2026-04-23 08:18:57.625032"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-23 08:20:46.514389",NA,0,0,NA,3627.3,16384,0.221392822265625,NA,NA,NA,3458.75,5023752,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260423_081857","2026-04-23 08:18:57.625032"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-23 08:20:46.514389","2026-04-23 08:20:46.854405",0,2,0.340015888214111,3627.3,16384,0.221392822265625,3627.3,16384,0.221392822265625,3458.75,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260423_081857","2026-04-23 08:18:57.625032"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-23 08:20:47.150909",NA,0,2,NA,3627.3,16384,0.221392822265625,NA,NA,NA,3458.75,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260423_081857","2026-04-23 08:18:57.625032"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-23 08:20:47.150909","2026-04-23 08:20:47.221997",0,2,0.0710880756378174,3627.3,16384,0.221392822265625,3627.3,16384,0.221392822265625,3458.78125,5023752,5023752,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260423_081857","2026-04-23 08:18:57.625032"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-23 08:20:48.320127",NA,2,NA,NA,3627.3,16384,0.221392822265625,NA,NA,NA,3458.78125,NA,5023752,NA,"batch entry","20260423_081857","2026-04-23 08:18:57.625032"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-23 08:20:48.614708",NA,2,2,NA,3627.3,16384,0.221392822265625,NA,NA,NA,3458.875,NA,5023752,NA,"about to call mice::mice()","20260423_081857","2026-04-23 08:18:57.625032"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-23 08:20:48.614708","2026-04-23 08:20:50.066855",2,2,1.45214700698853,3627.3,16384,0.221392822265625,3629,16384,0.22149658203125,3698.171875,5023752,5023752,NA,"mice() returned successfully","20260423_081857","2026-04-23 08:18:57.625032"
