"batch","stage","status","failure_stage","m_batch","seed","ok","error_message","started_at","finished_at","m_done_before","m_done_after","seconds","gc_vcells_used_mb_pre","gc_vcells_limit_mb_pre","gc_vcells_frac_pre","gc_vcells_used_mb_post","gc_vcells_limit_mb_post","gc_vcells_frac_post","rss_mb","imp_b_size_bytes","imp_acc_size_bytes","checkpoint_path","notes","run_id","run_ts"
1,"batch_started","started",NA,2,20351206,NA,NA,"2026-04-21 20:26:21.386353",NA,0,NA,NA,7384.3,16384,0.450701904296875,NA,NA,NA,3869.328125,NA,NA,NA,"batch entry","20260421_182617","2026-04-21 18:26:17.110265"
1,"mice_call_entered","started",NA,2,20351206,NA,NA,"2026-04-21 20:26:21.835029",NA,0,0,NA,7384.3,16384,0.450701904296875,NA,NA,NA,3869.375,NA,NA,NA,"about to call mice::mice()","20260421_182617","2026-04-21 18:26:17.110265"
1,"mice_returned","ok",NA,2,20351206,TRUE,NA,"2026-04-21 20:26:21.835029","2026-04-21 21:03:27.950197",0,0,2226.11516809464,7384.3,16384,0.450701904296875,7548.9,16384,0.460748291015625,2721.609375,477144456,NA,NA,"mice() returned successfully","20260421_182617","2026-04-21 18:26:17.110265"
1,"ibind_started","started",NA,2,20351206,NA,NA,"2026-04-21 21:03:34.001568",NA,0,0,NA,7576.4,16384,0.4624267578125,NA,NA,NA,2902.5625,477144456,NA,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initial accumulator assignment","20260421_182617","2026-04-21 18:26:17.110265"
1,"ibind_completed","ok",NA,2,20351206,TRUE,NA,"2026-04-21 21:03:34.001568","2026-04-21 21:03:34.317944",0,2,0.316375970840454,7576.4,16384,0.4624267578125,7576.4,16384,0.4624267578125,2902.640625,477144456,477144456,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_b_batch_01.rds","initialized accumulator","20260421_182617","2026-04-21 18:26:17.110265"
1,"checkpoint_started","started",NA,2,20351206,NA,NA,"2026-04-21 21:03:34.715664",NA,0,2,NA,7576.4,16384,0.4624267578125,NA,NA,NA,2924.265625,477144456,477144456,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","about to save accumulated mids checkpoint","20260421_182617","2026-04-21 18:26:17.110265"
1,"checkpoint_saved","completed",NA,2,20351206,TRUE,NA,"2026-04-21 21:03:34.715664","2026-04-21 21:03:39.90853",0,2,5.19286608695984,7576.4,16384,0.4624267578125,7576.4,16384,0.4624267578125,2948.9375,477144456,477144456,"/Users/reblocke/Research/abg-vbg-project/Results/mi_batch_checkpoints/imp_acc_after_batch_01.rds","saved accumulated mids checkpoint","20260421_182617","2026-04-21 18:26:17.110265"
2,"batch_started","started",NA,2,20451206,NA,NA,"2026-04-21 21:03:41.179033",NA,2,NA,NA,7576.4,16384,0.4624267578125,NA,NA,NA,2965.546875,NA,477144456,NA,"batch entry","20260421_182617","2026-04-21 18:26:17.110265"
2,"mice_call_entered","started",NA,2,20451206,NA,NA,"2026-04-21 21:03:41.581477",NA,2,2,NA,7576.4,16384,0.4624267578125,NA,NA,NA,2976.5625,NA,477144456,NA,"about to call mice::mice()","20260421_182617","2026-04-21 18:26:17.110265"
2,"mice_returned","ok",NA,2,20451206,TRUE,NA,"2026-04-21 21:03:41.581477","2026-04-21 21:11:41.846454",2,2,480.264976978302,7576.4,16384,0.4624267578125,7740.9,16384,0.472467041015625,4108.046875,477144456,477144456,NA,"mice() returned successfully","20260421_182617","2026-04-21 18:26:17.110265"
